"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.605,0.543,0.534,0.423
"P05","Realizo changas o trabajos de vez en cuando",0.132,0.16,0.16,0.217
"P05","No tengo trabajo",0.143,0.093,0.127,0.156
"P05","Soy jubilado o pensionado",0.12,0.204,0.179,0.204
"P06","1",0.352,0.349,0.272,0.31
"P06","2",0.063,0.039,0.06,0.066
"P06","3",0.087,0.061,0.049,0.069
"P06","4",0.054,0.068,0.066,0.07
"P06","5",0.219,0.224,0.196,0.214
"P06","6",0.046,0.062,0.048,0.033
"P06","7",0.026,0.036,0.081,0.067
"P06","8",0.042,0.013,0.048,0.053
"P06","9",0.111,0.148,0.18,0.118
"P07","1",0.361,0.232,0.317,0.24
"P07","2",0.036,0.029,0.048,0.06
"P07","3",0.067,0.016,0.037,0.029
"P07","4",0.026,0.039,0.033,0.057
"P07","5",0.2,0.19,0.189,0.204
"P07","6",0.066,0.057,0.041,0.047
"P07","7",0.034,0.09,0.058,0.074
"P07","8",0.059,0.054,0.061,0.058
"P07","9",0.151,0.293,0.216,0.231
"P08","1",0.272,0.246,0.449,0.336
"P08","2",0.032,0.041,0.023,0.032
"P08","3",0.048,0.035,0.023,0.033
"P08","4",0.015,0.026,0.023,0.026
"P08","5",0.114,0.105,0.108,0.139
"P08","6",0.018,0.039,0.012,0.022
"P08","7",0.047,0.05,0.026,0.032
"P08","8",0.024,0.072,0.022,0.035
"P08","9",0.43,0.386,0.314,0.345
"P10","Del Frente de Todos y el peronismo",0.145,0.183,0.394,0.263
"P10","De Cambiemos",0.456,0.516,0.294,0.305
"P10","De los Liberales libertarios",0.272,0.158,0.171,0.185
"P10","De la Izquierda",0.005,0.011,0.031,0.032
"P10","No sabe",0.122,0.132,0.11,0.215
"P11","A Alberto Fernández",0.295,0.212,0.112,0.276
"P11","A Sergio Massa",0.141,0.312,0.261,0.157
"P11","A algún candidato del peronismo",0.324,0.273,0.113,0.105
"P11","A algún candidato del kirchnerismo",0.24,0.203,0.514,0.462
"P12","A Alberto Fernández",0.381,0.172,0.069,0.116
"P12","A Sergio Massa",0.057,0.249,0.136,0.1
"P12","A algún candidato del peronismo",0.306,0.217,0.109,0.072
"P12","A Cristina Fernández de Kirchner",0.256,0.362,0.686,0.712
"P13","A Horacio Rodriguez Larreta",0.225,0.253,0.248,0.252
"P13","A Mauricio Macri",0.3,0.303,0.294,0.283
"P13","A Patricia Bullrich",0.204,0.374,0.407,0.382
"P13","A Facundo Manes",0.23,0.05,0.036,0.056
"P13","A Gerardo Morales",0.041,0.02,0.015,0.027
"P14","Seguro lo votaria",0.236,0.115,0.169,0.165
"P14","Quizás lo votaría",0.213,0.348,0.33,0.434
"P14","Nunca lo votaría",0.551,0.537,0.501,0.401
"P15","Lo votaría",0.157,0.135,0.357,0.224
"P15","Puede que lo vote",0.058,0.096,0.062,0.104
"P15","Nunca lo votaría",0.741,0.717,0.535,0.555
"P15","No sabe",0.044,0.052,0.046,0.117
"P16","Lo votaría",0.125,0.081,0.153,0.097
"P16","Puede que lo vote",0.055,0.202,0.201,0.19
"P16","Nunca lo votaría",0.767,0.673,0.577,0.488
"P16","No sabe",0.053,0.044,0.069,0.225
"P17","Lo votaría",0.281,0.297,0.165,0.161
"P17","Puede que lo vote",0.315,0.449,0.203,0.257
"P17","Nunca lo votaría",0.321,0.218,0.583,0.342
"P17","No sabe",0.083,0.036,0.049,0.24
"P18","Lo votaría",0.344,0.228,0.121,0.114
