"var","categoria","1","2","3","4","5","6","7","8","9"
"P26","Cristina Fernández de Kirchner presidenta – Sergio Massa gobernador por el Frente de Todos",0.564,0.313,0.298,0.376,0.195,0.176,0.123,0.151,0.171
"P26","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.144,0.267,0.174,0.158,0.306,0.385,0.371,0.315,0.338
"P26","Javier Milei presidente – José Luis Espert gobernador por los liberales",0.111,0.272,0.267,0.271,0.271,0.124,0.348,0.31,0.296
"P26","A los candidatos de la izquierda",0.051,0.038,0.013,0.044,0.005,0.006,0.007,0.062,0.021
"P26","Otro candidato",0.13,0.11,0.248,0.151,0.223,0.309,0.151,0.162,0.174
"P28","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.272,0.26,0.201,0.303,0.272,0.275,0.229,0.31,0.292
"P28","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.476,0.323,0.327,0.274,0.277,0.226,0.155,0.181,0.23
"P28","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.117,0.279,0.278,0.278,0.266,0.168,0.413,0.282,0.32
"P28","A los candidatos de la izquierda",0.038,0.024,0.01,0.003,0.006,0,0.007,0.054,0.009
"P28","Otro candidato",0.097,0.114,0.184,0.142,0.179,0.331,0.196,0.173,0.149
"P30","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.392,0.267,0.355,0.346,0.293,0.227,0.205,0.326,0.297
"P30","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.364,0.389,0.199,0.292,0.326,0.356,0.255,0.265,0.3
"P30","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.113,0.204,0.275,0.268,0.212,0.128,0.359,0.266,0.276
"P30","A los candidatos de la izquierda",0.04,0.034,0,0.003,0.018,0.043,0.007,0.009,0.009
"P30","Otro candidato",0.091,0.106,0.171,0.091,0.151,0.246,0.174,0.134,0.118
"P31","Sergio Massa por el Frente de Todos",0.368,0.268,0.17,0.282,0.239,0.285,0.102,0.17,0.228
"P31","Patricia Bullrich por Juntos por el Cambio",0.234,0.308,0.254,0.239,0.306,0.313,0.393,0.33,0.349
"P31","Javier Milei por los liberales libertarios",0.098,0.186,0.275,0.251,0.205,0.135,0.28,0.225,0.263
"P31","Nicolás del Caño por la izquierda",0.046,0.052,0.015,0.036,0.019,0.04,0.008,0.064,0.006
"P31","Otro candidato",0.142,0.109,0.138,0.065,0.115,0.088,0.053,0.118,0.086
"P31","Aún no lo tengo decidido",0.112,0.077,0.148,0.127,0.116,0.139,0.164,0.093,0.068
"P33","Sergio Massa por el Frente de Todos",0.431,0.185,0.211,0.288,0.193,0.173,0.092,0.135,0.156
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.17,0.327,0.173,0.187,0.316,0.27,0.286,0.327,0.318
"P33","Javier Milei por los liberales libertarios",0.116,0.185,0.341,0.3,0.254,0.172,0.388,0.272,0.304
"P33","Nicolás del Caño por la izquierda",0.048,0.078,0.026,0.055,0.02,0.005,0.031,0.07,0.006
"P33","Otro candidato",0.135,0.094,0.165,0.078,0.106,0.251,0.104,0.129,0.111
"P33","Aún no lo tengo decidido",0.1,0.131,0.084,0.092,0.111,0.129,0.099,0.067,0.105
"P34","Cristina Fernández de Kirchner por el Frente de Todos",0.563,0.297,0.284,0.37,0.204,0.181,0.124,0.157,0.166
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.157,0.326,0.222,0.22,0.335,0.246,0.243,0.33,0.342
"P34","Javier Milei por los liberales libertarios",0.118,0.213,0.315,0.314,0.259,0.185,0.419,0.273,0.311
"P34","Nicolás del Caño por la izquierda",0.04,0.037,0.011,0.018,0.014,0.034,0.032,0.058,0.011
"P34","Otro candidato",0.072,0.05,0.082,0.058,0.116,0.218,0.112,0.14,0.099
"P34","Aún no lo tengo decidido",0.05,0.077,0.086,0.02,0.072,0.136,0.07,0.042,0.071
"P35","Sergio Massa por el Frente de Todos",0.33,0.313,0.243,0.249,0.293,0.352,0.222,0.174,0.282
"P35","Mauricio Macri por Juntos por el Cambio",0.315,0.23,0.209,0.251,0.259,0.244,0.18,0.348,0.255
"P35","Javier Milei por los liberales libertarios",0.103,0.182,0.266,0.293,0.227,0.148,0.379,0.232,0.28
"P35","Nicolás del Caño por la izquierda",0.049,0.078,0.021,0.039,0.014,0.01,0.019,0.062,0.009
"P35","Otro candidato",0.121,0.134,0.166,0.11,0.129,0.143,0.118,0.132,0.11
"P35","Aún no lo tengo decidido",0.082,0.063,0.095,0.058,0.078,0.103,0.082,0.052,0.064
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.6,0.336,0.293,0.397,0.266,0.217,0.116,0.195,0.2
"P36","Mauricio Macri por Juntos por el Cambio",0.255,0.434,0.419,0.349,0.515,0.516,0.616,0.54,0.539
"P36","No sabe",0.145,0.23,0.288,0.254,0.219,0.267,0.268,0.265,0.261
"P37","Alberto Fernández por el Frente de Todos",0.504,0.26,0.179,0.351,0.245,0.152,0.049,0.122,0.129
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.242,0.485,0.478,0.305,0.484,0.404,0.599,0.583,0.529
"P37","No sabe",0.254,0.255,0.343,0.344,0.271,0.444,0.352,0.295,0.342
"P38","Sergio Massa presidente por el Frente de Todos",0.545,0.272,0.236,0.442,0.247,0.154,0.073,0.214,0.147
"P38","Patricia Bullrich por Juntos por el Cambio",0.258,0.527,0.476,0.426,0.596,0.629,0.679,0.631,0.63
"P38","No sabe",0.197,0.201,0.288,0.132,0.157,0.217,0.248,0.155,0.223
"P39","Cristina Fernandez de Kirchner por el Frente de Todos",0.61,0.292,0.291,0.38,0.253,0.129,0.116,0.223,0.161
"P39","Horacio Rodríguez Larreta por Juntos por el Cambio",0.26,0.485,0.426,0.331,0.571,0.487,0.591,0.654,0.574
"P39","No sabe",0.13,0.223,0.283,0.289,0.176,0.384,0.293,0.123,0.265
"P40","Sergio Massa presidente por el Frente de Todos",0.573,0.255,0.212,0.415,0.233,0.132,0.141,0.147,0.145
"P40","Javier Milei por los liberales libertarios",0.186,0.355,0.501,0.454,0.478,0.373,0.605,0.476,0.478
"P40","No sabe",0.241,0.39,0.287,0.131,0.289,0.495,0.254,0.377,0.377
"P41","Sergio Massa por el Frente de Todos",0.562,0.242,0.209,0.406,0.231,0.143,0.068,0.146,0.148
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.255,0.431,0.474,0.316,0.511,0.524,0.588,0.586,0.559
"P41","No sabe",0.183,0.327,0.317,0.278,0.258,0.333,0.344,0.268,0.293
"P42","Sergio Massa por el Frente de Todos",0.576,0.307,0.228,0.471,0.216,0.132,0.118,0.232,0.156
"P42","Mauricio Macri por Juntos por el Cambio",0.258,0.455,0.467,0.368,0.593,0.591,0.678,0.562,0.621
"P42","No sabe",0.166,0.238,0.305,0.161,0.191,0.277,0.204,0.206,0.223
"P43","Horacio Rodríguez Larreta por Juntos por el Cambio",0.268,0.349,0.316,0.254,0.314,0.47,0.323,0.372,0.347
"P43","Javier Milei por los liberales libertarios",0.137,0.291,0.288,0.393,0.391,0.264,0.43,0.348,0.411
"P43","No sabe",0.595,0.36,0.396,0.353,0.295,0.266,0.247,0.28,0.242
"P44","Muy buena",0.087,0.08,0.008,0.1,0.07,0.014,0.055,0.008,0.073
"P44","Buena",0.286,0.132,0.152,0.236,0.095,0.099,0.053,0.137,0.116
"P44","Ni buena ni mala",0.266,0.186,0.153,0.208,0.145,0.096,0.088,0.087,0.092
"P44","Mala",0.119,0.133,0.066,0.131,0.109,0.153,0.058,0.084,0.074
"P44","Muy mala",0.24,0.453,0.621,0.325,0.563,0.638,0.715,0.636,0.637
"P44","No sabe",0.002,0.016,0,0,0.018,0,0.031,0.048,0.008
"P45","Muy buena",0.096,0.022,0,0.076,0.029,0.066,0.004,0.072,0.048
"P45","Buena",0.23,0.159,0.139,0.117,0.043,0.055,0.094,0.059,0.056
"P45","Ni buena ni mala",0.257,0.138,0.137,0.181,0.153,0.032,0.018,0.046,0.083
"P45","Mala",0.156,0.177,0.08,0.165,0.136,0.155,0.135,0.108,0.102
"P45","Muy mala",0.259,0.496,0.64,0.461,0.631,0.692,0.732,0.715,0.708
"P45","No sabe",0.002,0.008,0.004,0,0.008,0,0.017,0,0.003
"P46","Muy buena",0.466,0.241,0.185,0.237,0.11,0.067,0.041,0.142,0.112
"P46","Buena",0.086,0.073,0.067,0.102,0.037,0.074,0.069,0.022,0.036
"P46","Ni buena ni mala",0.069,0.008,0.051,0.135,0.116,0.013,0.025,0.072,0.032
"P46","Mala",0.047,0.105,0.028,0.05,0.053,0.063,0.026,0.027,0.045
"P46","Muy mala",0.327,0.565,0.654,0.476,0.675,0.783,0.839,0.737,0.76
"P46","No sabe",0.005,0.008,0.015,0,0.009,0,0,0,0.015
"P47","Muy buena",0.122,0.138,0.098,0.123,0.205,0.026,0.158,0.086,0.255
"P47","Buena",0.113,0.2,0.255,0.118,0.253,0.213,0.234,0.298,0.212
"P47","Ni buena ni mala",0.094,0.147,0.179,0.224,0.194,0.224,0.153,0.143,0.16
"P47","Mala",0.099,0.129,0.262,0.175,0.082,0.227,0.168,0.162,0.11
"P47","Muy mala",0.568,0.386,0.19,0.36,0.261,0.31,0.287,0.257,0.259
"P47","No sabe",0.004,0,0.016,0,0.005,0,0,0.054,0.004
"P48","Muy buena",0.101,0.177,0.18,0.061,0.149,0.213,0.095,0.072,0.226
"P48","Buena",0.132,0.207,0.199,0.154,0.252,0.132,0.214,0.309,0.233
"P48","Ni buena ni mala",0.141,0.186,0.181,0.349,0.263,0.421,0.344,0.256,0.198
"P48","Mala",0.144,0.176,0.272,0.125,0.119,0.089,0.133,0.12,0.113
"P48","Muy mala",0.472,0.243,0.157,0.311,0.182,0.145,0.214,0.195,0.211
"P48","No sabe",0.01,0.011,0.011,0,0.035,0,0,0.048,0.019
"P49","Muy buena",0.116,0.049,0.057,0.063,0.05,0.022,0.039,0.084,0.07
"P49","Buena",0.235,0.09,0.119,0.12,0.079,0.098,0.128,0.102,0.084
"P49","Ni buena ni mala",0.234,0.234,0.129,0.277,0.179,0.148,0.087,0.116,0.118
"P49","Mala",0.123,0.227,0.164,0.159,0.138,0.156,0.085,0.154,0.14
"P49","Muy mala",0.288,0.4,0.531,0.381,0.544,0.569,0.641,0.535,0.583
"P49","No sabe",0.004,0,0,0,0.01,0.007,0.02,0.009,0.005
"P50","Muy buena",0.158,0.333,0.275,0.193,0.268,0.297,0.318,0.257,0.415
"P50","Buena",0.095,0.111,0.202,0.194,0.279,0.282,0.179,0.311,0.176
"P50","Ni buena ni mala",0.103,0.127,0.145,0.065,0.177,0.185,0.252,0.107,0.114
"P50","Mala",0.084,0.115,0.145,0.18,0.057,0.09,0.02,0.058,0.089
"P50","Muy mala",0.55,0.314,0.217,0.368,0.193,0.146,0.214,0.217,0.201
"P50","No sabe",0.01,0,0.016,0,0.026,0,0.017,0.05,0.005
"P51","Muy buena",0.085,0.184,0.184,0.144,0.209,0.101,0.183,0.174,0.262
"P51","Buena",0.069,0.118,0.192,0.282,0.158,0.109,0.2,0.185,0.191
"P51","Ni buena ni mala",0.15,0.186,0.259,0.145,0.301,0.384,0.337,0.295,0.265
"P51","Mala",0.108,0.153,0.138,0.077,0.13,0.191,0.114,0.114,0.08
"P51","Muy mala",0.575,0.351,0.227,0.352,0.169,0.215,0.14,0.232,0.185
"P51","No sabe",0.013,0.008,0,0,0.033,0,0.026,0,0.017
"P52","Muy buena",0.129,0.142,0.172,0.162,0.168,0.323,0.193,0.172,0.268
"P52","Buena",0.103,0.189,0.253,0.12,0.191,0.27,0.316,0.23,0.226
"P52","Ni buena ni mala",0.105,0.172,0.176,0.118,0.304,0.114,0.217,0.329,0.178
"P52","Mala",0.092,0.161,0.212,0.174,0.1,0.127,0.141,0.051,0.071
"P52","Muy mala",0.553,0.336,0.187,0.422,0.208,0.166,0.133,0.212,0.241
"P52","No sabe",0.018,0,0,0.004,0.029,0,0,0.006,0.016
"P53","Muy buena",0.126,0.042,0.045,0.184,0.076,0.1,0.027,0.026,0.058
"P53","Buena",0.244,0.156,0.118,0.081,0.11,0.256,0.084,0.102,0.092
"P53","Ni buena ni mala",0.209,0.182,0.154,0.254,0.173,0.101,0.177,0.233,0.125
"P53","Mala",0.131,0.184,0.262,0.09,0.126,0.146,0.144,0.178,0.163
"P53","Muy mala",0.272,0.428,0.421,0.391,0.48,0.397,0.562,0.461,0.549
"P53","No sabe",0.018,0.008,0,0,0.035,0,0.006,0,0.013
"P54","Muy buena",0.055,0.03,0.063,0.131,0.072,0.198,0.058,0.03,0.083
"P54","Buena",0.138,0.175,0.176,0.144,0.14,0.119,0.097,0.245,0.129
"P54","Ni buena ni mala",0.36,0.316,0.317,0.309,0.381,0.403,0.296,0.311,0.283
"P54","Mala",0.181,0.227,0.207,0.241,0.155,0.096,0.247,0.169,0.167
"P54","Muy mala",0.209,0.204,0.225,0.073,0.205,0.177,0.272,0.151,0.269
"P54","No sabe",0.057,0.048,0.012,0.102,0.047,0.007,0.03,0.094,0.069
"P55","Muy buena",0.036,0.043,0.088,0.066,0.063,0.046,0.016,0.023,0.063
"P55","Buena",0.069,0.098,0.069,0.074,0.126,0.218,0.14,0.085,0.147
"P55","Ni buena ni mala",0.26,0.261,0.322,0.298,0.373,0.377,0.356,0.508,0.325
"P55","Mala",0.171,0.112,0.146,0.296,0.14,0.118,0.21,0.156,0.128
"P55","Muy mala",0.403,0.354,0.249,0.147,0.189,0.184,0.169,0.106,0.237
"P55","No sabe",0.061,0.132,0.126,0.119,0.109,0.057,0.109,0.122,0.1
"P56","Siempre",0.301,0.223,0.256,0.336,0.303,0.335,0.224,0.228,0.344
"P56","Casi siempre",0.432,0.431,0.495,0.392,0.406,0.307,0.369,0.452,0.326
"P56","Casi nunca",0.156,0.257,0.163,0.209,0.182,0.173,0.284,0.18,0.213
"P56","Nunca, pero esta es una excepción",0.111,0.089,0.086,0.063,0.109,0.185,0.123,0.14,0.117
"P57","Si",0.571,0.557,0.644,0.497,0.536,0.448,0.64,0.52,0.55
"P57","No",0.429,0.443,0.356,0.503,0.464,0.552,0.36,0.48,0.45
