"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.471,0.497,0.572,0.32
"P05","Realizo changas o trabajos de vez en cuando",0.153,0.201,0.14,0.363
"P05","No tengo trabajo",0.102,0.147,0.109,0.132
"P05","Soy jubilado o pensionado",0.274,0.155,0.179,0.185
"P06","1",0.372,0.293,0.231,0.336
"P06","2",0.061,0.073,0.053,0.007
"P06","3",0.057,0.08,0.042,0.169
"P06","4",0.094,0.076,0.039,0.023
"P06","5",0.24,0.279,0.138,0.182
"P06","6",0.036,0.076,0.056,0.039
"P06","7",0.038,0.041,0.141,0.009
"P06","8",0.026,0.016,0.071,0
"P06","9",0.076,0.066,0.229,0.235
"P07","1",0.183,0.16,0.377,0.25
"P07","2",0.036,0.046,0.065,0
"P07","3",0.029,0.013,0.051,0.009
"P07","4",0.038,0.051,0.033,0.007
"P07","5",0.225,0.24,0.126,0.269
"P07","6",0.074,0.079,0.024,0.019
"P07","7",0.059,0.115,0.07,0.027
"P07","8",0.073,0.099,0.059,0.029
"P07","9",0.283,0.197,0.195,0.39
"P08","1",0.247,0.261,0.52,0.214
"P08","2",0.031,0.027,0.027,0.019
"P08","3",0.035,0.029,0.031,0.022
"P08","4",0.016,0.045,0.026,0
"P08","5",0.144,0.165,0.086,0.261
"P08","6",0.017,0.036,0.009,0
"P08","7",0.031,0.06,0.028,0
"P08","8",0.039,0.046,0.026,0.102
"P08","9",0.44,0.331,0.247,0.382
"P10","Del Frente de Todos y el peronismo",0.051,0.148,0.604,0.55
"P10","De Cambiemos",0.71,0.369,0.078,0.087
"P10","De los Liberales libertarios",0.163,0.268,0.176,0.225
"P10","De la Izquierda",0.007,0.009,0.05,0
"P10","No sabe",0.069,0.206,0.092,0.138
"P11","A Alberto Fernández",0.402,0.101,0.086,0.277
"P11","A Sergio Massa",0.126,0.5,0.238,0.221
"P11","A algún candidato del peronismo",0.292,0.131,0.088,0.201
"P11","A algún candidato del kirchnerismo",0.18,0.268,0.588,0.301
"P12","A Alberto Fernández",0.188,0.092,0.039,0.08
"P12","A Sergio Massa",0.125,0.376,0.085,0.221
"P12","A algún candidato del peronismo",0.32,0.165,0.083,0
"P12","A Cristina Fernández de Kirchner",0.367,0.367,0.793,0.699
"P13","A Horacio Rodriguez Larreta",0.318,0.115,0.197,0.273
"P13","A Mauricio Macri",0.269,0.305,0.432,0.727
"P13","A Patricia Bullrich",0.371,0.491,0.262,0
"P13","A Facundo Manes",0.032,0.059,0.092,0
"P13","A Gerardo Morales",0.01,0.03,0.017,0
"P14","Seguro lo votaria",0.155,0.111,0.143,0
"P14","Quizás lo votaría",0.347,0.413,0.279,1
"P14","Nunca lo votaría",0.498,0.476,0.578,0
"P15","Lo votaría",0.06,0.125,0.545,0.368
"P15","Puede que lo vote",0.032,0.066,0.069,0.014
"P15","Nunca lo votaría",0.889,0.734,0.314,0.4
"P15","No sabe",0.019,0.075,0.072,0.218
"P16","Lo votaría",0.044,0.059,0.216,0.089
"P16","Puede que lo vote",0.062,0.139,0.311,0.347
"P16","Nunca lo votaría",0.842,0.714,0.368,0.406
"P16","No sabe",0.052,0.088,0.105,0.158
"P17","Lo votaría",0.44,0.131,0.04,0.03
"P17","Puede que lo vote",0.346,0.42,0.14,0.36
"P17","Nunca lo votaría",0.172,0.312,0.765,0.378
"P17","No sabe",0.042,0.137,0.055,0.232
"P18","Lo votaría",0.355,0.149,0.029,0.083
"P18","Puede que lo vote",0.358,0.316,0.103,0.217
"P18","Nunca lo votaría",0.189,0.355,0.783,0.394
"P18","No sabe",0.098,0.18,0.085,0.306
"P19","Lo votaría",0.092,0.125,0.199,0.399
"P19","Puede que lo vote",0.087,0.158,0.33,0.052
"P19","Nunca lo votaría",0.788,0.664,0.433,0.396
"P19","No sabe",0.033,0.053,0.038,0.153
"P20","Lo votaría",0.094,0.043,0.027,0.106
"P20","Puede que lo vote",0.259,0.212,0.127,0.116
"P20","Nunca lo votaría",0.495,0.499,0.686,0.316
"P20","No sabe",0.152,0.246,0.16,0.462
"P21","Lo votaría",0.271,0.257,0.144,0.187
"P21","Puede que lo vote",0.345,0.281,0.103,0.27
"P21","Nunca lo votaría",0.295,0.356,0.698,0.328
"P21","No sabe",0.089,0.106,0.055,0.215
"P22","Lo votaría",0.069,0.038,0.03,0
"P22","Puede que lo vote",0.151,0.093,0.049,0.21
"P22","Nunca lo votaría",0.522,0.509,0.664,0.343
