"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.512,0.553,0.514,0.199
"P05","Realizo changas o trabajos de vez en cuando",0.143,0.14,0.168,0.338
"P05","No tengo trabajo",0.093,0.124,0.12,0.144
"P05","Soy jubilado o pensionado",0.252,0.183,0.198,0.319
"P06","1",0.208,0.157,0.364,0.471
"P06","2",0.025,0.062,0.071,0
"P06","3",0.033,0.052,0.068,0
"P06","4",0.062,0.031,0.079,0
"P06","5",0.17,0.233,0.204,0.481
"P06","6",0.075,0.048,0.046,0
"P06","7",0.128,0.145,0.048,0.023
"P06","8",0.056,0.072,0.031,0
"P06","9",0.243,0.2,0.089,0.025
"P07","1",0.411,0.346,0.181,0.315
"P07","2",0.081,0.061,0.036,0
"P07","3",0.061,0.054,0.02,0.049
"P07","4",0.031,0.039,0.04,0
"P07","5",0.15,0.192,0.196,0.498
"P07","6",0.033,0.071,0.055,0
"P07","7",0.056,0.056,0.087,0.038
"P07","8",0.022,0.053,0.096,0
"P07","9",0.155,0.128,0.289,0.1
"P08","1",0.574,0.492,0.256,0.244
"P08","2",0.018,0.038,0.03,0
"P08","3",0.025,0.024,0.037,0
"P08","4",0.021,0.041,0.024,0
"P08","5",0.072,0.127,0.143,0.233
"P08","6",0.009,0.014,0.021,0.023
"P08","7",0.026,0.017,0.043,0.132
"P08","8",0.029,0.024,0.041,0.059
"P08","9",0.226,0.223,0.405,0.309
"P10","Del Frente de Todos y el peronismo",0.699,0.534,0.114,0.211
"P10","De Cambiemos",0.166,0.142,0.493,0.185
"P10","De los Liberales libertarios",0.033,0.09,0.283,0.023
"P10","De la Izquierda",0.014,0.057,0.022,0
"P10","No sabe",0.088,0.177,0.088,0.581
"P11","A Alberto Fernández",0.103,0.12,0.103,0.582
"P11","A Sergio Massa",0.374,0.12,0.182,0.285
"P11","A algún candidato del peronismo",0.067,0.145,0.148,0
"P11","A algún candidato del kirchnerismo",0.456,0.615,0.567,0.133
"P12","A Alberto Fernández",0.043,0.036,0.092,0.582
"P12","A Sergio Massa",0.2,0.055,0.026,0
"P12","A algún candidato del peronismo",0.066,0.105,0.177,0
"P12","A Cristina Fernández de Kirchner",0.691,0.804,0.705,0.418
"P13","A Horacio Rodriguez Larreta",0.408,0.313,0.241,0.079
"P13","A Mauricio Macri",0.201,0.198,0.317,0
"P13","A Patricia Bullrich",0.277,0.261,0.404,0.921
"P13","A Facundo Manes",0.101,0.126,0.03,0
"P13","A Gerardo Morales",0.013,0.102,0.008,0
"P14","Seguro lo votaria",0.113,0.17,0.147,0
"P14","Quizás lo votaría",0.38,0.405,0.345,1
"P14","Nunca lo votaría",0.507,0.425,0.508,0
"P15","Lo votaría",0.644,0.506,0.091,0.025
"P15","Puede que lo vote",0.099,0.076,0.03,0.144
"P15","Nunca lo votaría",0.213,0.291,0.842,0.382
"P15","No sabe",0.044,0.127,0.037,0.449
"P16","Lo votaría",0.301,0.178,0.039,0.12
"P16","Puede que lo vote",0.363,0.321,0.089,0.095
"P16","Nunca lo votaría",0.234,0.335,0.825,0.34
"P16","No sabe",0.102,0.166,0.047,0.445
"P17","Lo votaría",0.125,0.086,0.257,0.263
"P17","Puede que lo vote",0.161,0.211,0.331,0.136
"P17","Nunca lo votaría",0.669,0.574,0.356,0.144
"P17","No sabe",0.045,0.129,0.056,0.457
"P18","Lo votaría",0.084,0.039,0.236,0.168
"P18","Puede que lo vote",0.086,0.152,0.318,0.136
"P18","Nunca lo votaría",0.717,0.668,0.349,0.074
"P18","No sabe",0.113,0.141,0.097,0.622
"P19","Lo votaría",0.434,0.111,0.051,0.133
"P19","Puede que lo vote",0.344,0.485,0.075,0.1
"P19","Nunca lo votaría",0.202,0.299,0.847,0.426
"P19","No sabe",0.02,0.105,0.027,0.341
"P20","Lo votaría",0.061,0.033,0.059,0.095
"P20","Puede que lo vote",0.158,0.154,0.214,0.049
"P20","Nunca lo votaría",0.58,0.575,0.576,0.379
"P20","No sabe",0.201,0.238,0.151,0.477
"P21","Lo votaría",0.077,0.08,0.301,0.343
"P21","Puede que lo vote",0.105,0.13,0.301,0.102
"P21","Nunca lo votaría",0.725,0.658,0.342,0.215
"P21","No sabe",0.093,0.132,0.056,0.34
"P22","Lo votaría",0.041,0.016,0.055,0
"P22","Puede que lo vote",0.078,0.054,0.115,0.154
"P22","Nunca lo votaría",0.638,0.599,0.551,0.382
"P22","No sabe",0.243,0.331,0.279,0.464
"P23","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.064,0.07,0.196,0.25
"P23","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.055,0.071,0.117,0
"P23","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.066,0.083,0.231,0
"P23","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.056,0.029,0.023,0.1
"P23","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.508,0.455,0.091,0.169
"P23","Cristina Fernández de Kirchner presidenta  - Sergio Massa gobernador por el Frente de Todos",0.163,0.093,0.064,0
"P23","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.028,0.095,0.213,0.083
"P23","A los candidatos de la izquierda",0.014,0.026,0.016,0
"P23","Otros candidatos",0.046,0.078,0.049,0.398
"P24","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.083,0.099,0.353,0.22
"P24","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.077,0.118,0.165,0.295
"P24","Alberto Fernández presidente – Gabriel Katopodis gobernador por el Frente de Todos",0.124,0.095,0.044,0.095
"P24","Sergio Massa presidente – Axel Kicillof Gobernador",0.599,0.408,0.064,0.074
"P24","Javier Milei presidente - José Luis Espert gobernador por los liberales",0.035,0.111,0.242,0
"P24","A los candidatos de la izquierda",0.032,0.041,0.044,0
"P24","Otros candidatos",0.05,0.128,0.088,0.316
"P26","Cristina Fernández de Kirchner presidenta – Sergio Massa gobernador por el Frente de Todos",0.707,0.567,0.094,0.211
"P26","Mauricio Macri presidente – Cristian Ritondo gobernador por Juntos por el Cambio",0.093,0.082,0.411,0.078
"P26","Javier Milei presidente – José Luis Espert gobernador por los liberales",0.06,0.139,0.306,0.183
"P26","A los candidatos de la izquierda",0.015,0.048,0.039,0
"P26","Otro candidato",0.125,0.164,0.15,0.528
"P28","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.29,0.217,0.321,0.179
"P28","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.552,0.488,0.173,0.298
"P28","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.051,0.133,0.35,0.141
"P28","A los candidatos de la izquierda",0.013,0.043,0.017,0
"P28","Otro candidato",0.094,0.119,0.139,0.382
"P30","Patricia Bullrich presidenta – Joaquín de la Torre gobernador por Juntos por el Cambio",0.425,0.375,0.303,0.09
"P30","Cristina Fernández de Kirchner presidenta  - Axel Kicillof gobernador por el Frente de Todos",0.416,0.358,0.28,0.292
"P30","Javier Milei presidente – José Luis Espert  gobernador por los liberales",0.038,0.125,0.292,0.183
"P30","A los candidatos de la izquierda",0.009,0.042,0.022,0
"P30","Otro candidato",0.112,0.1,0.103,0.435
"P31","Sergio Massa por el Frente de Todos",0.533,0.27,0.174,0.205
