"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.472,0.223,0.353,0.117
"P05","Bastante",0.28,0.368,0.295,0.178
"P05","Poco",0.194,0.295,0.19,0.252
"P05","Nada",0.032,0.087,0.135,0.333
"P05","No sabe",0.022,0.027,0.027,0.12
"P06","Siempre",0.271,0.109,0.186,0.125
"P06","Casi siempre",0.325,0.359,0.291,0.134
"P06","Casi nunca",0.256,0.384,0.312,0.358
"P06","Nunca, pero esta es una excepción",0.148,0.148,0.211,0.383
"P08","Unión por la Patria",0.564,0.337,0.081,0.198
"P08","Juntos por el Cambio",0.147,0.116,0.429,0.074
"P08","De los Liberales libertarios",0.121,0.174,0.272,0.094
"P08","De la Izquierda",0.01,0.039,0.016,0
"P08","Hacemos por nuestro país",0.007,0.032,0.042,0.05
"P08","Otro",0.05,0.079,0.054,0.051
"P08","En blanco",0.024,0.029,0.054,0.078
"P08","No sabe",0.077,0.194,0.052,0.455
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.59,0.334,0.041,0.072
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.091,0.046,0.064,0.095
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.108,0.159,0.024,0.051
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.039,0.023,0.022,0.005
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Gisele Agosttineli a intendente por Juntos por el Cambio",0.051,0.119,0.283,0.091
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Anibal Assef a intendente por Juntos por el Cambio",0.025,0.08,0.167,0.042
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora  y Andrea Vera a intendente por la Libertad Avanza",0.087,0.147,0.277,0.168
"P11","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.017,0.02,0.014
"P11","Otros",0.004,0.047,0.046,0.014
"P11","No sabe",0.005,0.028,0.056,0.448
"P14","Sí",0.454,0.641,0.538,0.361
"P14","No",0.546,0.359,0.462,0.639
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.571,0.141,0.088,0.11
"P15","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.135,0.353,0.051,0.082
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.052,0.062,0.311,0.05
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.01,0.135,0.146,0.26
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.108,0.097,0.282,0.029
"P15","Alguno de los candidatos a presidente y gobernador de la Izquierda",0.022,0.016,0.01,0.013
"P15","Otros",0.008,0.077,0.029,0.043
"P15","No sabe",0.094,0.119,0.083,0.413
"P18","Mariel Fernández a intendente por Unión por la Patria",0.591,0.526,0.197,0.393
"P18","Damián Contreras a intendente por Unión por la Patria",0.083,0.081,0.131,0.094
"P18","Giselle Agosttineli a intendente por Juntos por el Cambio",0.07,0.133,0.106,0.034
"P18","Aníbal Assef a intendente por Juntos por el Cambio",0.063,0.048,0.21,0
"P18","Andrea Vera a intendente por la Libertad Avanza",0.129,0.028,0.135,0.103
"P18","Alguno de los candidatos a intendente de la Izquierda",0.02,0.034,0.02,0
"P18","Otros",0.013,0,0.06,0.066
"P18","No sabe",0.031,0.15,0.141,0.31
"P21","Totalmente seguro.",0.656,0.255,0.692,0.207
"P21","Bastante seguro",0.199,0.287,0.152,0.124
"P21","Algo seguro",0.083,0.258,0.064,0.228
"P21","Para nada seguro",0.062,0.2,0.092,0.441
"P22","Tiene Decidido que va a ir a votar.",0.938,0.771,0.888,0.609
"P22","Tiene dudas sobre si va a ir a  votar",0.039,0.133,0.064,0.244
"P22","Tiene Decidido que no va a ir a votar",0.023,0.096,0.048,0.147
