"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.529,0.438,0.369,0.173
"P05","Bastante",0.111,0.314,0.309,0.197
"P05","Poco",0.195,0.222,0.192,0.314
"P05","Nada",0.13,0.026,0.106,0.185
"P05","No sabe",0.035,0,0.024,0.131
"P06","Siempre",0.423,0.089,0.195,0.138
"P06","Casi siempre",0.192,0.458,0.295,0.234
"P06","Casi nunca",0.274,0.297,0.305,0.401
"P06","Nunca, pero esta es una excepción",0.111,0.156,0.205,0.227
"P08","Unión por la Patria",0.504,0.674,0.202,0.34
"P08","Juntos por el Cambio",0.162,0.112,0.333,0.068
"P08","De los Liberales libertarios",0.158,0.072,0.24,0.067
"P08","De la Izquierda",0,0.023,0.017,0
"P08","Hacemos por nuestro país",0,0,0.045,0
"P08","Otro",0.115,0.092,0.042,0.021
"P08","En blanco",0.035,0,0.057,0.021
"P08","No sabe",0.026,0.027,0.064,0.483
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.25,0.463,0.211,0.353
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.217,0.141,0.041,0.117
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.133,0.185,0.057,0.038
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.158,0.023,0.015,0.003
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Gisele Agosttineli a intendente por Juntos por el Cambio",0.142,0.05,0.213,0.107
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Anibal Assef a intendente por Juntos por el Cambio",0,0.015,0.123,0.017
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora  y Andrea Vera a intendente por la Libertad Avanza",0.1,0.054,0.239,0.096
"P11","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0,0.014,0.01
"P11","Otros",0,0.069,0.03,0.013
"P11","No sabe",0,0,0.057,0.246
"P14","Sí",0.56,0.726,0.509,0.439
"P14","No",0.44,0.274,0.491,0.561
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.574,0.565,0.14,0.336
"P15","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.169,0.226,0.101,0.09
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.072,0.006,0.253,0.054
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.024,0,0.143,0.092
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.152,0.072,0.213,0.132
"P15","Alguno de los candidatos a presidente y gobernador de la Izquierda",0,0.033,0.009,0.015
"P15","Otros",0,0.031,0.025,0.031
"P15","No sabe",0.009,0.067,0.116,0.25
"P18","Mariel Fernández a intendente por Unión por la Patria",0.435,0.505,0.358,0.284
"P18","Damián Contreras a intendente por Unión por la Patria",0.149,0.346,0.058,0.186
"P18","Giselle Agosttineli a intendente por Juntos por el Cambio",0.165,0,0.111,0
"P18","Aníbal Assef a intendente por Juntos por el Cambio",0.066,0.027,0.177,0.027
"P18","Andrea Vera a intendente por la Libertad Avanza",0.147,0.041,0.116,0.195
"P18","Alguno de los candidatos a intendente de la Izquierda",0.034,0,0.023,0
"P18","Otros",0,0.067,0.042,0.05
"P18","No sabe",0.004,0.014,0.115,0.258
"P21","Totalmente seguro.",0.737,0.477,0.64,0.294
"P21","Bastante seguro",0.084,0.292,0.192,0.129
"P21","Algo seguro",0.105,0.099,0.086,0.217
"P21","Para nada seguro",0.074,0.132,0.082,0.36
"P22","Tiene Decidido que va a ir a votar.",0.802,0.951,0.884,0.73
"P22","Tiene dudas sobre si va a ir a  votar",0.163,0.042,0.074,0.113
"P22","Tiene Decidido que no va a ir a votar",0.035,0.007,0.042,0.157
"P23","Lo votaría",0.781,0.683,0.24,0.344
"P23","Puede que lo vote",0.015,0.155,0.085,0.119
"P23","Nunca lo votaría",0.139,0.132,0.63,0.09
"P23","No sabe",0.065,0.03,0.045,0.447
"P24","Lo votaría",0.694,0.228,0.056,0.156
"P24","Puede que lo vote",0.242,0.584,0.055,0.054
"P24","Nunca lo votaría",0.046,0.097,0.851,0.193
"P24","No sabe",0.018,0.091,0.038,0.597
"P25","Lo votaría",0.707,0.307,0.097,0.065
"P25","Puede que lo vote",0.085,0.473,0.068,0.063
"P25","Nunca lo votaría",0.193,0.181,0.797,0.11
"P25","No sabe",0.015,0.039,0.038,0.762
"P27","Lo votaría",0.4,0,0.196,0.029
"P27","Puede que lo vote",0.034,0.082,0.155,0.098
"P27","Nunca lo votaría",0.492,0.911,0.581,0.403
"P27","No sabe",0.074,0.007,0.068,0.47
"P28","Lo votaría",0.311,0.024,0.132,0.017
"P28","Puede que lo vote",0.032,0.036,0.215,0.063
"P28","Nunca lo votaría",0.573,0.932,0.61,0.365
"P28","No sabe",0.084,0.008,0.043,0.555
"P29","Lo votaría",0.323,0.05,0.215,0.084
"P29","Puede que lo vote",0.046,0.052,0.124,0.067
"P29","Nunca lo votaría",0.586,0.89,0.603,0.465
"P29","No sabe",0.045,0.008,0.058,0.384
"P30","Si",0.462,0.452,0.406,0.256
"P30","No",0.538,0.548,0.594,0.744
"PRESIDENTE","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.496,0.667,0.197,0.383
"PRESIDENTE","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.332,0.171,0.081,0.041
"PRESIDENTE","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.06,0.004,0.227,0.105
"PRESIDENTE","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.015,0,0.131,0.053
"PRESIDENTE","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.092,0.058,0.26,0.089
"PRESIDENTE","Alguno de los candidatos a presidente y gobernador de la Izquierda",0,0.022,0.005,0.007
"PRESIDENTE","Otros",0,0.028,0.025,0.026
"PRESIDENTE","No sabe",0.005,0.05,0.074,0.296
"INTENDENTE","Mariel Fernández a intendente por Unión por la Patria",0.431,0.627,0.312,0.323
"INTENDENTE","Damián Contreras a intendente por Unión por la Patria",0.315,0.254,0.054,0.12
"INTENDENTE","Giselle Agosttineli a intendente por Juntos por el Cambio",0.103,0,0.154,0.079
"INTENDENTE","Aníbal Assef a intendente por Juntos por el Cambio",0.04,0.019,0.151,0.023
"INTENDENTE","Andrea Vera a intendente por la Libertad Avanza",0.088,0.034,0.208,0.12
"INTENDENTE","Alguno de los candidatos a intendente de la Izquierda",0.02,0,0.012,0
"INTENDENTE","Otros",0,0.054,0.031,0.036
"INTENDENTE","No sabe",0.003,0.012,0.078,0.299
