"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.35,0.402,0.397,0.198
"P05","Bastante",0.314,0.251,0.293,0.189
"P05","Poco",0.23,0.213,0.177,0.339
"P05","Nada",0.085,0.088,0.113,0.182
"P05","No sabe",0.021,0.046,0.02,0.092
"P06","Siempre",0.262,0.201,0.19,0.172
"P06","Casi siempre",0.251,0.38,0.319,0.134
"P06","Casi nunca",0.316,0.246,0.313,0.337
"P06","Nunca, pero esta es una excepción",0.171,0.173,0.178,0.357
"P08","Unión por la Patria",0.051,0.038,0.437,0.146
"P08","Juntos por el Cambio",0.705,0.429,0.123,0.125
"P08","De los Liberales libertarios",0.104,0.349,0.201,0.152
"P08","De la Izquierda",0.007,0.012,0.017,0.014
"P08","Hacemos por nuestro país",0.012,0.049,0.025,0.083
"P08","Otro",0.034,0.039,0.066,0.002
"P08","En blanco",0.065,0.012,0.057,0.006
"P08","No sabe",0.022,0.072,0.074,0.472
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.061,0.043,0.34,0.323
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.058,0.059,0.097,0.028
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.037,0.022,0.103,0.014
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.032,0,0.041,0
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Gisele Agosttineli a intendente por Juntos por el Cambio",0.665,0.183,0.035,0.122
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Anibal Assef a intendente por Juntos por el Cambio",0.026,0.283,0.076,0.037
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora  y Andrea Vera a intendente por la Libertad Avanza",0.097,0.339,0.195,0.206
"P11","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.003,0.003,0.016,0.011
"P11","Otros",0.012,0.01,0.038,0.014
"P11","No sabe",0.009,0.058,0.059,0.245
"P14","Sí",0.542,0.573,0.525,0.417
