"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.641,0.313,0.118,0.188
"P07","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta y santilli",0.064,0.098,0.305,0.516
"P07","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich y joaquin de la torre ",0.071,0.027,0.255,0
"P07","Al candidato de Milei en el municipio de Merlo",0.027,0.145,0.198,0.079
"P07","Al candidato de Espert en la boleta de Espert gobernador",0.024,0.032,0.042,0.004
"P07","A Cristian Franco por el Frente de Izquierda",0.033,0.224,0.024,0
"P07","No sabe",0.14,0.161,0.058,0.213
"P09","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.712,0.403,0.121,0.388
"P09","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Patricia Bullrich y Mauricio Macri",0.071,0.126,0.466,0.128
"P09","Al candidato de Javier Milei en el municipio de Merlo",0.047,0.168,0.277,0.079
"P09","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.007,0,0.038,0
"P09","A Cristian Franco por el Frente de Izquierda",0.05,0.224,0.017,0
"P09","No sabe",0.113,0.079,0.081,0.405
"P11","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.678,0.32,0.168,0
"P11","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta y Mauricio Macri",0.096,0.133,0.409,0.516
"P11","Al candidato de Javier Milei en el municipio de Merlo",0.037,0.231,0.304,0.079
"P11","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.014,0,0.023,0
"P11","A Cristian Franco por el Frente de Izquierda",0.042,0.224,0.03,0
"P11","No sabe",0.133,0.092,0.066,0.405
"P13","Positiva",0.568,0.259,0.134,0
"P13","Neutra",0.132,0.414,0.144,0.316
"P13","Negativa",0.244,0.239,0.635,0.427
"P13","No sabe",0.056,0.088,0.087,0.257
"P14","Positiva",0.148,0.116,0.339,0.079
"P14","Neutra",0.278,0.277,0.307,0
"P14","Negativa",0.346,0.177,0.224,0.427
"P14","No sabe",0.228,0.43,0.13,0.494
"P15","Positiva",0.093,0.047,0.25,0
"P15","Neutra",0.282,0.263,0.412,0.079
"P15","Negativa",0.405,0.393,0.189,0.427
"P15","No sabe",0.22,0.297,0.149,0.494
"P16","Positiva",0.209,0.19,0.2,0
"P16","Neutra",0.252,0.207,0.211,0
"P16","Negativa",0.407,0.479,0.504,0.615
"P16","No sabe",0.132,0.124,0.085,0.385
"P17","Positiva",0.12,0.054,0.062,0.079
"P17","Neutra",0.382,0.319,0.388,0
"P17","Negativa",0.16,0.103,0.16,0.427
"P17","No sabe",0.338,0.524,0.39,0.494
"P18","Lo votaría",0.422,0.235,0.101,0
"P18","Puede que lo vote",0.212,0.278,0.098,0
"P18","Nunca lo votaría",0.242,0.306,0.686,0.427
"P18","No sabe",0.124,0.181,0.115,0.573
"P19","Lo votaría",0.059,0.073,0.234,0
"P19","Puede que lo vote",0.146,0.098,0.276,0
"P19","Nunca lo votaría",0.578,0.358,0.345,0.427
"P19","No sabe",0.217,0.471,0.145,0.573
"P20","Lo votaría",0.037,0.028,0.141,0.05
"P20","Puede que lo vote",0.124,0.076,0.289,0
"P20","Nunca lo votaría",0.6,0.481,0.378,0.427
"P20","No sabe",0.239,0.415,0.192,0.523
"P21","Positiva",0.755,0.143,0.144,0.188
"P21","Neutra",0.128,0.502,0.134,0.467
"P21","Negativa",0.082,0.176,0.705,0.128
"P21","No sabe",0.035,0.179,0.017,0.217
"P22","Positiva",0.131,0.131,0.435,0
"P22","Neutra",0.293,0.294,0.267,0.595
"P22","Negativa",0.467,0.247,0.23,0.039
"P22","No sabe",0.109,0.328,0.068,0.366
"P23","Positiva",0.058,0.106,0.319,0
"P23","Neutra",0.306,0.331,0.345,0.388
"P23","Negativa",0.5,0.179,0.237,0.306
"P23","No sabe",0.136,0.384,0.099,0.306
"P24","Positiva",0.061,0.122,0.434,0.079
"P24","Neutra",0.212,0.186,0.338,0.516
"P24","Negativa",0.609,0.307,0.141,0.039
"P24","No sabe",0.118,0.385,0.087,0.366
"P25","Positiva",0.091,0.091,0.325,0
"P25","Neutra",0.231,0.4,0.337,0.516
"P25","Negativa",0.528,0.189,0.232,0.118
"P25","No sabe",0.15,0.32,0.106,0.366
"P26","Lo votaría",0.726,0.146,0.096,0.188
"P26","Puede que lo vote",0.113,0.223,0.06,0
"P26","Nunca lo votaría",0.098,0.335,0.771,0.516
"P26","No sabe",0.063,0.296,0.073,0.296
"P27","Lo votaría",0.072,0.078,0.287,0.128
"P27","Puede que lo vote",0.051,0.09,0.337,0
"P27","Nunca lo votaría",0.73,0.508,0.276,0.576
"P27","No sabe",0.147,0.324,0.1,0.296
"P28","Lo votaría",0.035,0.03,0.204,0
"P28","Puede que lo vote",0.061,0.12,0.303,0
"P28","Nunca lo votaría",0.716,0.41,0.294,0.694
"P28","No sabe",0.188,0.44,0.199,0.306
"P29","Lo votaría",0.036,0.04,0.236,0.079
"P29","Puede que lo vote",0.057,0.093,0.309,0.128
"P29","Nunca lo votaría",0.732,0.434,0.24,0.427
"P29","No sabe",0.175,0.433,0.215,0.366
"P30","Lo votaría",0.061,0.008,0.144,0
"P30","Puede que lo vote",0.088,0.143,0.25,0.128
