"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.663,0.379,0.154,0.199
"P07","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta y santilli",0.118,0.196,0.239,0.232
"P07","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich y joaquin de la torre ",0.079,0.057,0.262,0.081
"P07","Al candidato de Milei en el municipio de Merlo",0.06,0.066,0.174,0.179
"P07","Al candidato de Espert en la boleta de Espert gobernador",0.011,0.041,0.048,0.001
"P07","A Cristian Franco por el Frente de Izquierda",0.019,0.047,0.05,0.042
"P07","No sabe",0.05,0.214,0.073,0.266
"P09","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.71,0.44,0.166,0.407
"P09","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Patricia Bullrich y Mauricio Macri",0.167,0.206,0.388,0.101
"P09","Al candidato de Javier Milei en el municipio de Merlo",0.055,0.085,0.259,0.391
"P09","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.003,0.016,0.039,0
"P09","A Cristian Franco por el Frente de Izquierda",0.015,0.104,0.038,0.042
"P09","No sabe",0.05,0.149,0.11,0.059
"P11","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.698,0.348,0.209,0.42
"P11","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta y Mauricio Macri",0.147,0.219,0.368,0.101
"P11","Al candidato de Javier Milei en el municipio de Merlo",0.091,0.092,0.259,0.413
"P11","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.003,0.031,0.022,0
"P11","A Cristian Franco por el Frente de Izquierda",0.012,0.087,0.054,0.042
"P11","No sabe",0.049,0.223,0.088,0.024
"P13","Positiva",0.64,0.29,0.146,0.156
"P13","Neutra",0.11,0.311,0.122,0.255
"P13","Negativa",0.206,0.297,0.668,0.292
"P13","No sabe",0.044,0.102,0.064,0.297
"P14","Positiva",0.23,0.121,0.311,0
"P14","Neutra",0.301,0.333,0.282,0.143
"P14","Negativa",0.315,0.264,0.283,0
"P14","No sabe",0.154,0.282,0.124,0.857
"P15","Positiva",0.116,0.158,0.225,0
"P15","Neutra",0.33,0.313,0.374,0.287
"P15","Negativa",0.385,0.301,0.253,0.191
"P15","No sabe",0.169,0.228,0.148,0.522
"P16","Positiva",0.253,0.164,0.159,0.472
"P16","Neutra",0.212,0.29,0.22,0.14
"P16","Negativa",0.433,0.355,0.545,0.312
"P16","No sabe",0.102,0.191,0.076,0.076
"P17","Positiva",0.122,0.087,0.071,0.043
"P17","Neutra",0.374,0.493,0.369,0.039
"P17","Negativa",0.183,0.06,0.184,0.212
"P17","No sabe",0.321,0.36,0.376,0.706
"P18","Lo votaría",0.476,0.168,0.137,0.136
"P18","Puede que lo vote",0.215,0.237,0.069,0.198
"P18","Nunca lo votaría",0.205,0.376,0.706,0.303
"P18","No sabe",0.104,0.219,0.088,0.363
"P19","Lo votaría",0.087,0.098,0.22,0
"P19","Puede que lo vote",0.19,0.14,0.231,0.232
"P19","Nunca lo votaría",0.55,0.468,0.408,0.138
"P19","No sabe",0.173,0.294,0.141,0.63
"P20","Lo votaría",0.046,0.014,0.134,0.226
"P20","Puede que lo vote",0.143,0.196,0.252,0.019
"P20","Nunca lo votaría",0.607,0.507,0.431,0.085
"P20","No sabe",0.204,0.283,0.183,0.67
"P21","Positiva",0.71,0.454,0.188,0.34
"P21","Neutra",0.143,0.294,0.119,0.042
"P21","Negativa",0.138,0.188,0.678,0.3
"P21","No sabe",0.009,0.064,0.015,0.318
"P22","Positiva",0.191,0.213,0.394,0.069
"P22","Neutra",0.286,0.375,0.254,0.233
"P22","Negativa",0.408,0.286,0.313,0.066
"P22","No sabe",0.115,0.126,0.039,0.632
"P23","Positiva",0.144,0.091,0.281,0.02
"P23","Neutra",0.272,0.465,0.342,0.104
"P23","Negativa",0.472,0.305,0.293,0.095
"P23","No sabe",0.112,0.139,0.084,0.781
"P24","Positiva",0.119,0.081,0.424,0
"P24","Neutra",0.223,0.414,0.285,0.078
"P24","Negativa",0.559,0.36,0.232,0.095
"P24","No sabe",0.099,0.145,0.059,0.827
"P25","Positiva",0.12,0.073,0.311,0.212
"P25","Neutra",0.247,0.32,0.335,0.214
"P25","Negativa",0.501,0.426,0.252,0.147
"P25","No sabe",0.132,0.181,0.102,0.427
"P26","Lo votaría",0.671,0.402,0.157,0.34
"P26","Puede que lo vote",0.132,0.121,0.052,0
"P26","Nunca lo votaría",0.135,0.293,0.748,0.378
"P26","No sabe",0.062,0.184,0.043,0.282
"P27","Lo votaría",0.102,0.096,0.283,0
"P27","Puede que lo vote",0.102,0.178,0.274,0.046
"P27","Nunca lo votaría",0.662,0.543,0.372,0.32
"P27","No sabe",0.134,0.183,0.071,0.634
"P28","Lo votaría",0.054,0.033,0.189,0.212
"P28","Puede que lo vote",0.091,0.18,0.256,0.056
"P28","Nunca lo votaría",0.627,0.533,0.414,0.108
"P28","No sabe",0.228,0.254,0.141,0.624
"P29","Lo votaría",0.073,0.032,0.233,0
"P29","Puede que lo vote",0.055,0.113,0.293,0.248
"P29","Nunca lo votaría",0.634,0.585,0.34,0.108
"P29","No sabe",0.238,0.27,0.134,0.644
"P30","Lo votaría",0.083,0.024,0.132,0.212
"P30","Puede que lo vote",0.072,0.159,0.255,0.02
"P30","Nunca lo votaría",0.625,0.583,0.477,0.15
"P30","No sabe",0.22,0.234,0.136,0.618
"P31","La seguridad",0.139,0.167,0.099,0.013
"P31","El tránsito",0.014,0.03,0.055,0
"P31","El arreglo de las calles",0.253,0.182,0.211,0.026
"P31","Los parques y espacios públicos",0.267,0.177,0.172,0.156
"P31","El sistema de salud",0.038,0.048,0.028,0.218
"P31","La limpieza de las calles",0.032,0.058,0.026,0.056
"P31","El deporte y la cultura",0.097,0.043,0.059,0
"P31","La luminaria",0.005,0.046,0.022,0
"P31","No sabe",0.155,0.249,0.328,0.531
"P32","La seguridad",0.356,0.536,0.51,0.18
"P32","El tránsito",0.067,0.009,0.025,0
"P32","El arreglo de las calles",0.245,0.145,0.093,0.092
"P32","Los parques y espacios públicos",0.023,0.034,0.01,0
"P32","El sistema de salud",0.138,0.15,0.193,0.492
"P32","La limpieza de las calles",0.025,0.045,0.023,0
"P32","El deporte y la cultura",0.036,0,0.021,0
"P32","La luminaria",0.011,0.016,0.011,0
"P32","No sabe",0.099,0.065,0.114,0.236
"P33","Agua corriente y cloacas",0.514,0.46,0.467,0.455
"P33","Energía eléctrica",0.152,0.091,0.189,0.068
"P33","Red de gas natural",0.088,0.149,0.054,0.225
"P33","Recolección de residuos",0.099,0.191,0.136,0
"P33","Ninguno",0.147,0.109,0.154,0.252
"P34","Los robos",0.55,0.368,0.574,0.266
"P34","El narcotráfico",0.151,0.225,0.16,0.069
"P34","La ausencia de patrulleros y personal policial",0.167,0.279,0.193,0.438
"P34","Otro",0.073,0.122,0.06,0.212
"P34","Ninguno",0.059,0.006,0.013,0.015
"P35","Positiva",0.5,0.201,0.197,0.056
"P35","Neutra",0.272,0.5,0.237,0.089
"P35","Negativa",0.208,0.28,0.532,0.312
"P35","No sabe",0.02,0.019,0.034,0.543
"P36","Positiva",0.453,0.239,0.137,0.065
"P36","Neutra",0.343,0.494,0.247,0.067
"P36","Negativa",0.176,0.223,0.556,0.136
"P36","No sabe",0.028,0.044,0.06,0.732
"P37","Frente de Todos y el peronismo",0.678,0.559,0.146,0.327
"P37","Cambiemos",0.2,0.162,0.358,0.278
"P37","Liberales",0.039,0.135,0.28,0.281
"P37","Izquierda",0.018,0.055,0.112,0.042
"P37","No sabe",0.065,0.089,0.104,0.072
"P39","A Alberto Fernández",0.232,0.424,0.191,0.842
"P39","A Sergio Massa",0.278,0.061,0.115,0
"P39","A algún candidato del peronismo",0.091,0.098,0.157,0
"P39","A algún candidato del kirchnerismo",0.399,0.417,0.537,0.158
"P40","A Alberto Fernández",0.166,0.271,0.122,0.842
"P40","A Sergio Massa",0.255,0.025,0.042,0
"P40","A algún candidato del peronismo",0.006,0.215,0.062,0
"P40","A Cristina Fernández de Kirchner",0.573,0.489,0.774,0.158
"P41","A Horacio Rodriguez Larreta",0.275,0.415,0.307,0.13
"P41","A Mauricio Macri",0.16,0.336,0.08,0
"P41","A Patricia Bullrich",0.268,0.233,0.593,0.87
"P41","A Facundo Manes",0.297,0.016,0.002,0
"P41","A Gerardo Morales",0,0,0.018,0
"P42","Positiva",0.442,0.245,0.065,0.271
"P42","Neutra",0.301,0.423,0.184,0.482
"P42","Negativa",0.241,0.278,0.749,0.143
"P42","No sabe",0.016,0.054,0.002,0.104
