"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Muy buena",0.096,0.087,0.103,0.125,0.094,0.097,0.08,0.13,0.109,0.076,0.167,0.045,0.031,0.161,0.135,0.022,0.026,0.121
"Buena",0.209,0.209,0.209,0.247,0.185,0.23,0.202,0.168,0.216,0.217,0.351,0.146,0.248,0.301,0.333,0.132,0.096,0.193
"Regular",0.335,0.322,0.346,0.271,0.315,0.359,0.381,0.232,0.372,0.346,0.285,0.382,0.335,0.312,0.31,0.409,0.434,0.195
"Mala",0.196,0.185,0.206,0.072,0.223,0.205,0.215,0.184,0.186,0.207,0.121,0.234,0.258,0.138,0.139,0.246,0.252,0.183
"Muy mala",0.164,0.197,0.136,0.285,0.183,0.109,0.122,0.286,0.117,0.154,0.076,0.193,0.128,0.088,0.083,0.191,0.192,0.308
