"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"No, ninguna dificultad",0.425,0.438,0.415,0.375,0.481,0.413,0.379,0.343,0.342,0.506,0.525,0.373,0.341,0.5,0.507,0.376,0.396,0.359
"Alguna dificultad ocasional",0.324,0.343,0.308,0.352,0.279,0.338,0.364,0.292,0.326,0.332,0.24,0.374,0.464,0.257,0.266,0.346,0.448,0.343
"Sí, dificultades frecuentes",0.251,0.219,0.277,0.273,0.24,0.249,0.257,0.365,0.332,0.162,0.235,0.253,0.195,0.243,0.227,0.278,0.156,0.298
