"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.133,0.101,0.162,0.057,0.117,0.135,0.239,0.079,0.182,0.118,0.167,0.149,0.119,0.272,0.227,0.217,0.137,0.043
"Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.408,0.39,0.423,0.283,0.415,0.462,0.469,0.258,0.37,0.489,0.243,0.476,0.154,0.396,0.256,0.547,0.473,0.388
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.173,0.215,0.136,0.226,0.181,0.115,0.165,0.253,0.143,0.166,0.19,0.159,0.478,0.197,0.268,0.236,0.129,0.162
"Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.061,0.036,0.084,0.062,0.064,0.072,0.045,0.04,0.115,0.031,0.09,0.06,0,0.097,0.156,0,0.028,0.049
"En blanco",0.188,0.237,0.143,0.372,0.168,0.175,0.04,0.278,0.175,0.163,0.201,0.138,0.214,0.03,0.093,0,0.128,0.318
"No sabe",0.037,0.021,0.052,0,0.055,0.041,0.042,0.092,0.015,0.033,0.109,0.018,0.035,0.008,0,0,0.105,0.04
