"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Muy positivo",0.1,0.083,0.114,0.078,0.111,0.115,0.079,0.123,0.12,0.079,0.157,0.074,0.058,0.208,0.177,0.009,0.024,0.048
"Positivo",0.175,0.161,0.187,0.353,0.152,0.143,0.144,0.199,0.17,0.17,0.303,0.101,0.198,0.221,0.245,0.067,0.148,0.144
"Neutral",0.471,0.461,0.48,0.436,0.508,0.477,0.428,0.326,0.456,0.53,0.427,0.503,0.51,0.409,0.459,0.537,0.538,0.484
"Algo negativo",0.078,0.096,0.062,0.027,0.067,0.099,0.1,0.088,0.087,0.067,0.022,0.105,0.061,0.048,0.029,0.133,0.045,0.103
"Negativo",0.094,0.106,0.084,0.055,0.107,0.089,0.101,0.136,0.084,0.088,0.039,0.129,0.095,0.077,0.011,0.151,0.114,0.143
"No sabe",0.082,0.093,0.073,0.051,0.055,0.077,0.148,0.128,0.083,0.066,0.052,0.088,0.078,0.037,0.079,0.103,0.131,0.078
