"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.348,0.24,0.245,0.266
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.001,0.018,0.055,0.051
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.008,0.013,0.032,0.055
"PRESIDENTE","En blanco",0.013,0.002,0.017,0
"PRESIDENTE","No sabe",0.011,0.036,0.016,0.092
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.307,0.41,0.399,0.327
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.305,0.267,0.243,0.19
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.342,0.231,0.219,0.303
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.007,0.02,0.051,0.069
"GOBERNADOR","En blanco",0.018,0.031,0.029,0.037
"GOBERNADOR","No sabe",0.021,0.041,0.059,0.074
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.324,0.408,0.371,0.358
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.383,0.279,0.266,0.239
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.261,0.217,0.184,0.238
"INTENDENTE","El candidato del Frente de Izquierda",0.003,0.026,0.089,0.029
"INTENDENTE","En blanco",0.012,0.017,0.037,0.031
"INTENDENTE","No sabe",0.017,0.053,0.053,0.105
"CORTA_PRESIDENTE","Si",0.13,0.175,0.274,0.139
"CORTA_PRESIDENTE","No",0.87,0.825,0.726,0.861
"CORTA_GOBERNADOR","Si",0.234,0.196,0.272,0.205
"CORTA_GOBERNADOR","No",0.766,0.804,0.728,0.795
"CORTA_INTENDENTE","Si",0.224,0.249,0.314,0.225
"CORTA_INTENDENTE","No",0.776,0.751,0.686,0.775
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.342,0.377,0.374,0.408
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.271,0.309,0.254,0.24
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.349,0.272,0.268,0.256
"P13_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.017,0.024,0.057,0.057
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.008,0.011,0.023,0.032
"P13_imputada","En blanco",0.013,0.007,0.024,0.007
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.13,0.349,0.412,0.309
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.477,0.413,0.247,0.288
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.366,0.199,0.246,0.242
"P17_imputada","Los candidatos a presidente de la Izquierda",0,0.014,0.049,0.076
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0.021,0.037,0.085
"P17_imputada","En blanco",0.027,0.004,0.009,0
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.115,0.394,0.371,0.184
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.479,0.337,0.353,0.27
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.347,0.18,0.238,0.367
"P20_imputada","El candidato a gobernador de la Izquierda",0.019,0.028,0.034,0.143
"P20_imputada","En blanco",0.04,0.061,0.004,0.036
"P23_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.221,0.405,0.3,0.289
"P23_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.718,0.37,0.444,0.467
"P23_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.054,0.163,0.121,0.215
"P23_imputada","El candidato del Frente de Izquierda",0.007,0.039,0.113,0.024
"P23_imputada","En blanco",0,0.023,0.022,0.005
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.294,0.401,0.431,0.394
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.33,0.323,0.218,0.221
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.354,0.24,0.245,0.277
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.001,0.018,0.057,0.052
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.008,0.016,0.032,0.056
"PRESIDENTE_imputada","En blanco",0.013,0.002,0.017,0
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.309,0.416,0.417,0.357
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.312,0.3,0.271,0.218
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.35,0.231,0.231,0.317
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.007,0.022,0.051,0.07
"GOBERNADOR_imputada","En blanco",0.022,0.031,0.03,0.038
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.333,0.418,0.383,0.393
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.389,0.313,0.299,0.269
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.263,0.227,0.191,0.279
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0.003,0.026,0.09,0.029
"INTENDENTE_imputada","En blanco",0.012,0.016,0.037,0.03
