"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.489,0.369,0.605,0.398
"P05","Bastante",0.322,0.334,0.281,0.275
"P05","Poco",0.17,0.211,0.076,0.273
"P05","Nada",0.01,0.06,0.028,0.054
"P05","No sabe",0.009,0.026,0.01,0
"P06","Siempre",0.22,0.142,0.189,0.064
"P06","Casi siempre",0.32,0.44,0.336,0.722
"P06","Casi nunca",0.306,0.241,0.328,0.088
"P06","Nunca, pero esta es una excepción",0.154,0.177,0.147,0.126
"P10","Unión por la Patria",0.208,0.142,0.605,0.222
"P10","Juntos por el Cambio",0.695,0.351,0.076,0.046
"P10","De los Liberales libertarios",0.058,0.332,0.164,0.321
"P10","De la Izquierda",0.003,0.091,0.039,0.04
"P10","Hacemos por nuestro país",0.016,0.065,0.053,0
"P10","En blanco",0.003,0.004,0.008,0.177
"P10","No sabe",0.017,0.015,0.055,0.194
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.32,0.134,0.469,0.214
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.517,0.295,0.126,0.125
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.132,0.46,0.333,0.381
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.058,0.017,0.067
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.01,0.023,0.012,0.164
"P13","En blanco",0.011,0,0.01,0
"P13","No sabe",0.01,0.03,0.033,0.049
"P16","Si",0.389,0.477,0.257,0.389
"P16","No",0.611,0.523,0.743,0.611
"P17","Sergio Massa a presidente por Unión por la Patria.",0.086,0.093,0.594,0.051
"P17","Patricia Bullrich a presidenta por Juntos por el Cambio",0.609,0.321,0.103,0.153
"P17","Javier Milei a presidente por la Libertad Avanza",0.211,0.419,0.253,0.674
"P17","Los candidatos a presidente de la Izquierda",0,0.152,0.011,0
"P17","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.087,0,0.013,0.036
"P17","En blanco",0,0,0.011,0
"P17","No sabe",0.007,0.015,0.015,0.086
"P20","Axel Kicillof a gobernador por Unión por la Patria.",0.247,0.102,0.446,0.036
"P20","Néstor Grindetti a gobernador por Juntos por el Cambio",0.664,0.53,0.127,0.153
"P20","Carolina Piparo a gobernadora por la Libertad Avanza",0.069,0.166,0.27,0.674
"P20","El candidato a gobernador de la Izquierda",0.003,0.145,0.058,0
"P20","En blanco",0,0.006,0.04,0.051
"P20","No sabe",0.017,0.051,0.059,0.086
"P23","Fernando Moreira a intendente por Unión por la Patria.",0.192,0.366,0.458,0.134
"P23","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.646,0.397,0.203,0.106
"P23","Hernán Sardella a intendente por la Libertad Avanza",0.13,0.098,0.139,0
"P23","El candidato del Frente de Izquierda",0.003,0.128,0.109,0
"P23","En blanco",0.017,0.007,0.031,0
"P23","No sabe",0.012,0.004,0.06,0.76
"P26","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.519,0.56,0.281,0.353
"P26","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.315,0.16,0.172,0.204
"P26","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.129,0.175,0.384,0.06
"P26","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.006,0.073,0.099,0.056
"P26","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.019,0,0.03,0.012
"P26","No sabe",0.012,0.032,0.034,0.315
"P27","Totalmente seguro.",0.719,0.579,0.801,0.356
"P27","Bastante seguro",0.156,0.212,0.1,0.6
"P27","Algo seguro",0.115,0.156,0.06,0.015
"P27","Para nada seguro",0.01,0.053,0.039,0.029
"P28","Tiene Decidido que va a ir a votar.",0.926,0.873,0.944,0.963
"P28","Tiene dudas sobre si va a ir a  votar",0.033,0.094,0.039,0.037
"P28","Tiene Decidido que no va a ir a votar",0.041,0.033,0.017,0
"P29","No estaba enterado del tema",0.161,0.123,0.21,0.339
"P29","Un tema de la vida privada de él",0.045,0.102,0.101,0.015
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.214,0.189,0.437,0.259
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.263,0.321,0.075,0.232
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.309,0.265,0.143,0.134
"P29","No sabe",0.008,0,0.034,0.021
"P30","Si",0.896,0.729,0.776,0.923
"P30","No",0.104,0.271,0.224,0.077
"P31","Sergio Massa",0.295,0.128,0.6,0.26
"P31","Patria Bullrich",0.528,0.256,0.089,0.02
"P31","Javier Milei",0.07,0.394,0.195,0.309
"P31","Myriam Bregman",0.025,0.133,0.089,0.085
"P31","Juan Schiaretti",0.082,0.089,0.027,0.326
"P32","Ha aumentado significativamente",0.112,0.036,0.132,0
"P32","Ha aumentado ligeramente",0.208,0.18,0.188,0.089
"P32","Se mantiene igual",0.174,0.215,0.341,0.209
"P32","Ha disminuido ligeramente",0.267,0.216,0.158,0.301
"P32","Ha disminuido significativamente",0.239,0.353,0.181,0.401
"P33","No, ninguna dificultad",0.239,0.207,0.394,0.206
"P33","Alguna dificultad ocasional",0.294,0.356,0.316,0.413
"P33","Sí, dificultades frecuentes",0.467,0.437,0.29,0.381
"P34","Sí, absolutamente",0.404,0.224,0.597,0.339
"P34","Sí, en cierta medida",0.346,0.435,0.27,0.561
"P34","No, en absoluto",0.25,0.341,0.133,0.1
"P35","Reducir la inflación",0.415,0.409,0.417,0.352
"P35","Implementar reformas fiscales",0.085,0.087,0.115,0.236
"P35","Establecer políticas de control de precios",0.075,0.102,0.241,0.097
"P35","Reducir el gasto público",0.365,0.381,0.173,0.261
"P35","Estimular la inversión extranjera",0.051,0.021,0.028,0.054
"P35","Aumentar los subsidios a los servicios públicos",0.009,0,0.026,0
"P36","Muy positiva",0.173,0.086,0.344,0.268
"P36","Positiva",0.126,0.148,0.24,0.042
"P36","Neutral",0.346,0.408,0.184,0.086
"P36","Algo negativa",0.137,0.106,0.077,0.044
"P36","Negativa",0.097,0.097,0.047,0.101
"P36","No sabe",0.121,0.155,0.108,0.459
"P37","Muy positiva",0.216,0.251,0.583,0.273
"P37","Positiva",0.189,0.299,0.177,0.079
"P37","Neutral",0.265,0.386,0.121,0.05
"P37","Algo negativa",0.166,0.027,0.061,0.063
"P37","Negativa",0.111,0.023,0.038,0.222
"P37","No sabe",0.053,0.014,0.02,0.313
"P38","Muy positiva",0.168,0.088,0.349,0.085
"P38","Positiva",0.102,0.158,0.259,0.142
"P38","Neutral",0.38,0.341,0.199,0.31
"P38","Algo negativa",0.095,0.097,0.059,0.063
"P38","Negativa",0.165,0.153,0.098,0.157
"P38","No sabe",0.09,0.163,0.036,0.243
"P39","Muy positiva",0.303,0.239,0.545,0.576
"P39","Positiva",0.142,0.3,0.213,0.287
"P39","Neutral",0.263,0.268,0.114,0.072
"P39","Algo negativa",0.154,0.083,0.055,0.052
"P39","Negativa",0.089,0.106,0.057,0
"P39","No sabe",0.049,0.004,0.016,0.013
"P40","Muy positiva",0.261,0.241,0.468,0.2
"P40","Positiva",0.188,0.202,0.222,0.249
"P40","Neutral",0.286,0.343,0.156,0.232
"P40","Algo negativa",0.164,0.045,0.047,0.04
"P40","Negativa",0.029,0.095,0.058,0.028
"P40","No sabe",0.072,0.074,0.049,0.251
"P41","Lo votaría",0.247,0.145,0.596,0.243
"P41","Puede que lo vote",0.03,0.131,0.078,0
"P41","Nunca lo votaría",0.708,0.676,0.309,0.469
"P41","No sabe",0.015,0.048,0.017,0.288
"P43","Lo votaría",0.173,0.479,0.204,0.281
"P43","Puede que lo vote",0.18,0.253,0.065,0.008
"P43","Nunca lo votaría",0.618,0.263,0.728,0.28
"P43","No sabe",0.029,0.005,0.003,0.431
"P44","Si",0.391,0.345,0.436,0.219
"P44","No",0.609,0.655,0.564,0.781
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.24,0.166,0.506,0.131
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.554,0.256,0.102,0.199
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.157,0.485,0.323,0.373
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0,0.058,0.017,0.067
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.038,0.019,0.014,0.181
"PRESIDENTE","En blanco",0.006,0,0.01,0
"PRESIDENTE","No sabe",0.005,0.016,0.028,0.049
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.293,0.155,0.472,0.112
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.564,0.361,0.108,0.199
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.115,0.37,0.331,0.373
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.002,0.054,0.026,0.067
"GOBERNADOR","En blanco",0.015,0.023,0.024,0.2
"GOBERNADOR","No sabe",0.011,0.037,0.039,0.049
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.279,0.259,0.468,0.168
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.56,0.345,0.131,0.178
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.13,0.329,0.296,0.151
"INTENDENTE","El candidato del Frente de Izquierda",0.001,0.033,0.04,0.067
"INTENDENTE","En blanco",0.023,0.023,0.024,0.165
"INTENDENTE","No sabe",0.007,0.011,0.041,0.271
"CORTA_PRESIDENTE","Si",0.227,0.199,0.095,0.097
"CORTA_PRESIDENTE","No",0.773,0.801,0.905,0.903
"CORTA_GOBERNADOR","Si",0.169,0.193,0.123,0.109
"CORTA_GOBERNADOR","No",0.831,0.807,0.877,0.891
"CORTA_INTENDENTE","Si",0.206,0.308,0.162,0.275
"CORTA_INTENDENTE","No",0.794,0.692,0.838,0.725
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.323,0.148,0.49,0.229
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.519,0.308,0.126,0.146
