"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.489,0.527,0.556,0.328
"P05","Bastante",0.259,0.293,0.318,0.236
"P05","Poco",0.167,0.154,0.102,0.342
"P05","Nada",0.043,0.022,0.022,0.056
"P05","No sabe",0.042,0.004,0.002,0.038
"P06","Siempre",0.21,0.162,0.184,0.238
"P06","Casi siempre",0.287,0.403,0.372,0.4
"P06","Casi nunca",0.365,0.239,0.29,0.324
"P06","Nunca, pero esta es una excepción",0.138,0.196,0.154,0.038
"P10","Unión por la Patria",0.089,0.083,0.619,0.057
"P10","Juntos por el Cambio",0.181,0.643,0.263,0.458
"P10","De los Liberales libertarios",0.593,0.084,0.016,0.02
"P10","De la Izquierda",0.026,0.045,0.038,0
"P10","Hacemos por nuestro país",0.061,0.117,0.021,0
"P10","En blanco",0.002,0.011,0.006,0.241
"P10","No sabe",0.048,0.017,0.037,0.224
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.087,0.179,0.525,0.251
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.378,0.445,0.176,0.401
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.483,0.309,0.227,0.057
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.024,0.004,0.021,0
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.006,0.052,0.007,0.224
"P13","En blanco",0.01,0.007,0.009,0
"P13","No sabe",0.012,0.004,0.035,0.067
"P16","Si",0.366,0.494,0.281,0.296
"P16","No",0.634,0.506,0.719,0.704
"P17","Sergio Massa a presidente por Unión por la Patria.",0.124,0.08,0.471,0
"P17","Patricia Bullrich a presidenta por Juntos por el Cambio",0.109,0.625,0.316,0.495
"P17","Javier Milei a presidente por la Libertad Avanza",0.767,0.281,0.053,0.23
"P17","Los candidatos a presidente de la Izquierda",0,0.008,0.064,0
"P17","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0,0.068,0.08
"P17","En blanco",0,0,0.009,0
"P17","No sabe",0,0.006,0.019,0.195
"P20","Axel Kicillof a gobernador por Unión por la Patria.",0.114,0.169,0.435,0.111
"P20","Néstor Grindetti a gobernador por Juntos por el Cambio",0.388,0.518,0.35,0.451
"P20","Carolina Piparo a gobernadora por la Libertad Avanza",0.439,0.238,0.055,0.2
"P20","El candidato a gobernador de la Izquierda",0.059,0,0.073,0
"P20","En blanco",0,0.065,0.015,0
"P20","No sabe",0,0.01,0.072,0.238
"P23","Fernando Moreira a intendente por Unión por la Patria.",0.247,0.13,0.465,0.081
"P23","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.424,0.659,0.276,0.281
"P23","Hernán Sardella a intendente por la Libertad Avanza",0.212,0.154,0.063,0.2
"P23","El candidato del Frente de Izquierda",0.002,0.005,0.131,0
"P23","En blanco",0,0.04,0.017,0.2
"P23","No sabe",0.115,0.012,0.048,0.238
"P26","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.722,0.529,0.239,0.314
"P26","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.153,0.176,0.247,0.175
"P26","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.054,0.287,0.358,0.054
"P26","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.068,0.004,0.08,0.022
"P26","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0,0,0.036,0.017
"P26","No sabe",0.003,0.004,0.04,0.418
"P27","Totalmente seguro.",0.794,0.637,0.738,0.461
"P27","Bastante seguro",0.171,0.069,0.142,0.473
"P27","Algo seguro",0.034,0.209,0.087,0.027
"P27","Para nada seguro",0.001,0.085,0.033,0.039
"P28","Tiene Decidido que va a ir a votar.",0.977,0.933,0.911,0.961
"P28","Tiene dudas sobre si va a ir a  votar",0.023,0.06,0.049,0.039
"P28","Tiene Decidido que no va a ir a votar",0,0.007,0.04,0
"P29","No estaba enterado del tema",0.217,0.216,0.175,0.157
"P29","Un tema de la vida privada de él",0.054,0.027,0.106,0.021
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.14,0.171,0.449,0.068
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.177,0.261,0.134,0.419
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.412,0.325,0.102,0.317
"P29","No sabe",0,0,0.034,0.018
"P30","Si",0.829,0.786,0.806,0.854
"P30","No",0.171,0.214,0.194,0.146
"P31","Sergio Massa",0.179,0.146,0.608,0.079
"P31","Patria Bullrich",0.122,0.575,0.208,0.369
"P31","Javier Milei",0.623,0.166,0.035,0.031
"P31","Myriam Bregman",0.04,0.011,0.102,0.067
"P31","Juan Schiaretti",0.036,0.102,0.047,0.454
"P32","Ha aumentado significativamente",0.07,0.077,0.135,0
"P32","Ha aumentado ligeramente",0.172,0.21,0.196,0.107
"P32","Se mantiene igual",0.216,0.18,0.311,0.253
"P32","Ha disminuido ligeramente",0.232,0.215,0.183,0.395
"P32","Ha disminuido significativamente",0.31,0.318,0.175,0.245
"P33","No, ninguna dificultad",0.261,0.126,0.384,0.159
"P33","Alguna dificultad ocasional",0.273,0.373,0.314,0.587
"P33","Sí, dificultades frecuentes",0.466,0.501,0.302,0.254
"P34","Sí, absolutamente",0.343,0.253,0.587,0.281
"P34","Sí, en cierta medida",0.352,0.366,0.295,0.594
"P34","No, en absoluto",0.305,0.381,0.118,0.125
"P35","Reducir la inflación",0.293,0.296,0.471,0.62
"P35","Implementar reformas fiscales",0.135,0.072,0.107,0.034
"P35","Establecer políticas de control de precios",0.067,0.139,0.221,0
"P35","Reducir el gasto público",0.485,0.385,0.146,0.346
"P35","Estimular la inversión extranjera",0.011,0.108,0.031,0
"P35","Aumentar los subsidios a los servicios públicos",0.009,0,0.024,0
"P36","Muy positiva",0.143,0.13,0.325,0.306
"P36","Positiva",0.144,0.134,0.22,0.009
"P36","Neutral",0.337,0.514,0.181,0.184
"P36","Algo negativa",0.167,0.076,0.076,0.052
"P36","Negativa",0.08,0.102,0.06,0.083
"P36","No sabe",0.129,0.044,0.138,0.366
"P37","Muy positiva",0.246,0.122,0.559,0.113
"P37","Positiva",0.23,0.206,0.176,0.213
"P37","Neutral",0.249,0.396,0.138,0.141
"P37","Algo negativa",0.141,0.165,0.052,0.019
"P37","Negativa",0.097,0.103,0.044,0.081
"P37","No sabe",0.037,0.008,0.031,0.433
"P38","Muy positiva",0.097,0.112,0.347,0.083
"P38","Positiva",0.133,0.05,0.251,0.133
"P38","Neutral",0.361,0.426,0.21,0.378
"P38","Algo negativa",0.09,0.138,0.056,0.05
"P38","Negativa",0.225,0.242,0.059,0.274
"P38","No sabe",0.094,0.032,0.077,0.082
"P39","Muy positiva",0.455,0.228,0.472,0.382
"P39","Positiva",0.219,0.089,0.215,0.417
