"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.308,0.305,0.311,0.273,0.322,0.305,0.323,0.389,0.282,0.246,0.307,0.309,0.224,0.403,0.352
"2",0.059,0.063,0.055,0.029,0.072,0.062,0.06,0.069,0.055,0.051,0.06,0.057,0.053,0.069,0.088
"3",0.063,0.072,0.055,0.113,0.054,0.052,0.036,0.049,0.07,0.071,0.067,0.056,0.033,0.093,0.063
"4",0.065,0.065,0.066,0.08,0.046,0.063,0.093,0.053,0.063,0.085,0.056,0.083,0.048,0.085,0.083
"5",0.201,0.204,0.198,0.207,0.203,0.21,0.177,0.148,0.232,0.217,0.193,0.217,0.17,0.175,0.274
"6",0.041,0.041,0.041,0.061,0.037,0.033,0.039,0.036,0.039,0.052,0.043,0.039,0.062,0.027,0.03
"7",0.053,0.057,0.049,0.034,0.06,0.063,0.049,0.022,0.052,0.098,0.053,0.053,0.093,0.028,0.042
"8",0.047,0.049,0.045,0.038,0.047,0.049,0.055,0.041,0.045,0.056,0.046,0.048,0.07,0.023,0.024
"9",0.163,0.144,0.18,0.165,0.159,0.163,0.168,0.193,0.162,0.124,0.175,0.138,0.247,0.097,0.044
