"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.429,0.47,0.404,0.311
"P04","Realizo changas o trabajos de vez en cuando",0.196,0.241,0.206,0.299
"P04","No tengo trabajo",0.172,0.209,0.171,0.229
"P04","Soy jubilado o pensionado",0.203,0.08,0.219,0.161
"P05","1",0.206,0.175,0.363,0.233
"P05","2",0.048,0.088,0.058,0.048
"P05","3",0.028,0.036,0.084,0.013
"P05","4",0.038,0.072,0.082,0.052
"P05","5",0.115,0.251,0.229,0.334
"P05","6",0.058,0.068,0.035,0.055
"P05","7",0.114,0.09,0.028,0.088
"P05","8",0.088,0.032,0.025,0.04
"P05","9",0.305,0.188,0.096,0.137
"P06","1",0.485,0.324,0.169,0.232
"P06","2",0.075,0.067,0.038,0.045
"P06","3",0.043,0.05,0.027,0.017
"P06","4",0.048,0.073,0.038,0.075
"P06","5",0.14,0.277,0.216,0.399
"P06","6",0.03,0.051,0.051,0.053
"P06","7",0.018,0.017,0.071,0.031
"P06","8",0.028,0.025,0.072,0.035
"P06","9",0.133,0.116,0.318,0.113
"P07","1",0.609,0.473,0.259,0.436
"P07","2",0.035,0.029,0.033,0.05
"P07","3",0.025,0.037,0.029,0.039
"P07","4",0.015,0.029,0.024,0.008
"P07","5",0.049,0.097,0.127,0.086
"P07","6",0.009,0.004,0.025,0.022
"P07","7",0.023,0.034,0.049,0.033
"P07","8",0.013,0.012,0.049,0.022
"P07","9",0.222,0.285,0.405,0.304
"P09","Del Frente de Todos y el peronismo",0.824,0.429,0.046,0.213
"P09","De Cambiemos",0.035,0.1,0.459,0.03
"P09","De los Liberales libertarios",0.017,0.045,0.254,0.052
"P09","De la Izquierda",0.021,0.089,0.031,0.043
"P09","No sabe",0.103,0.337,0.21,0.662
"P10","A Alberto Fernández",0.197,0.178,0.273,0.203
"P10","A Sergio Massa",0.173,0.398,0.278,0.33
"P10","A algún candidato del peronismo",0.127,0.248,0.332,0.406
"P10","A algún candidato del kirchnerismo",0.503,0.176,0.117,0.061
"P11","A Alberto Fernández",0.146,0.194,0.204,0.175
"P11","A Sergio Massa",0.094,0.356,0.306,0.342
"P11","A algún candidato del peronismo",0.047,0.176,0.37,0.353
"P11","A Cristina Fernández de Kirchner",0.713,0.274,0.12,0.13
"P12","A Horacio Rodriguez Larreta",0.276,0.312,0.228,0.127
"P12","A Mauricio Macri",0.305,0.226,0.365,0.13
"P12","A Patricia Bullrich",0.089,0.129,0.322,0.682
"P12","A Facundo Manes",0.182,0.174,0.07,0.061
"P12","A Gerardo Morales",0.148,0.159,0.015,0
"P13","Seguro lo votaria",0.188,0.144,0.225,0.418
"P13","Quizás lo votaría",0.253,0.455,0.297,0.521
"P13","Nunca lo votaría",0.559,0.401,0.478,0.061
"P14","Lo votaría",0.022,0.043,0.34,0.04
"P14","Puede que lo vote",0.04,0.098,0.265,0.053
"P14","Nunca lo votaría",0.874,0.771,0.296,0.53
"P14","No sabe",0.064,0.088,0.099,0.377
"P15","Lo votaría",0.321,0.189,0.062,0.087
"P15","Puede que lo vote",0.361,0.405,0.091,0.15
"P15","Nunca lo votaría",0.199,0.329,0.789,0.2
"P15","No sabe",0.119,0.077,0.058,0.563
"P16","Lo votaría",0.335,0.105,0.019,0.055
"P16","Puede que lo vote",0.385,0.497,0.031,0.104
"P16","Nunca lo votaría",0.193,0.335,0.923,0.129
"P16","No sabe",0.087,0.063,0.027,0.712
"P18","Lo votaría",0.067,0.039,0.204,0.031
"P18","Puede que lo vote",0.048,0.22,0.342,0.069
"P18","Nunca lo votaría",0.835,0.684,0.386,0.302
"P18","No sabe",0.05,0.057,0.068,0.598
"P19","Lo votaría",0.029,0.024,0.123,0.005
"P19","Puede que lo vote",0.097,0.214,0.336,0.067
"P19","Nunca lo votaría",0.747,0.653,0.446,0.27
"P19","No sabe",0.127,0.109,0.095,0.658
"P20","La votaría",0.022,0.032,0.376,0.043
"P20","Puede que la vote",0.023,0.109,0.286,0.04
"P20","Nunca la votaría",0.916,0.801,0.286,0.556
"P20","No sabe",0.039,0.058,0.052,0.361
"P21","Lo votaría",0.044,0.059,0.275,0.074
"P21","Puede que lo vote",0.048,0.156,0.214,0.11
"P21","Nunca lo votaría",0.863,0.71,0.436,0.461
"P21","No sabe",0.045,0.075,0.075,0.355
"P22","La votaría",0.024,0.013,0.169,0.057
"P22","Puede que la vote",0.029,0.101,0.311,0.044
"P22","Nunca la votaría",0.883,0.784,0.428,0.467
"P22","No sabe",0.064,0.102,0.092,0.432
"P23","Lo votaría",0.226,0.085,0.017,0.082
"P23","Puede que lo vote",0.473,0.475,0.056,0.123
"P23","Nunca lo votaría",0.218,0.379,0.891,0.371
"P23","No sabe",0.083,0.061,0.036,0.424
"P24","Lo votaría",0.023,0.023,0.05,0.006
"P24","Puede que lo vote",0.081,0.193,0.186,0.072
"P24","Nunca lo votaría",0.774,0.619,0.644,0.366
"P24","No sabe",0.122,0.165,0.12,0.556
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.006,0.036,0.327,0.088
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.009,0.051,0.164,0.059
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.105,0.092,0.023,0.075
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.844,0.583,0.024,0.275
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.012,0.037,0.279,0.13
"P25","Otros candidatos",0.024,0.201,0.183,0.373
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.933,0.642,0.036,0.303
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.012,0.065,0.435,0.073
"P29","Javier Milei – José Luis Espert por los liberales",0.019,0.061,0.319,0.125
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.101,0.029,0.065
"P29","Otro candidato",0.03,0.131,0.181,0.434
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.072,0.143,0.352,0.12
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.622,0.409,0.053,0.174
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.041,0.09,0.355,0.192
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.046,0.106,0.031,0.036
"P31","Otro candidato",0.219,0.252,0.209,0.478
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.698,0.524,0.071,0.294
