"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.659,0.401,0.052,0.153
"P29","Javier Milei – José Luis Espert por los liberales",0.223,0.373,0.136,0.211
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.004,0.011,0.044,0.05
"P29","Otro candidato",0.096,0.161,0.142,0.316
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.458,0.339,0.113,0.235
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.036,0.065,0.426,0.178
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.29,0.392,0.156,0.239
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.013,0.012,0.063,0.058
"P31","Otro candidato",0.203,0.192,0.242,0.29
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.035,0.077,0.516,0.143
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.774,0.394,0.05,0.156
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.153,0.38,0.131,0.231
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.004,0.01,0.063,0.073
"P33","Otro candidato",0.034,0.139,0.24,0.397
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.144,0.15,0.404,0.115
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.369,0.274,0.189,0.233
"P35","Javier Milei – José Luis Espert por los liberales",0.307,0.406,0.127,0.245
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.002,0.009,0.066,0.047
"P35","Otro candidato",0.178,0.161,0.214,0.36
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.262,0.176,0.38,0.248
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.243,0.264,0.324,0.186
"P37","Javier Milei – José Luis Espert por los liberales",0.294,0.397,0.119,0.209
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.002,0.003,0.054,0.065
"P37","Otro candidato",0.199,0.16,0.123,0.292
"P38","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.041,0.062,0.641,0.269
"P38","Mauricio Macri presidente – María Eugenia Vidal vice",0.794,0.611,0.109,0.257
"P38","No sabe",0.165,0.327,0.25,0.474
"P39","Alberto Fernández presidente – Daniel Scioli vice",0.012,0.043,0.541,0.169
"P39","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.73,0.556,0.133,0.269
"P39","No sabe",0.258,0.401,0.326,0.562
"P40","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.033,0.063,0.585,0.088
"P40","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.886,0.673,0.087,0.248
"P40","No sabe",0.081,0.264,0.328,0.664
"P41","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.017,0.082,0.669,0.174
"P41","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.742,0.582,0.128,0.284
"P41","No sabe",0.241,0.336,0.203,0.542
"P42","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.027,0.086,0.605,0.124
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.711,0.529,0.117,0.342
"P42","No sabe",0.262,0.385,0.278,0.534
"P43","Muy buena",0.012,0.02,0.109,0.022
"P43","Buena",0.046,0.072,0.243,0.099
"P43","Ni buena ni mala",0.032,0.076,0.271,0.195
"P43","Mala",0.063,0.106,0.163,0.143
"P43","Muy mala",0.838,0.704,0.203,0.472
"P43","No sabe",0.009,0.022,0.011,0.069
"P44","Muy de acuerdo",0.119,0.101,0.257,0.086
"P44","De acuerdo",0.113,0.139,0.241,0.135
"P44","Ni de acuerdo ni en desacuerdo",0.325,0.298,0.284,0.302
"P44","En desacuerdo",0.15,0.169,0.087,0.1
"P44","Muy en desacuerdo",0.248,0.207,0.083,0.144
"P44","No sabe",0.045,0.086,0.048,0.233
"P45","Muy de acuerdo",0.037,0.049,0.27,0.121
"P45","De acuerdo",0.047,0.077,0.283,0.074
"P45","Ni de acuerdo ni en desacuerdo",0.288,0.261,0.254,0.299
"P45","En desacuerdo",0.166,0.192,0.08,0.199
"P45","Muy en desacuerdo",0.441,0.372,0.095,0.175
"P45","No sabe",0.021,0.049,0.018,0.132
"P46","Si",0.056,0.083,0.486,0.145
"P46","No",0.792,0.677,0.257,0.429
"P46","No sabe",0.152,0.24,0.257,0.426
"P47","Muy buena",0.024,0.026,0.154,0.062
"P47","Buena",0.077,0.106,0.247,0.121
"P47","Ni buena ni mala",0.048,0.066,0.252,0.239
"P47","Mala",0.087,0.133,0.176,0.122
"P47","Muy mala",0.76,0.653,0.17,0.42
"P47","No sabe",0.004,0.016,0.001,0.036
"P48","Muy buena",0.014,0.014,0.473,0.071
"P48","Buena",0.011,0.029,0.138,0.021
"P48","Ni buena ni mala",0.013,0.038,0.094,0.111
"P48","Mala",0.048,0.067,0.085,0.185
"P48","Muy mala",0.911,0.84,0.203,0.568
"P48","No sabe",0.003,0.012,0.007,0.044
"P49","Muy buena",0.397,0.105,0.076,0.075
"P49","Buena",0.291,0.294,0.031,0.086
"P49","Ni buena ni mala",0.141,0.261,0.075,0.253
"P49","Mala",0.062,0.169,0.208,0.29
"P49","Muy mala",0.103,0.16,0.6,0.238
"P49","No sabe",0.006,0.011,0.01,0.058
"P50","Muy buena",0.293,0.16,0.036,0.139
"P50","Buena",0.318,0.307,0.084,0.187
"P50","Ni buena ni mala",0.242,0.284,0.149,0.279
"P50","Mala",0.071,0.109,0.224,0.16
"P50","Muy mala",0.073,0.127,0.479,0.126
"P50","No sabe",0.003,0.013,0.028,0.109
"P51","Muy buena",0.052,0.015,0.127,0.076
"P51","Buena",0.022,0.079,0.282,0.106
"P51","Ni buena ni mala",0.087,0.172,0.291,0.276
"P51","Mala",0.151,0.188,0.126,0.185
"P51","Muy mala",0.677,0.53,0.163,0.328
"P51","No sabe",0.011,0.016,0.011,0.029
"P52","Muy buena",0.736,0.16,0.031,0.069
"P52","Buena",0.17,0.502,0.053,0.138
"P52","Ni buena ni mala",0.026,0.242,0.124,0.449
"P52","Mala",0.011,0.047,0.18,0.15
"P52","Muy mala",0.049,0.04,0.593,0.065
"P52","No sabe",0.008,0.009,0.019,0.129
"P53","Muy buena",0.231,0.254,0.075,0.136
"P53","Buena",0.203,0.253,0.065,0.083
"P53","Ni buena ni mala",0.357,0.268,0.115,0.391
"P53","Mala",0.107,0.134,0.16,0.112
"P53","Muy mala",0.097,0.077,0.563,0.124
"P53","No sabe",0.005,0.014,0.022,0.154
"P54","Muy buena",0.344,0.198,0.032,0.114
"P54","Buena",0.324,0.302,0.05,0.117
"P54","Ni buena ni mala",0.187,0.232,0.098,0.52
"P54","Mala",0.047,0.138,0.198,0.095
"P54","Muy mala",0.091,0.115,0.61,0.102
"P54","No sabe",0.007,0.015,0.012,0.052
"P55","Muy buena",0.023,0.023,0.109,0.03
"P55","Buena",0.036,0.057,0.288,0.052
"P55","Ni buena ni mala",0.072,0.12,0.264,0.29
"P55","Mala",0.145,0.222,0.129,0.173
"P55","Muy mala",0.717,0.567,0.201,0.366
"P55","No sabe",0.007,0.011,0.009,0.089
"P56","Muy buena",0.131,0.127,0.049,0.101
"P56","Buena",0.251,0.263,0.105,0.111
"P56","Ni buena ni mala",0.327,0.32,0.341,0.439
"P56","Mala",0.107,0.137,0.198,0.073
"P56","Muy mala",0.155,0.129,0.235,0.075
"P56","No sabe",0.029,0.024,0.072,0.201
"P57","Muy buena",0.077,0.056,0.019,0.072
"P57","Buena",0.228,0.21,0.04,0.111
"P57","Ni buena ni mala",0.366,0.408,0.269,0.352
"P57","Mala",0.131,0.126,0.172,0.093
"P57","Muy mala",0.169,0.124,0.423,0.057
"P57","No sabe",0.029,0.076,0.077,0.315
