"var","categoria","1","2","3","4","5","6","7","8","9"
"P45","Muy en desacuerdo",0.145,0.212,0.059,0.197,0.194,0.194,0.348,0.299,0.406
"P45","No sabe",0.027,0.005,0.025,0.032,0.057,0.024,0.029,0.024,0.014
"P46","Si",0.436,0.373,0.47,0.332,0.265,0.131,0.159,0.15,0.158
"P46","No",0.307,0.434,0.342,0.343,0.441,0.574,0.642,0.673,0.683
"P46","No sabe",0.257,0.193,0.188,0.325,0.294,0.295,0.199,0.177,0.159
"P47","Muy buena",0.152,0.137,0.074,0.079,0.081,0.015,0.043,0.061,0.059
"P47","Buena",0.26,0.239,0.233,0.187,0.134,0.225,0.077,0.143,0.092
"P47","Ni buena ni mala",0.207,0.225,0.234,0.261,0.182,0.184,0.104,0.044,0.091
"P47","Mala",0.148,0.138,0.232,0.088,0.182,0.084,0.084,0.119,0.13
"P47","Muy mala",0.229,0.261,0.227,0.377,0.407,0.492,0.692,0.623,0.622
"P47","No sabe",0.004,0,0,0.008,0.014,0,0,0.01,0.006
"P48","Muy buena",0.482,0.369,0.332,0.282,0.173,0.091,0.095,0.142,0.094
"P48","Buena",0.096,0.142,0.154,0.105,0.103,0.082,0.033,0.024,0.036
"P48","Ni buena ni mala",0.043,0.077,0.059,0.133,0.093,0.061,0.015,0.015,0.068
"P48","Mala",0.087,0.063,0.142,0.068,0.096,0.088,0.073,0.022,0.052
"P48","Muy mala",0.289,0.325,0.308,0.412,0.515,0.678,0.78,0.787,0.744
"P48","No sabe",0.003,0.024,0.005,0,0.02,0,0.004,0.01,0.006
"P49","Muy buena",0.133,0.188,0.065,0.113,0.116,0.156,0.177,0.169,0.266
"P49","Buena",0.091,0.099,0.058,0.089,0.118,0.182,0.389,0.308,0.184
"P49","Ni buena ni mala",0.084,0.116,0.11,0.134,0.184,0.225,0.108,0.122,0.152
"P49","Mala",0.173,0.199,0.166,0.154,0.21,0.11,0.124,0.142,0.139
"P49","Muy mala",0.508,0.374,0.597,0.51,0.354,0.323,0.183,0.246,0.257
"P49","No sabe",0.011,0.024,0.004,0,0.018,0.004,0.019,0.013,0.002
"P50","Muy buena",0.106,0.055,0.032,0.073,0.099,0.207,0.153,0.196,0.195
"P50","Buena",0.106,0.162,0.156,0.214,0.213,0.303,0.225,0.224,0.246
"P50","Ni buena ni mala",0.153,0.279,0.147,0.219,0.198,0.211,0.3,0.238,0.224
"P50","Mala",0.181,0.174,0.256,0.183,0.183,0.118,0.115,0.162,0.109
"P50","Muy mala",0.433,0.291,0.409,0.311,0.269,0.108,0.202,0.164,0.215
"P50","No sabe",0.021,0.039,0,0,0.038,0.053,0.005,0.016,0.011
"P51","Muy buena",0.128,0.057,0.135,0.054,0.063,0.06,0.049,0.081,0.069
"P51","Buena",0.263,0.205,0.221,0.288,0.161,0.064,0.102,0.084,0.083
"P51","Ni buena ni mala",0.256,0.351,0.244,0.295,0.236,0.199,0.131,0.109,0.143
"P51","Mala",0.108,0.1,0.181,0.131,0.168,0.206,0.132,0.21,0.157
"P51","Muy mala",0.229,0.285,0.219,0.211,0.355,0.46,0.584,0.499,0.538
"P51","No sabe",0.016,0.002,0,0.021,0.017,0.011,0.002,0.017,0.01
"P52","Muy buena",0.147,0.184,0.062,0.097,0.183,0.284,0.361,0.395,0.404
"P52","Buena",0.109,0.08,0.094,0.138,0.199,0.176,0.31,0.272,0.207
"P52","Ni buena ni mala",0.089,0.197,0.088,0.129,0.151,0.218,0.133,0.171,0.13
"P52","Mala",0.127,0.083,0.197,0.184,0.139,0.107,0.061,0.055,0.067
"P52","Muy mala",0.509,0.417,0.559,0.437,0.293,0.204,0.121,0.097,0.188
"P52","No sabe",0.019,0.039,0,0.015,0.035,0.011,0.014,0.01,0.004
"P53","Muy buena",0.074,0.122,0.06,0.078,0.118,0.139,0.14,0.322,0.272
"P53","Buena",0.109,0.128,0.076,0.062,0.119,0.173,0.225,0.164,0.182
"P53","Ni buena ni mala",0.151,0.196,0.118,0.173,0.25,0.278,0.324,0.209,0.266
"P53","Mala",0.129,0.125,0.187,0.203,0.166,0.177,0.154,0.13,0.104
"P53","Muy mala",0.522,0.39,0.556,0.444,0.305,0.23,0.142,0.149,0.17
"P53","No sabe",0.015,0.039,0.003,0.04,0.042,0.003,0.015,0.026,0.006
"P54","Muy buena",0.123,0.1,0.084,0.126,0.102,0.182,0.16,0.185,0.232
"P54","Buena",0.106,0.07,0.101,0.061,0.153,0.251,0.301,0.207,0.272
"P54","Ni buena ni mala",0.083,0.282,0.103,0.094,0.208,0.29,0.219,0.26,0.147
"P54","Mala",0.147,0.164,0.207,0.269,0.2,0.12,0.132,0.075,0.077
"P54","Muy mala",0.531,0.375,0.505,0.432,0.317,0.157,0.163,0.251,0.264
"P54","No sabe",0.01,0.009,0,0.018,0.02,0,0.025,0.022,0.008
"P55","Muy buena",0.108,0.053,0.075,0.072,0.06,0.034,0.024,0.051,0.046
"P55","Buena",0.313,0.218,0.208,0.214,0.128,0.099,0.076,0.092,0.063
"P55","Ni buena ni mala",0.222,0.328,0.324,0.2,0.199,0.15,0.092,0.077,0.135
"P55","Mala",0.125,0.117,0.156,0.206,0.174,0.223,0.173,0.15,0.147
"P55","Muy mala",0.225,0.276,0.229,0.308,0.417,0.494,0.621,0.62,0.596
"P55","No sabe",0.007,0.008,0.008,0,0.022,0,0.014,0.01,0.013
"P56","Muy buena",0.072,0.056,0.053,0.096,0.098,0.158,0.08,0.044,0.111
"P56","Buena",0.133,0.103,0.139,0.147,0.184,0.281,0.263,0.209,0.192
"P56","Ni buena ni mala",0.311,0.395,0.457,0.379,0.323,0.342,0.31,0.432,0.319
"P56","Mala",0.194,0.205,0.211,0.134,0.149,0.111,0.156,0.197,0.107
"P56","Muy mala",0.217,0.187,0.116,0.186,0.183,0.071,0.148,0.093,0.223
"P56","No sabe",0.073,0.054,0.024,0.058,0.063,0.037,0.043,0.025,0.048
"P57","Muy buena",0.033,0.043,0.021,0.018,0.05,0.061,0.044,0.044,0.056
"P57","Buena",0.074,0.1,0.055,0.142,0.133,0.238,0.144,0.114,0.172
"P57","Ni buena ni mala",0.287,0.331,0.375,0.352,0.308,0.353,0.343,0.444,0.326
"P57","Mala",0.163,0.122,0.177,0.129,0.197,0.171,0.19,0.115,0.096
"P57","Muy mala",0.376,0.339,0.367,0.288,0.208,0.097,0.234,0.191,0.286
"P57","No sabe",0.067,0.065,0.005,0.071,0.104,0.08,0.045,0.092,0.064
