"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.353,0.317,0.387,0.302,0.362,0.382,0.346,0.42,0.317,0.329,0.362,0.334,0.73,0.068,0.084
"Mauricio Macri – María Eugenia Vidal por Cambiemos",0.271,0.248,0.293,0.181,0.226,0.312,0.417,0.241,0.262,0.321,0.269,0.274,0.056,0.612,0.15
"Javier Milei – José Luis Espert por los liberales",0.205,0.269,0.144,0.353,0.225,0.144,0.08,0.193,0.228,0.184,0.209,0.199,0.096,0.207,0.274
"Nicolás del Caño – Myriam Bregman por la izquierda",0.028,0.021,0.035,0.067,0.022,0.016,0.018,0.02,0.035,0.028,0.03,0.025,0.023,0.008,0.047
"Otro candidato",0.143,0.145,0.141,0.097,0.165,0.146,0.139,0.126,0.158,0.138,0.13,0.168,0.095,0.105,0.445
