"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.431,0.427,0.434,0.397,0.294,0.487,0.633,0.509,0.418,0.415,0.134,0.736,0.398
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.173,0.244,0.115,0.285,0.221,0.112,0.06,0.212,0.183,0.155,0.116,0.189,0.129
"En blanco",0.313,0.276,0.344,0.269,0.392,0.322,0.209,0.209,0.293,0.358,0.628,0.039,0.322
"No sabe",0.083,0.053,0.107,0.049,0.093,0.079,0.098,0.07,0.106,0.072,0.122,0.036,0.151
