"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.194,0.203,0.187,0.155,0.228,0.204,0.165,0.168,0.164,0.223,0.364,0.062,0.126
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.264,0.256,0.271,0.221,0.23,0.292,0.337,0.259,0.336,0.218,0.114,0.426,0.285
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.185,0.183,0.186,0.147,0.146,0.219,0.254,0.108,0.218,0.19,0.105,0.256,0.164
"Ramiro Marra por la Libertad Avanza",0.104,0.123,0.086,0.146,0.128,0.052,0.073,0.144,0.074,0.109,0.082,0.125,0.116
"Vanina Biasi por el Frente de Izquierda",0.08,0.073,0.087,0.08,0.095,0.106,0.029,0.076,0.054,0.099,0.127,0.041,0.046
"Otros",0.068,0.057,0.078,0.16,0.043,0.049,0.038,0.095,0.056,0.067,0.106,0.029,0.089
"En blanco",0.059,0.057,0.061,0.048,0.07,0.056,0.055,0.1,0.047,0.053,0.056,0.04,0.108
"No sabe",0.046,0.048,0.044,0.043,0.06,0.022,0.049,0.05,0.051,0.041,0.046,0.021,0.066
