"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.282,0.265,0.297,0.332,0.275,0.283,0.244,0.282,0.243,0.308,0.561,0.074,0.217
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.254,0.268,0.243,0.095,0.228,0.316,0.393,0.176,0.319,0.238,0.076,0.488,0.094
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.196,0.158,0.228,0.193,0.179,0.25,0.171,0.075,0.213,0.226,0.118,0.249,0.301
"Ramiro Marra por la Libertad Avanza",0.126,0.154,0.102,0.213,0.133,0.075,0.08,0.174,0.128,0.108,0.088,0.127,0.251
"Vanina Biasi por el Frente de Izquierda",0.052,0.065,0.041,0.057,0.074,0.026,0.037,0.085,0.054,0.04,0.057,0.03,0.069
"Otros",0.048,0.056,0.04,0.082,0.054,0.023,0.029,0.122,0.023,0.038,0.066,0.018,0.024
"En blanco",0.02,0.016,0.024,0.028,0.028,0.014,0.007,0.042,0.013,0.018,0.019,0.003,0.026
"No sabe",0.022,0.018,0.025,0,0.029,0.013,0.039,0.044,0.007,0.024,0.015,0.011,0.018
