"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.32,0.292,0.344,0.342,0.359,0.302,0.25,0.283,0.271,0.366,0.671,0.055,0.284
"Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.313,0.242,0.373,0.114,0.289,0.391,0.477,0.203,0.446,0.263,0.121,0.54,0.264
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.202,0.302,0.118,0.371,0.174,0.157,0.122,0.318,0.135,0.206,0.084,0.262,0.166
"Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.046,0.042,0.048,0.038,0.061,0.046,0.026,0.022,0.033,0.062,0.045,0.008,0.129
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.021,0.026,0.017,0.049,0.013,0.016,0.013,0.062,0.008,0.016,0.003,0.031,0.046
"Otros",0.032,0.03,0.034,0.036,0.034,0.024,0.033,0.039,0.047,0.02,0.029,0.035,0.039
"En blanco",0.031,0.027,0.034,0.036,0.023,0.033,0.037,0.02,0.039,0.029,0.024,0.037,0.038
"No sabe",0.035,0.039,0.032,0.014,0.047,0.031,0.042,0.053,0.021,0.038,0.023,0.032,0.034
