"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Mucho",0.465,0.482,0.45,0.389,0.511,0.498,0.424,0.413,0.427,0.507,0.535,0.485,0.402
"Bastante",0.306,0.294,0.316,0.283,0.283,0.316,0.357,0.175,0.319,0.345,0.305,0.347,0.279
"Poco",0.145,0.151,0.14,0.164,0.139,0.125,0.157,0.209,0.157,0.114,0.106,0.123,0.228
"Nada",0.06,0.051,0.068,0.105,0.05,0.048,0.048,0.111,0.08,0.029,0.037,0.038,0.08
"No sabe",0.024,0.022,0.026,0.059,0.017,0.013,0.014,0.092,0.017,0.005,0.017,0.007,0.011
