"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.093,0.159,0.456,0.148
"P07","De Cambiemos",0.31,0.545,0.318,0.4
"P07","De los Liberales libertarios",0.476,0.109,0.03,0.1
"P07","De la Izquierda",0.014,0.016,0.045,0.01
"P07","Otros",0.047,0.061,0.074,0.173
"P07","No sabe",0.06,0.11,0.077,0.169
"P08","A Alberto Fernández",0.177,0.266,0.117,0.364
"P08","A Sergio Massa",0.167,0.144,0.167,0.45
"P08","A algún candidato del peronismo",0.554,0.412,0.185,0.186
"P08","A algún candidato del kirchnerismo",0.102,0.178,0.531,0
"P09","A Alberto Fernández",0.16,0.323,0.047,0.297
"P09","A Sergio Massa",0.103,0.12,0.118,0.42
"P09","A algún candidato del peronismo",0.624,0.317,0.13,0.186
"P09","A Cristina Fernández de Kirchner",0.113,0.24,0.705,0.097
"P10","A Horacio Rodriguez Larreta",0.224,0.203,0.249,0.37
"P10","A Mauricio Macri",0.349,0.297,0.305,0.236
"P10","A Patricia Bullrich",0.39,0.411,0.326,0.299
"P10","A Facundo Manes",0.032,0.062,0.061,0.095
"P10","A Gerardo Morales",0.005,0.027,0.059,0
"P11","A Juntos por el Cambio",0.308,0.428,0.263,0.399
"P11","Al Frente de Todos",0.077,0.067,0.274,0.068
"P11","A Hacemos por Córdoba",0.233,0.271,0.249,0.162
"P11","A los liberales libertarios de Milei",0.276,0.074,0.048,0.088
"P11","A Encuentro Vecinal Córdoba",0.017,0.036,0.031,0.09
"P11","Al Frente de Izquierda",0.025,0.027,0.061,0.009
"P11","No sabe",0.064,0.097,0.074,0.184
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.747,0.624,0.62,0.531
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.208,0.282,0.292,0.445
"P12","No sabe",0.045,0.094,0.088,0.024
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.389,0.499,0.258,0.353
"P13","A Martín Llaryora por Hacemos por Córdoba",0.272,0.278,0.321,0.361
"P13","Al candidato del Frente de Todos",0.026,0.044,0.231,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.216,0.074,0.014,0.088
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.02,0.038,0.019,0.09
"P13","Al candidato del Frente de Izquierda",0.006,0.003,0.058,0.005
"P13","Votaría en blanco",0.017,0.023,0.044,0.017
"P13","No sabe",0.054,0.041,0.055,0.086
"P15","A Luis Juez por Juntos por el Cambio",0.37,0.441,0.264,0.413
"P15","A Martín Llaryora por Hacemos por Córdoba",0.309,0.336,0.331,0.294
"P15","Al candidato del Frente de Todos",0.009,0.039,0.227,0.053
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.224,0.082,0.019,0.088
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.023,0.047,0.019,0.029
"P15","Al candidato del Frente de Izquierda",0.009,0.003,0.062,0.005
"P15","Votaría en blanco",0.01,0.011,0.033,0.013
"P15","No sabe",0.046,0.041,0.045,0.105
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.433,0.502,0.282,0.375
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.248,0.28,0.287,0.273
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.01,0.03,0.24,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.214,0.083,0.018,0.077
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.018,0.034,0.023,0.091
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.004,0.065,0.005
"P17","Votaría en blanco",0.012,0.02,0.028,0.017
"P17","No sabe",0.062,0.047,0.057,0.162
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.393,0.507,0.263,0.411
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.274,0.274,0.283,0.306
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.016,0.027,0.245,0.051
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.235,0.067,0.018,0.077
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.014,0.039,0.029,0.023
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.019,0.062,0.005
"P18","Votaría en blanco",0.011,0.024,0.04,0.042
"P18","No sabe",0.054,0.043,0.06,0.085
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.415,0.51,0.265,0.466
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.245,0.266,0.313,0.272
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.01,0.028,0.236,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.24,0.087,0.018,0.074
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.017,0.032,0.022,0.052
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.006,0.004,0.059,0.005
"P19","Votaría en blanco",0.02,0.018,0.046,0.027
"P19","No sabe",0.047,0.055,0.041,0.104
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.395,0.515,0.272,0.301
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.257,0.259,0.313,0.413
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.011,0.021,0.218,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.251,0.08,0.019,0.088
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.015,0.038,0.022,0.028
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.003,0.055,0
"P20","Votaría en blanco",0.016,0.02,0.055,0.023
"P20","No sabe",0.052,0.064,0.046,0.147
"P21","Lo votaría",0.339,0.437,0.238,0.194
"P21","Puede que lo vote",0.333,0.287,0.134,0.564
"P21","Nunca lo votaría",0.326,0.276,0.627,0.189
"P21","No sabe",0.002,0,0.001,0.053
"P22","Lo votaría",0.306,0.305,0.281,0.325
"P22","Puede que lo vote",0.209,0.223,0.211,0.172
"P22","Nunca lo votaría",0.483,0.472,0.507,0.449
"P22","No sabe",0.002,0,0.001,0.054
"P23","Lo votaría",0.294,0.383,0.247,0.574
"P23","Puede que lo vote",0.305,0.221,0.104,0.107
"P23","Nunca lo votaría",0.399,0.396,0.648,0.231
"P23","No sabe",0.002,0,0.001,0.088
"P24","Lo votaría",0.086,0.092,0.171,0.126
"P24","Puede que lo vote",0.147,0.181,0.19,0.155
"P24","Nunca lo votaría",0.764,0.727,0.638,0.606
"P24","No sabe",0.003,0,0.001,0.113
"P25","Positiva",0.508,0.531,0.292,0.374
"P25","Neutra",0.334,0.378,0.267,0.295
"P25","Negativa",0.125,0.072,0.406,0.04
"P25","No sabe",0.033,0.019,0.035,0.291
"P26","Positiva",0.511,0.565,0.27,0.488
"P26","Neutra",0.241,0.245,0.117,0.058
"P26","Negativa",0.235,0.175,0.605,0.231
"P26","No sabe",0.013,0.015,0.008,0.223
"P27","Positiva",0.46,0.395,0.374,0.398
"P27","Neutra",0.248,0.354,0.239,0.184
"P27","Negativa",0.281,0.238,0.375,0.194
"P27","No sabe",0.011,0.013,0.012,0.224
"P28","Positiva",0.291,0.285,0.195,0.212
"P28","Neutra",0.356,0.461,0.347,0.215
"P28","Negativa",0.204,0.102,0.35,0.025
"P28","No sabe",0.149,0.152,0.108,0.548
"P29","Positiva",0.09,0.126,0.269,0.14
"P29","Neutra",0.099,0.185,0.197,0.135
"P29","Negativa",0.769,0.653,0.519,0.351
"P29","No sabe",0.042,0.036,0.015,0.374
"P30","Positiva",0.061,0.111,0.455,0.15
"P30","Neutra",0.056,0.084,0.078,0.057
"P30","Negativa",0.872,0.797,0.461,0.593
"P30","No sabe",0.011,0.008,0.006,0.2
"P31","Positiva",0.475,0.451,0.237,0.253
"P31","Neutra",0.186,0.2,0.081,0.223
"P31","Negativa",0.332,0.348,0.674,0.353
"P31","No sabe",0.007,0.001,0.008,0.171
"P32","Positiva",0.378,0.434,0.22,0.257
"P32","Neutra",0.283,0.336,0.178,0.203
"P32","Negativa",0.324,0.211,0.594,0.083
"P32","No sabe",0.015,0.019,0.008,0.457
"P33","Positiva",0.13,0.169,0.304,0.185
"P33","Neutra",0.133,0.198,0.209,0.074
"P33","Negativa",0.718,0.62,0.48,0.406
"P33","No sabe",0.019,0.013,0.007,0.335
"P34","Positiva",0.571,0.521,0.261,0.402
"P34","Neutra",0.166,0.247,0.079,0.071
"P34","Negativa",0.252,0.225,0.657,0.22
"P34","No sabe",0.011,0.007,0.003,0.307
"P35","Positiva",0.612,0.411,0.304,0.406
"P35","Neutra",0.169,0.392,0.147,0.179
"P35","Negativa",0.211,0.192,0.544,0.113
"P35","No sabe",0.008,0.005,0.005,0.302
"P37","Positiva",0.396,0.304,0.18,0.138
"P37","Neutra",0.29,0.542,0.247,0.123
"P37","Negativa",0.261,0.112,0.539,0.017
"P37","No sabe",0.053,0.042,0.034,0.722
"P38","Positiva",0.192,0.234,0.16,0.099
"P38","Neutra",0.352,0.498,0.237,0.133
"P38","Negativa",0.306,0.146,0.519,0.029
"P38","No sabe",0.15,0.122,0.084,0.739
"P39","Positiva",0.26,0.275,0.184,0.054
"P39","Neutra",0.346,0.474,0.322,0.215
"P39","Negativa",0.256,0.139,0.41,0.056
"P39","No sabe",0.138,0.112,0.084,0.675
