"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","Del Frente de Todos y el peronismo",0.503,0.326,0.167,0
"P07","De Cambiemos",0.25,0.318,0.413,0.246
"P07","De los Liberales libertarios",0.082,0.16,0.25,0.451
"P07","De la Izquierda",0.024,0.035,0.04,0.052
"P07","Otros",0.067,0.091,0.052,0.074
"P07","No sabe",0.074,0.07,0.078,0.177
"P08","A Alberto Fernández",0.084,0.141,0.191,0
"P08","A Sergio Massa",0.201,0.088,0.142,0
"P08","A algún candidato del peronismo",0.388,0.061,0.124,0
"P08","A algún candidato del kirchnerismo",0.327,0.71,0.543,0
"P09","A Alberto Fernández",0.048,0.06,0.071,0
"P09","A Sergio Massa",0.138,0.06,0.073,0
"P09","A algún candidato del peronismo",0.288,0.08,0.089,0
"P09","A Cristina Fernández de Kirchner",0.526,0.8,0.767,0
"P10","A Horacio Rodriguez Larreta",0.349,0.17,0.177,0.071
"P10","A Mauricio Macri",0.222,0.401,0.237,0.673
"P10","A Patricia Bullrich",0.333,0.402,0.502,0.256
"P10","A Facundo Manes",0.096,0.016,0.029,0
"P10","A Gerardo Morales",0,0.011,0.055,0
"P11","A Juntos por el Cambio",0.203,0.234,0.45,0.149
"P11","Al Frente de Todos",0.154,0.206,0.123,0.048
"P11","A Hacemos por Córdoba",0.538,0.249,0.104,0.453
"P11","A los liberales libertarios de Milei",0.045,0.082,0.128,0.087
"P11","A Encuentro Vecinal Córdoba",0.016,0.033,0.049,0.034
"P11","Al Frente de Izquierda",0.009,0.078,0.058,0.052
"P11","No sabe",0.035,0.118,0.088,0.177
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.584,0.519,0.614,0.586
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.182,0.338,0.345,0.414
"P12","No sabe",0.234,0.143,0.041,0
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.206,0.24,0.473,0.223
"P13","A Martín Llaryora por Hacemos por Córdoba",0.67,0.345,0.133,0.513
"P13","Al candidato del Frente de Todos",0.062,0.21,0.087,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.012,0.049,0.092,0.087
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.019,0.039,0.05,0
"P13","Al candidato del Frente de Izquierda",0.003,0.038,0.053,0.052
"P13","Votaría en blanco",0.005,0.019,0.043,0.058
"P13","No sabe",0.023,0.06,0.069,0.067
"P15","A Luis Juez por Juntos por el Cambio",0.206,0.241,0.481,0.235
"P15","A Martín Llaryora por Hacemos por Córdoba",0.653,0.394,0.165,0.53
"P15","Al candidato del Frente de Todos",0.051,0.149,0.079,0
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.024,0.064,0.095,0.041
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.027,0.063,0.046,0.034
"P15","Al candidato del Frente de Izquierda",0.005,0.032,0.048,0.052
"P15","Votaría en blanco",0.011,0.008,0.022,0.058
"P15","No sabe",0.023,0.049,0.064,0.05
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.196,0.296,0.535,0.172
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.597,0.315,0.103,0.489
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.061,0.174,0.088,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.021,0.057,0.082,0.064
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.024,0.033,0.054,0.034
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.008,0.043,0.037,0.052
"P17","Votaría en blanco",0.015,0.014,0.045,0.058
"P17","No sabe",0.078,0.068,0.056,0.131
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.21,0.254,0.466,0.22
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.596,0.344,0.091,0.4
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.065,0.176,0.095,0
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.013,0.048,0.117,0.064
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.021,0.052,0.057,0.034
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.009,0.048,0.042,0.052
"P18","Votaría en blanco",0.018,0.016,0.03,0.099
"P18","No sabe",0.068,0.062,0.102,0.131
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.187,0.252,0.516,0.243
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.614,0.365,0.078,0.371
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.063,0.158,0.089,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.028,0.064,0.106,0.041
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.019,0.043,0.053,0.034
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.01,0.038,0.037,0.052
"P19","Votaría en blanco",0.013,0.023,0.043,0.099
"P19","No sabe",0.066,0.057,0.078,0.16
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.224,0.258,0.481,0.22
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.596,0.376,0.073,0.371
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.059,0.139,0.092,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.019,0.059,0.118,0.064
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.019,0.037,0.054,0.057
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.007,0.033,0.038,0.029
"P20","Votaría en blanco",0.013,0.024,0.052,0.099
"P20","No sabe",0.063,0.074,0.092,0.16
"P21","Lo votaría",0.276,0.191,0.389,0.164
"P21","Puede que lo vote",0.134,0.321,0.222,0.187
"P21","Nunca lo votaría",0.59,0.485,0.387,0.366
"P21","No sabe",0,0.003,0.002,0.283
"P22","Lo votaría",0.647,0.241,0.104,0.169
"P22","Puede que lo vote",0.16,0.461,0.147,0.058
"P22","Nunca lo votaría",0.193,0.295,0.748,0.49
"P22","No sabe",0,0.003,0.001,0.283
"P23","Lo votaría",0.236,0.196,0.38,0.157
"P23","Puede que lo vote",0.108,0.234,0.18,0.088
"P23","Nunca lo votaría",0.656,0.567,0.438,0.408
"P23","No sabe",0,0.003,0.002,0.347
"P24","Lo votaría",0.201,0.108,0.082,0
"P24","Puede que lo vote",0.13,0.319,0.104,0.081
"P24","Nunca lo votaría",0.669,0.567,0.812,0.532
"P24","No sabe",0,0.006,0.002,0.387
"P25","Muy buena",0.127,0.17,0.316,0.124
"P25","Buena",0.149,0.191,0.194,0.147
"P25","Ni buena ni mala",0.387,0.309,0.234,0.064
"P25","Mala",0.185,0.156,0.099,0.023
"P25","Muy mala",0.143,0.162,0.131,0.313
"P25","No sabe",0.009,0.012,0.026,0.329
"P26","Muy buena",0.136,0.145,0.28,0.131
"P26","Buena",0.111,0.215,0.202,0.106
"P26","Ni buena ni mala",0.183,0.149,0.185,0.035
"P26","Mala",0.196,0.161,0.132,0.086
"P26","Muy mala",0.342,0.327,0.197,0.313
"P26","No sabe",0.032,0.003,0.004,0.329
"P27","Muy buena",0.454,0.161,0.107,0.421
"P27","Buena",0.25,0.342,0.127,0.106
"P27","Ni buena ni mala",0.147,0.347,0.245,0.092
"P27","Mala",0.087,0.109,0.282,0.029
"P27","Muy mala",0.059,0.041,0.231,0.023
"P27","No sabe",0.003,0,0.008,0.329
"P28","Muy buena",0.128,0.116,0.153,0.092
"P28","Buena",0.163,0.167,0.13,0.09
"P28","Ni buena ni mala",0.409,0.41,0.303,0.147
"P28","Mala",0.085,0.099,0.121,0.029
"P28","Muy mala",0.165,0.136,0.181,0
"P28","No sabe",0.05,0.072,0.112,0.642
"P29","Muy buena",0.057,0.051,0.036,0.058
"P29","Buena",0.237,0.184,0.059,0.029
"P29","Ni buena ni mala",0.185,0.172,0.128,0
"P29","Mala",0.171,0.203,0.157,0.035
"P29","Muy mala",0.336,0.377,0.603,0.236
"P29","No sabe",0.014,0.013,0.017,0.642
"P30","Muy buena",0.321,0.273,0.109,0
"P30","Buena",0.119,0.071,0.041,0.088
"P30","Ni buena ni mala",0.079,0.073,0.055,0
"P30","Mala",0.076,0.127,0.111,0.017
"P30","Muy mala",0.393,0.456,0.681,0.566
"P30","No sabe",0.012,0,0.003,0.329
"P31","Muy buena",0.13,0.126,0.226,0.058
"P31","Buena",0.129,0.171,0.234,0.124
"P31","Ni buena ni mala",0.106,0.142,0.108,0.074
"P31","Mala",0.181,0.136,0.138,0.383
"P31","Muy mala",0.447,0.422,0.291,0.032
"P31","No sabe",0.007,0.003,0.003,0.329
"P32","Muy buena",0.067,0.078,0.11,0.058
"P32","Buena",0.163,0.198,0.23,0.131
"P32","Ni buena ni mala",0.245,0.269,0.265,0.14
"P32","Mala",0.195,0.153,0.117,0.029
"P32","Muy mala",0.313,0.288,0.262,0.313
"P32","No sabe",0.017,0.014,0.016,0.329
"P33","Muy buena",0.086,0.05,0.041,0
"P33","Buena",0.242,0.214,0.084,0.12
"P33","Ni buena ni mala",0.195,0.229,0.113,0.065
"P33","Mala",0.156,0.178,0.159,0.076
"P33","Muy mala",0.298,0.319,0.591,0.41
"P33","No sabe",0.023,0.01,0.012,0.329
"P34","Muy buena",0.235,0.212,0.39,0.131
"P34","Buena",0.072,0.194,0.184,0.181
"P34","Ni buena ni mala",0.134,0.177,0.09,0.017
"P34","Mala",0.148,0.083,0.088,0.029
"P34","Muy mala",0.405,0.328,0.241,0.313
"P34","No sabe",0.006,0.006,0.007,0.329
"P35","Muy buena",0.408,0.149,0.085,0.421
"P35","Buena",0.205,0.252,0.182,0.076
"P35","Ni buena ni mala",0.197,0.26,0.206,0.122
"P35","Mala",0.068,0.26,0.266,0.052
"P35","Muy mala",0.122,0.074,0.258,0
"P35","No sabe",0,0.005,0.003,0.329
"P36","Muy buena",0.088,0.095,0.217,0.386
"P36","Buena",0.059,0.162,0.132,0.058
"P36","Ni buena ni mala",0.249,0.321,0.228,0.147
