"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.304,0.295,0.312,0.33,0.324,0.299,0.249,0.254,0.269,0.344,0.666,0.06,0.237
"Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.344,0.318,0.365,0.287,0.3,0.376,0.442,0.315,0.38,0.331,0.099,0.57,0.316
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.197,0.24,0.16,0.265,0.218,0.186,0.103,0.261,0.177,0.187,0.107,0.246,0.185
"Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.036,0.037,0.036,0.054,0.047,0.015,0.023,0.052,0.016,0.044,0.051,0.013,0.041
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.022,0.018,0.026,0.012,0.024,0.02,0.033,0.024,0.037,0.012,0.028,0.01,0.043
"Otros",0.039,0.048,0.032,0.008,0.044,0.044,0.057,0.038,0.052,0.032,0.032,0.038,0.039
"En blanco",0.021,0.018,0.023,0.008,0.013,0.036,0.03,0.014,0.022,0.022,0.005,0.026,0.053
"No sabe",0.037,0.026,0.046,0.036,0.03,0.024,0.063,0.042,0.047,0.028,0.012,0.037,0.086
