"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.47,0.461,0.477,0.334,0.419,0.527,0.599,0.456,0.494,0.459,0.191,0.739,0.421
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.17,0.199,0.146,0.274,0.187,0.142,0.094,0.282,0.146,0.152,0.109,0.182,0.222
"En blanco",0.262,0.266,0.259,0.261,0.3,0.272,0.189,0.199,0.23,0.301,0.538,0.049,0.259
"No sabe",0.098,0.074,0.118,0.131,0.094,0.059,0.118,0.063,0.13,0.088,0.162,0.03,0.098
