"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Mucho",0.501,0.539,0.469,0.514,0.53,0.454,0.486,0.489,0.45,0.538,0.592,0.519,0.506
"Bastante",0.277,0.25,0.299,0.186,0.271,0.333,0.318,0.122,0.275,0.333,0.265,0.327,0.197
"Poco",0.143,0.131,0.154,0.19,0.124,0.15,0.122,0.203,0.195,0.088,0.104,0.11,0.245
"Nada",0.052,0.057,0.047,0.063,0.046,0.05,0.052,0.116,0.053,0.028,0.031,0.033,0.004
"No sabe",0.027,0.023,0.031,0.047,0.029,0.013,0.022,0.07,0.027,0.013,0.008,0.011,0.048
