"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.297,0.295,0.299,0.303,0.315,0.303,0.254,0.271,0.276,0.32,0.634,0.07,0.278
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.39,0.374,0.404,0.283,0.325,0.475,0.518,0.321,0.415,0.397,0.114,0.675,0.252
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.14,0.174,0.111,0.205,0.16,0.104,0.079,0.238,0.115,0.123,0.092,0.158,0.154
"Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.036,0.037,0.036,0.055,0.047,0.015,0.023,0.032,0.017,0.051,0.044,0.015,0.047
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.029,0.021,0.035,0.026,0.034,0.019,0.032,0.022,0.04,0.023,0.024,0.014,0.093
"Otros",0.044,0.048,0.041,0.036,0.065,0.027,0.034,0.045,0.047,0.042,0.049,0.03,0.036
"En blanco",0.019,0.024,0.014,0.029,0.008,0.018,0.028,0.013,0.025,0.017,0.015,0.008,0.038
"No sabe",0.045,0.027,0.06,0.063,0.046,0.039,0.032,0.058,0.065,0.027,0.028,0.03,0.102
