"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.417,0.405,0.428,0.382,0.408,0.405,0.473,0.404,0.422,0.418,0.264,0.556,0.394
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.248,0.294,0.209,0.315,0.266,0.255,0.161,0.339,0.221,0.238,0.123,0.317,0.357
"En blanco",0.222,0.2,0.24,0.163,0.243,0.261,0.188,0.159,0.208,0.248,0.431,0.078,0.171
"No sabe",0.113,0.101,0.123,0.14,0.083,0.079,0.178,0.098,0.149,0.096,0.182,0.049,0.078
