"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Totalmente seguro",0.677,0.753,0.613,0.674,0.667,0.665,0.71,0.723,0.628,0.693,0.694,0.724,0.49
"Bastante seguro",0.174,0.123,0.217,0.193,0.164,0.195,0.149,0.087,0.211,0.179,0.178,0.161,0.277
"Algo seguro",0.083,0.069,0.095,0.098,0.08,0.086,0.071,0.111,0.08,0.076,0.078,0.072,0.115
"Para nada seguro",0.066,0.055,0.075,0.035,0.089,0.054,0.07,0.079,0.081,0.052,0.05,0.043,0.118
