codigo	bloque	paleta	texto	label	aclaracion
P06	Escenarios Políticos	politica	Si los candidatos para intendente de Plottier fuesen los siguientes ¿por cuál votarías? 	Intención de voto por candidatos a Intendente	
P06_imputada	Escenarios Políticos	politica	Si los candidatos para intendente de Plottier fuesen los siguientes ¿por cuál votarías? 	Intención de voto por candidatos a Intendente	(Imputación no lineal de neutros)
P10	Reach de intención de voto	votaria	Si Sergio Soto fuese candidato a intendente, ud...	Intención de voto por Sergio Soto para intendente	
P11	Reach de intención de voto	votaria	Si Luis Berttolini fuese candidato a intendente, ud...	Intención de voto por Luis Berttolini para intendente	
P12	Reach de intención de voto	votaria	Si Andrés Peressini fuese candidato a intendente, ud...	Intención de voto por Andrés Peressini para intendente	
P13	Reach de intención de voto	votaria	Si Karina Ortiz fuese candidata a intendente, ud...	Intención de voto por Karina Ortiz para intendenta	
P14	Reach de intención de voto	votaria	Si Norberto Calducci  fuese candidato a intendente, ud...	Intención de voto por Norberto Calducci para intendente	
P15	Reach de intención de voto	votaria	Si Héctor Agostino fuese candidato a intendente, ud...	Intención de voto por Héctor Agostino para intendente	
P16	Control	votaria	control	control	
