"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.258,0.175,0.2,0.251
"P08","Casi siempre",0.366,0.337,0.418,0.309
"P08","Casi nunca",0.237,0.418,0.321,0.378
"P08","Nunca, pero esta es una excepción",0.139,0.07,0.061,0.062
"P09","Positiva",0.624,0.303,0.233,0.068
"P09","Neutra",0.235,0.536,0.358,0.757
"P09","Negativa",0.124,0.156,0.402,0.008
"P09","No sabe",0.017,0.005,0.007,0.167
"P10","Positiva",0.682,0.402,0.325,0.46
"P10","Neutra",0.226,0.45,0.289,0.232
"P10","Negativa",0.072,0.134,0.383,0.075
"P10","No sabe",0.02,0.014,0.003,0.233
"P11","Muy de acuerdo",0.356,0.08,0.009,0.147
"P11","De acuerdo",0.392,0.202,0.067,0.014
"P11","Ni de acuerdo ni en desacuerdo",0.163,0.574,0.256,0.106
"P11","En desacuerdo",0.033,0.057,0.314,0
"P11","Muy en desacuerdo",0.002,0.001,0.252,0
"P11","No sabe",0.054,0.086,0.102,0.733
"P13","Positiva",0.835,0.182,0.024,0.113
"P13","Neutra",0.115,0.661,0.132,0.162
"P13","Negativa",0.044,0.123,0.839,0.347
"P13","No sabe",0.006,0.034,0.005,0.378
"P14","Muy de acuerdo",0.318,0.079,0.017,0
"P14","De acuerdo",0.204,0.069,0.025,0.041
"P14","Ni de acuerdo ni en desacuerdo",0.29,0.438,0.226,0.355
"P14","En desacuerdo",0.135,0.262,0.381,0.345
"P14","Muy en desacuerdo",0.04,0.089,0.316,0.028
"P14","No sabe",0.013,0.063,0.035,0.231
"P15","Muy de acuerdo",0.473,0.256,0.196,0.39
"P15","De acuerdo",0.28,0.215,0.183,0.292
"P15","Ni de acuerdo ni en desacuerdo",0.142,0.362,0.258,0.171
"P15","En desacuerdo",0.083,0.107,0.164,0.033
"P15","Muy en desacuerdo",0.011,0.033,0.194,0.109
"P15","No sabe",0.011,0.027,0.005,0.005
"P16","Si",0.571,0.323,0.362,0.379
"P16","No",0.236,0.304,0.398,0.201
"P16","No sabe",0.193,0.373,0.24,0.42
"P17","Muy de acuerdo",0.47,0.318,0.308,0.09
"P17","De acuerdo",0.29,0.218,0.179,0.1
"P17","Ni de acuerdo ni en desacuerdo",0.181,0.292,0.197,0.158
"P17","En desacuerdo",0.043,0.112,0.142,0.162
"P17","Muy en desacuerdo",0.013,0.027,0.114,0.037
"P17","No sabe",0.003,0.033,0.06,0.453
"P18","Muy de acuerdo",0.279,0.053,0.075,0
"P18","De acuerdo",0.259,0.174,0.153,0.093
"P18","Ni de acuerdo ni en desacuerdo",0.284,0.472,0.263,0.181
"P18","En desacuerdo",0.14,0.207,0.277,0.089
"P18","Muy en desacuerdo",0.012,0.05,0.183,0.148
"P18","No sabe",0.026,0.044,0.049,0.489
"P19","Muy de acuerdo",0.346,0.201,0.169,0.167
"P19","De acuerdo",0.209,0.184,0.152,0.075
