"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.185,0.152,0.331,0.124
"P08","Casi siempre",0.42,0.387,0.375,0.421
"P08","Casi nunca",0.302,0.334,0.216,0.344
"P08","Nunca, pero esta es una excepción",0.093,0.127,0.078,0.111
"P09","Positiva",0.449,0.418,0.429,0.29
"P09","Neutra",0.267,0.408,0.382,0.45
"P09","Negativa",0.258,0.166,0.177,0.133
"P09","No sabe",0.026,0.008,0.012,0.127
"P10","Positiva",0.44,0.609,0.552,0.483
"P10","Neutra",0.282,0.282,0.27,0.351
"P10","Negativa",0.251,0.1,0.152,0.077
"P10","No sabe",0.027,0.009,0.026,0.089
"P11","Muy de acuerdo",0.144,0.098,0.199,0.012
"P11","De acuerdo",0.162,0.235,0.201,0.2
"P11","Ni de acuerdo ni en desacuerdo",0.326,0.457,0.3,0.263
"P11","En desacuerdo",0.097,0.051,0.097,0.003
"P11","Muy en desacuerdo",0.118,0.02,0.043,0
"P11","No sabe",0.153,0.139,0.16,0.522
"P14","Muy de acuerdo",0.142,0.149,0.194,0.068
"P14","De acuerdo",0.064,0.123,0.121,0.11
"P14","Ni de acuerdo ni en desacuerdo",0.266,0.345,0.319,0.264
"P14","En desacuerdo",0.279,0.204,0.164,0.251
"P14","Muy en desacuerdo",0.173,0.142,0.146,0.02
"P14","No sabe",0.076,0.037,0.056,0.287
"P15","Muy de acuerdo",0.317,0.42,0.426,0.298
"P15","De acuerdo",0.191,0.179,0.249,0.281
"P15","Ni de acuerdo ni en desacuerdo",0.194,0.222,0.12,0.294
"P15","En desacuerdo",0.179,0.151,0.13,0.047
"P15","Muy en desacuerdo",0.102,0.022,0.062,0.08
"P15","No sabe",0.017,0.006,0.013,0
"P16","Si",0.506,0.518,0.391,0.333
"P16","No",0.272,0.253,0.357,0.226
"P16","No sabe",0.222,0.229,0.252,0.441
"P17","Muy de acuerdo",0.354,0.367,0.367,0.214
"P17","De acuerdo",0.246,0.262,0.293,0.161
"P17","Ni de acuerdo ni en desacuerdo",0.185,0.269,0.208,0.286
"P17","En desacuerdo",0.133,0.048,0.067,0.092
"P17","Muy en desacuerdo",0.05,0.02,0.051,0.113
"P17","No sabe",0.032,0.034,0.014,0.134
"P18","Muy de acuerdo",0.128,0.084,0.235,0.032
"P18","De acuerdo",0.196,0.288,0.298,0.343
"P18","Ni de acuerdo ni en desacuerdo",0.217,0.362,0.268,0.283
"P18","En desacuerdo",0.258,0.174,0.113,0.087
"P18","Muy en desacuerdo",0.192,0.027,0.043,0.102
"P18","No sabe",0.009,0.065,0.043,0.153
"P19","Muy de acuerdo",0.229,0.235,0.447,0.102
"P19","De acuerdo",0.106,0.219,0.206,0.139
"P19","Ni de acuerdo ni en desacuerdo",0.227,0.325,0.169,0.215
"P19","En desacuerdo",0.216,0.128,0.09,0.072
"P19","Muy en desacuerdo",0.191,0.054,0.075,0.279
"P19","No sabe",0.031,0.039,0.013,0.193
"P20","Autoritaria",0.101,0.336,0.738,0.325
"P20","Inexperta negociando",0.111,0.147,0.138,0.211
"P20","Indecisa",0.055,0.075,0.02,0.118
"P20","Prudente",0.157,0.195,0.031,0.104
"P20","Hábil negociando",0.158,0.062,0.047,0.08
"P20","Firme y decidido",0.418,0.185,0.026,0.162
"P21","Si",0.423,0.55,0.657,0.442
"P21","No",0.417,0.187,0.19,0.098
"P21","No sabe",0.16,0.263,0.153,0.46
"P22","Si",0.369,0.455,0.52,0.312
"P22","No",0.413,0.207,0.25,0.153
"P22","No sabe",0.218,0.338,0.23,0.535
"P25","Muy de acuerdo",0.725,0.3,0.109,0.154
"P25","De acuerdo",0.194,0.225,0.064,0.234
"P25","Ni de acuerdo ni en desacuerdo",0.033,0.238,0.068,0.111
"P25","En desacuerdo",0.024,0.111,0.182,0.146
"P25","Muy en desacuerdo",0.009,0.115,0.572,0.297
"P25","No sabe",0.015,0.011,0.005,0.058
"P26","Muy de acuerdo",0.761,0.322,0.079,0.222
"P26","De acuerdo",0.173,0.162,0.04,0.037
"P26","Ni de acuerdo ni en desacuerdo",0.043,0.248,0.067,0.171
"P26","En desacuerdo",0.006,0.138,0.16,0.136
"P26","Muy en desacuerdo",0.009,0.118,0.651,0.304
"P26","No sabe",0.008,0.012,0.003,0.13
"P27","Positiva",0.426,0.497,0.489,0.449
"P27","Neutra",0.285,0.368,0.222,0.461
"P27","Negativa",0.285,0.134,0.257,0.06
"P27","No sabe",0.004,0.001,0.032,0.03
"P28","Positiva",0.356,0.264,0.348,0.309
"P28","Neutra",0.216,0.416,0.329,0.206
"P28","Negativa",0.399,0.29,0.284,0.257
"P28","No sabe",0.029,0.03,0.039,0.228
"P29","Positiva",0.279,0.196,0.231,0.19
"P29","Neutra",0.187,0.306,0.229,0.282
"P29","Negativa",0.532,0.492,0.515,0.311
"P29","No sabe",0.002,0.006,0.025,0.217
"P30","Positiva",0.291,0.193,0.2,0.255
"P30","Neutra",0.311,0.539,0.353,0.284
"P30","Negativa",0.393,0.242,0.41,0.223
"P30","No sabe",0.005,0.026,0.037,0.238
