"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P20","Autoritaria",0.663,0.355,0.276,0.161,0.195,0.202
"P20","Inexperta negociando",0.14,0.26,0.132,0.143,0.056,0.055
"P20","Indecisa",0.007,0.056,0.207,0.005,0.037,0.027
"P20","Prudente",0.045,0.187,0.138,0.213,0.047,0.394
"P20","Hábil negociando",0.059,0.089,0.058,0.157,0.143,0.065
"P20","Firme y decidido",0.086,0.053,0.189,0.321,0.522,0.257
"P21","Si",0.737,0.569,0.537,0.365,0.296,0.248
"P21","No",0.109,0.275,0.2,0.421,0.431,0.234
"P21","No sabe",0.154,0.156,0.263,0.214,0.273,0.518
"P22","Si",0.585,0.46,0.436,0.279,0.208,0.309
"P22","No",0.172,0.314,0.174,0.385,0.512,0.418
"P22","No sabe",0.243,0.226,0.39,0.336,0.28,0.273
"P25","Muy de acuerdo",0.362,0.2,0.323,0.569,0.55,0.146
"P25","De acuerdo",0.088,0.277,0.132,0.105,0.171,0.515
"P25","Ni de acuerdo ni en desacuerdo",0.076,0.129,0.234,0.147,0.058,0.088
"P25","En desacuerdo",0.107,0.177,0.135,0.074,0.001,0.069
"P25","Muy en desacuerdo",0.366,0.206,0.168,0.067,0.19,0.096
"P25","No sabe",0.001,0.011,0.008,0.038,0.03,0.086
"P26","Muy de acuerdo",0.334,0.196,0.331,0.596,0.624,0.315
"P26","De acuerdo",0.045,0.272,0.115,0.151,0.09,0.114
"P26","Ni de acuerdo ni en desacuerdo",0.102,0.109,0.216,0.058,0.027,0.271
"P26","En desacuerdo",0.104,0.162,0.126,0.118,0.007,0.045
"P26","Muy en desacuerdo",0.414,0.241,0.173,0.077,0.198,0.101
"P26","No sabe",0.001,0.02,0.039,0,0.054,0.154
"P27","Muy buena",0.301,0.188,0.253,0.084,0.129,0.017
"P27","Buena",0.288,0.402,0.213,0.173,0.118,0.356
"P27","Ni buena ni mala",0.21,0.228,0.424,0.404,0.36,0.31
"P27","Mala",0.097,0.092,0.06,0.222,0.093,0.258
"P27","Muy mala",0.076,0.09,0.039,0.097,0.298,0.042
"P27","No sabe",0.028,0,0.011,0.02,0.002,0.017
"P28","Muy buena",0.211,0.109,0.103,0.049,0.075,0.137
"P28","Buena",0.18,0.323,0.2,0.167,0.038,0.091
"P28","Ni buena ni mala",0.338,0.335,0.412,0.309,0.17,0.222
"P28","Mala",0.116,0.123,0.163,0.294,0.169,0.334
"P28","Muy mala",0.118,0.087,0.054,0.159,0.453,0.048
"P28","No sabe",0.037,0.023,0.068,0.022,0.095,0.168
"P29","Muy buena",0.173,0.047,0.121,0.033,0.055,0.018
"P29","Buena",0.08,0.283,0.168,0.109,0.091,0.051
"P29","Ni buena ni mala",0.246,0.308,0.296,0.154,0.086,0.516
"P29","Mala",0.274,0.248,0.284,0.401,0.15,0.159
"P29","Muy mala",0.21,0.112,0.114,0.277,0.538,0.167
"P29","No sabe",0.017,0.002,0.017,0.026,0.08,0.089
"P30","Muy buena",0.139,0.043,0.088,0.045,0.056,0.079
"P30","Buena",0.174,0.176,0.151,0.071,0.077,0.146
"P30","Ni buena ni mala",0.383,0.54,0.452,0.299,0.243,0.632
"P30","Mala",0.11,0.143,0.188,0.346,0.096,0.052
"P30","Muy mala",0.17,0.078,0.072,0.205,0.419,0.048
"P30","No sabe",0.024,0.02,0.049,0.034,0.109,0.043
"P31","Muy buena",0.22,0.089,0.168,0.099,0.039,0.088
"P31","Buena",0.223,0.289,0.12,0.113,0.079,0.238
"P31","Ni buena ni mala",0.262,0.39,0.362,0.203,0.114,0.172
"P31","Mala",0.102,0.098,0.226,0.296,0.138,0.18
"P31","Muy mala",0.17,0.132,0.093,0.254,0.528,0.186
"P31","No sabe",0.023,0.002,0.031,0.035,0.102,0.136
"P32","Muy buena",0.399,0.272,0.206,0.065,0.079,0.048
"P32","Buena",0.096,0.14,0.062,0.042,0.032,0.124
"P32","Ni buena ni mala",0.122,0.12,0.204,0.071,0.106,0.236
"P32","Mala",0.098,0.198,0.201,0.276,0.042,0.139
"P32","Muy mala",0.285,0.227,0.321,0.541,0.702,0.403
"P32","No sabe",0,0.043,0.006,0.005,0.039,0.05
"P33","Muy buena",0.187,0.083,0.141,0.147,0.183,0.142
"P33","Buena",0.105,0.214,0.143,0.175,0.15,0.16
"P33","Ni buena ni mala",0.103,0.171,0.207,0.23,0.353,0.053
"P33","Mala",0.16,0.214,0.244,0.296,0.085,0.138
"P33","Muy mala",0.434,0.293,0.261,0.152,0.194,0.338
"P33","No sabe",0.011,0.025,0.004,0,0.035,0.169
"P34","Muy buena",0.264,0.096,0.19,0.089,0.019,0.017
"P34","Buena",0.266,0.209,0.092,0.109,0.089,0.117
"P34","Ni buena ni mala",0.12,0.164,0.209,0.077,0.106,0.236
"P34","Mala",0.097,0.175,0.169,0.234,0.069,0.198
"P34","Muy mala",0.253,0.28,0.337,0.486,0.688,0.412
"P34","No sabe",0,0.076,0.003,0.005,0.029,0.02
"P35","Muy buena",0.277,0.238,0.279,0.498,0.586,0.239
"P35","Buena",0.106,0.202,0.104,0.109,0.076,0.255
"P35","Ni buena ni mala",0.049,0.119,0.193,0.099,0.04,0.037
"P35","Mala",0.146,0.155,0.152,0.117,0.019,0.108
"P35","Muy mala",0.413,0.282,0.266,0.177,0.251,0.334
"P35","No sabe",0.009,0.004,0.006,0,0.028,0.027
"P36","Muy buena",0.229,0.122,0.3,0.411,0.387,0.403
"P36","Buena",0.123,0.338,0.163,0.263,0.293,0.147
"P36","Ni buena ni mala",0.072,0.101,0.196,0.098,0.055,0.227
"P36","Mala",0.091,0.124,0.134,0.133,0.031,0.02
"P36","Muy mala",0.477,0.312,0.204,0.095,0.205,0.183
"P36","No sabe",0.008,0.003,0.003,0,0.029,0.02
"P37","Muy buena",0.193,0.102,0.206,0.29,0.306,0.042
"P37","Buena",0.126,0.237,0.15,0.152,0.199,0.417
"P37","Ni buena ni mala",0.114,0.257,0.324,0.344,0.164,0.241
"P37","Mala",0.115,0.155,0.131,0.112,0.124,0.013
"P37","Muy mala",0.438,0.231,0.18,0.084,0.163,0.194
"P37","No sabe",0.014,0.018,0.009,0.018,0.044,0.093
"P38","Muy buena",0.349,0.198,0.37,0.524,0.645,0.271
"P38","Buena",0.053,0.275,0.147,0.164,0.027,0.356
"P38","Ni buena ni mala",0.084,0.19,0.203,0.13,0.079,0.134
"P38","Mala",0.112,0.093,0.11,0.099,0.046,0.014
"P38","Muy mala",0.397,0.236,0.168,0.077,0.163,0.179
"P38","No sabe",0.005,0.008,0.002,0.006,0.04,0.046
"P39","Muy buena",0.181,0.059,0.19,0.166,0.188,0.07
"P39","Buena",0.11,0.236,0.245,0.193,0.15,0.206
"P39","Ni buena ni mala",0.388,0.411,0.339,0.324,0.228,0.522
"P39","Mala",0.081,0.131,0.125,0.239,0.152,0.033
"P39","Muy mala",0.233,0.135,0.082,0.047,0.187,0.023
"P39","No sabe",0.007,0.028,0.019,0.031,0.095,0.146
"P40","Muy buena",0.14,0.033,0.15,0.244,0.359,0.089
"P40","Buena",0.1,0.203,0.185,0.203,0.179,0.092
"P40","Ni buena ni mala",0.2,0.272,0.317,0.274,0.107,0.303
"P40","Mala",0.079,0.187,0.12,0.184,0.117,0.089
"P40","Muy mala",0.464,0.285,0.187,0.095,0.155,0.168
"P40","No sabe",0.017,0.02,0.041,0,0.083,0.259
"P41","Muy buena",0.173,0.019,0.109,0.249,0.223,0.14
"P41","Buena",0.073,0.169,0.187,0.231,0.275,0.103
"P41","Ni buena ni mala",0.252,0.39,0.422,0.284,0.142,0.309
"P41","Mala",0.128,0.179,0.092,0.122,0.089,0.067
"P41","Muy mala",0.35,0.187,0.127,0.078,0.107,0.039
"P41","No sabe",0.024,0.056,0.063,0.036,0.164,0.342
