"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.287,0.14,0.227,0.096
"P08","Casi siempre",0.437,0.342,0.392,0.437
"P08","Casi nunca",0.196,0.392,0.28,0.365
"P08","Nunca, pero esta es una excepción",0.08,0.126,0.101,0.102
"P09","Positiva",0.623,0.402,0.27,0.162
"P09","Neutra",0.295,0.455,0.319,0.592
"P09","Negativa",0.057,0.129,0.382,0.21
"P09","No sabe",0.025,0.014,0.029,0.036
"P10","Positiva",0.719,0.537,0.372,0.431
"P10","Neutra",0.198,0.347,0.276,0.375
"P10","Negativa",0.057,0.105,0.317,0.162
"P10","No sabe",0.026,0.011,0.035,0.032
"P11","Muy de acuerdo",0.318,0.076,0.042,0.007
"P11","De acuerdo",0.372,0.181,0.081,0.008
"P11","Ni de acuerdo ni en desacuerdo",0.172,0.547,0.354,0.305
"P11","En desacuerdo",0.01,0.025,0.207,0.012
"P11","Muy en desacuerdo",0.012,0.002,0.153,0.015
"P11","No sabe",0.116,0.169,0.163,0.653
"P14","Muy de acuerdo",0.333,0.115,0.041,0.137
"P14","De acuerdo",0.204,0.093,0.025,0.079
"P14","Ni de acuerdo ni en desacuerdo",0.274,0.439,0.196,0.321
"P14","En desacuerdo",0.122,0.218,0.339,0.024
"P14","Muy en desacuerdo",0.036,0.079,0.307,0.189
"P14","No sabe",0.031,0.056,0.092,0.25
"P15","Muy de acuerdo",0.482,0.377,0.287,0.324
"P15","De acuerdo",0.286,0.192,0.146,0.187
"P15","Ni de acuerdo ni en desacuerdo",0.139,0.253,0.188,0.193
"P15","En desacuerdo",0.07,0.131,0.261,0.054
"P15","Muy en desacuerdo",0.02,0.038,0.102,0.192
"P15","No sabe",0.003,0.009,0.016,0.05
"P16","Si",0.555,0.384,0.43,0.215
"P16","No",0.23,0.287,0.365,0.297
"P16","No sabe",0.215,0.329,0.205,0.488
"P17","Muy de acuerdo",0.44,0.325,0.321,0.101
"P17","De acuerdo",0.272,0.302,0.192,0.278
"P17","Ni de acuerdo ni en desacuerdo",0.195,0.246,0.221,0.35
"P17","En desacuerdo",0.043,0.08,0.149,0.046
"P17","Muy en desacuerdo",0.021,0.026,0.067,0.168
"P17","No sabe",0.029,0.021,0.05,0.057
"P18","Muy de acuerdo",0.221,0.139,0.057,0.023
"P18","De acuerdo",0.391,0.25,0.173,0.212
"P18","Ni de acuerdo ni en desacuerdo",0.245,0.377,0.221,0.425
"P18","En desacuerdo",0.073,0.154,0.308,0.136
"P18","Muy en desacuerdo",0.031,0.034,0.188,0.13
"P18","No sabe",0.039,0.046,0.053,0.074
"P19","Muy de acuerdo",0.35,0.289,0.212,0.198
"P19","De acuerdo",0.24,0.178,0.118,0.079
"P19","Ni de acuerdo ni en desacuerdo",0.239,0.31,0.174,0.325
"P19","En desacuerdo",0.101,0.137,0.214,0.062
"P19","Muy en desacuerdo",0.042,0.06,0.235,0.212
"P19","No sabe",0.028,0.026,0.047,0.124
"P20","Autoritaria",0.461,0.429,0.252,0.305
"P20","Inexperta negociando",0.227,0.156,0.09,0.021
"P20","Indecisa",0.091,0.074,0.015,0.125
"P20","Prudente",0.095,0.101,0.172,0.167
"P20","Hábil negociando",0.033,0.085,0.136,0.093
"P20","Firme y decidido",0.093,0.155,0.335,0.289
"P21","Si",0.696,0.579,0.351,0.379
"P21","No",0.168,0.139,0.441,0.273
"P21","No sabe",0.136,0.282,0.208,0.348
"P22","Si",0.616,0.433,0.268,0.307
"P22","No",0.177,0.162,0.479,0.291
"P22","No sabe",0.207,0.405,0.253,0.402
"P25","Muy de acuerdo",0.276,0.307,0.514,0.202
"P25","De acuerdo",0.182,0.11,0.179,0.256
"P25","Ni de acuerdo ni en desacuerdo",0.103,0.191,0.081,0.257
"P25","En desacuerdo",0.184,0.085,0.061,0.035
"P25","Muy en desacuerdo",0.227,0.293,0.152,0.242
"P25","No sabe",0.028,0.014,0.013,0.008
"P26","Muy de acuerdo",0.298,0.27,0.544,0.345
"P26","De acuerdo",0.153,0.144,0.085,0.078
"P26","Ni de acuerdo ni en desacuerdo",0.101,0.157,0.115,0.112
"P26","En desacuerdo",0.161,0.105,0.07,0.015
"P26","Muy en desacuerdo",0.265,0.306,0.177,0.261
"P26","No sabe",0.022,0.018,0.009,0.189
"P27","Positiva",0.707,0.436,0.284,0.249
"P27","Neutra",0.178,0.461,0.264,0.449
"P27","Negativa",0.099,0.101,0.452,0.125
"P27","No sabe",0.016,0.002,0,0.177
"P29","Positiva",0.547,0.151,0.031,0.186
"P29","Neutra",0.235,0.402,0.092,0.268
"P29","Negativa",0.194,0.44,0.87,0.28
"P29","No sabe",0.024,0.007,0.007,0.266
"P30","Positiva",0.435,0.153,0.094,0.202
"P30","Neutra",0.392,0.544,0.282,0.39
"P30","Negativa",0.161,0.252,0.612,0.074
"P30","No sabe",0.012,0.051,0.012,0.334
"P31","Positiva",0.488,0.327,0.146,0.254
"P31","Neutra",0.294,0.368,0.174,0.244
"P31","Negativa",0.212,0.282,0.655,0.122
"P31","No sabe",0.006,0.023,0.025,0.38
"P32","Positiva",0.491,0.321,0.145,0.16
"P32","Neutra",0.157,0.153,0.086,0.199
"P32","Negativa",0.337,0.506,0.766,0.564
"P32","No sabe",0.015,0.02,0.003,0.077
"P33","Positiva",0.335,0.234,0.326,0.352
"P33","Neutra",0.09,0.232,0.23,0.212
"P33","Negativa",0.559,0.531,0.416,0.359
"P33","No sabe",0.016,0.003,0.028,0.077
"P34","Positiva",0.55,0.28,0.152,0.144
"P34","Neutra",0.108,0.232,0.084,0.207
"P34","Negativa",0.312,0.471,0.764,0.587
"P34","No sabe",0.03,0.017,0,0.062
"P35","Positiva",0.425,0.371,0.588,0.489
"P35","Neutra",0.069,0.176,0.048,0.167
"P35","Negativa",0.506,0.44,0.364,0.254
"P35","No sabe",0,0.013,0,0.09
"P36","Positiva",0.422,0.442,0.61,0.481
"P36","Neutra",0.103,0.145,0.098,0.114
"P36","Negativa",0.475,0.409,0.285,0.328
"P36","No sabe",0,0.004,0.007,0.077
"P37","Positiva",0.36,0.298,0.497,0.236
"P37","Neutra",0.178,0.309,0.207,0.269
"P37","Negativa",0.459,0.375,0.283,0.306
"P37","No sabe",0.003,0.018,0.013,0.189
"P38","Positiva",0.463,0.445,0.668,0.516
"P38","Neutra",0.14,0.191,0.102,0.021
"P38","Negativa",0.395,0.354,0.227,0.349
"P38","No sabe",0.002,0.01,0.003,0.114
"P39","Positiva",0.397,0.321,0.308,0.309
"P39","Neutra",0.302,0.411,0.369,0.309
"P39","Negativa",0.254,0.256,0.31,0.184
"P39","No sabe",0.047,0.012,0.013,0.198
"P40","Positiva",0.366,0.258,0.371,0.164
"P40","Neutra",0.154,0.307,0.273,0.234
"P40","Negativa",0.456,0.404,0.335,0.296
"P40","No sabe",0.024,0.031,0.021,0.306
"P41","Positiva",0.343,0.214,0.387,0.196
"P41","Neutra",0.254,0.413,0.282,0.197
"P41","Negativa",0.336,0.327,0.275,0.264
