"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Siempre",0.269,0.126,0.163,0.2,0.286,0.011
"P08","Casi siempre",0.466,0.446,0.32,0.399,0.386,0
"P08","Casi nunca",0.211,0.33,0.34,0.335,0.243,0.476
"P08","Nunca, pero esta es una excepción",0.054,0.098,0.177,0.066,0.085,0.513
"P09","Muy buena",0.307,0.12,0.09,0.195,0.12,0.011
"P09","Buena",0.193,0.374,0.135,0.309,0.296,0.209
"P09","Ni buena ni mala",0.273,0.291,0.478,0.339,0.409,0.303
"P09","Mala",0.135,0.166,0.192,0.128,0.113,0.177
"P09","Muy mala",0.064,0.032,0.099,0.016,0.035,0.088
"P09","No sabe",0.028,0.017,0.006,0.013,0.027,0.212
"P10","Muy buena",0.311,0.2,0.139,0.224,0.194,0.054
"P10","Buena",0.126,0.365,0.315,0.401,0.354,0.631
"P10","Ni buena ni mala",0.377,0.245,0.327,0.234,0.262,0.216
"P10","Mala",0.045,0.131,0.093,0.112,0.123,0.045
"P10","Muy mala",0.102,0.035,0.121,0.012,0.032,0.054
"P10","No sabe",0.039,0.024,0.005,0.017,0.035,0
"P11","Muy de acuerdo",0.22,0.073,0.052,0.194,0.128,0.209
"P11","De acuerdo",0.179,0.222,0.16,0.17,0.252,0.145
"P11","Ni de acuerdo ni en desacuerdo",0.265,0.442,0.415,0.408,0.309,0.222
"P11","En desacuerdo",0.065,0.089,0.105,0.086,0.044,0
"P11","Muy en desacuerdo",0.11,0.036,0.107,0.014,0.03,0.043
"P11","No sabe",0.161,0.138,0.161,0.128,0.237,0.381
"P14","Muy de acuerdo",0.224,0.096,0.161,0.158,0.162,0.21
"P14","De acuerdo",0.094,0.094,0.112,0.139,0.102,0.011
"P14","Ni de acuerdo ni en desacuerdo",0.248,0.336,0.241,0.337,0.329,0.355
"P14","En desacuerdo",0.13,0.272,0.218,0.281,0.199,0
"P14","Muy en desacuerdo",0.234,0.153,0.187,0.063,0.115,0.043
"P14","No sabe",0.07,0.049,0.081,0.022,0.093,0.381
"P15","Muy de acuerdo",0.404,0.311,0.298,0.38,0.491,0.083
"P15","De acuerdo",0.189,0.287,0.133,0.223,0.188,0.539
"P15","Ni de acuerdo ni en desacuerdo",0.149,0.187,0.333,0.17,0.123,0.177
"P15","En desacuerdo",0.097,0.154,0.153,0.184,0.146,0.163
"P15","Muy en desacuerdo",0.124,0.059,0.066,0.035,0.049,0.038
"P15","No sabe",0.037,0.002,0.017,0.008,0.003,0
