"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P20","No sabe",0.046,0.117,0.054,0.43
"P21","Lo votaría",0.103,0.129,0.131,0.087
"P21","Puede que lo vote",0.072,0.271,0.105,0.13
"P21","Nunca lo votaría",0.787,0.527,0.695,0.278
"P21","No sabe",0.038,0.073,0.069,0.505
"P22","Lo votaría",0.128,0.07,0.082,0.049
"P22","Puede que lo vote",0.052,0.272,0.109,0.073
"P22","Nunca lo votaría",0.598,0.388,0.675,0.199
"P22","No sabe",0.222,0.27,0.134,0.679
"P23","Lo votaría",0.139,0.056,0.092,0.06
"P23","Puede que lo vote",0.036,0.285,0.097,0.089
"P23","Nunca lo votaría",0.765,0.405,0.733,0.213
"P23","No sabe",0.06,0.254,0.078,0.638
"P24","Lo votaría",0.122,0.063,0.072,0.063
"P24","Puede que lo vote",0.033,0.283,0.11,0.076
"P24","Nunca lo votaría",0.786,0.489,0.734,0.252
"P24","No sabe",0.059,0.165,0.084,0.609
"P25","Lo votaría",0.22,0.192,0.069,0.061
"P25","Puede que lo vote",0.27,0.407,0.126,0.113
"P25","Nunca lo votaría",0.464,0.237,0.753,0.197
"P25","No sabe",0.046,0.164,0.052,0.629
"P26","Lo votaría",0.215,0.05,0.021,0.012
"P26","Puede que la vote",0.2,0.405,0.035,0.037
"P26","Nunca la votaría",0.407,0.273,0.823,0.084
"P26","No sabe",0.178,0.272,0.121,0.867
"P28","Lo votaría",0.341,0.013,0.013,0.008
"P28","Puede que la vote",0.087,0.372,0.037,0.042
"P28","Nunca la votaría",0.405,0.314,0.843,0.074
"P28","No sabe",0.167,0.301,0.107,0.876
"P29","La votaría",0.115,0.044,0.087,0.055
"P29","Puede que la vote",0.172,0.318,0.082,0.057
"P29","Nunca la votaría",0.561,0.348,0.746,0.118
"P29","No sabe",0.152,0.29,0.085,0.77
"P30","Lo votaría",0.134,0.102,0.036,0.012
"P30","Puede que la vote",0.168,0.306,0.04,0.041
"P30","Nunca la votaría",0.57,0.342,0.786,0.082
"P30","No sabe",0.128,0.25,0.138,0.865
"P31","La votaría",0.08,0.08,0.074,0.033
"P31","Puede que la vote",0.114,0.383,0.106,0.092
"P31","Nunca la votaría",0.73,0.442,0.749,0.218
"P31","No sabe",0.076,0.095,0.071,0.657
"P32","La votaría",0.058,0.057,0.052,0.023
"P32","Puede que la vote",0.094,0.305,0.044,0.031
"P32","Nunca la votaría",0.703,0.387,0.783,0.14
"P32","No sabe",0.145,0.251,0.121,0.806
"P33","Lo votaría",0.036,0.038,0.032,0.012
"P33","Puede que la vote",0.088,0.331,0.067,0.052
"P33","Nunca la votaría",0.715,0.388,0.764,0.089
"P33","No sabe",0.161,0.243,0.137,0.847
"P34","La votaría",0.061,0.041,0.022,0.012
"P34","Puede que la vote",0.069,0.292,0.05,0.044
"P34","Nunca la votaría",0.574,0.345,0.784,0.08
"P34","No sabe",0.296,0.322,0.144,0.864
"P35","Si",0.581,0.432,0.417,0.398
"P35","No",0.419,0.568,0.583,0.602
