"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.304,0.306,0.302,0.32,0.348,0.263,0.26,0.312,0.329,0.284,0.348,0.274,0.368
"A Patricia Bullrich",0.601,0.58,0.617,0.54,0.559,0.655,0.665,0.506,0.608,0.623,0.438,0.662,0.565
"A Facundo Manes",0.054,0.067,0.044,0.1,0.051,0.043,0.031,0.135,0.037,0.043,0.163,0.028,0.024
"A Gerardo Morales",0.041,0.047,0.037,0.04,0.042,0.039,0.044,0.047,0.026,0.05,0.051,0.036,0.043
