"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Daniel Scioli",0.148,0.158,0.14,0.157,0.149,0.134,0.152,0.218,0.203,0.084,0.108,0.408,0.313
"A Sergio Massa",0.203,0.217,0.192,0.244,0.169,0.209,0.21,0.272,0.181,0.198,0.197,0.173,0.477
"A algún candidato del peronismo",0.1,0.095,0.103,0.074,0.107,0.092,0.125,0.128,0.086,0.101,0.075,0.274,0.071
"A algún candidato del kirchnerismo",0.549,0.53,0.565,0.525,0.575,0.565,0.513,0.382,0.53,0.617,0.62,0.145,0.139
