"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.555,0.563,0.549,0.472,0.574,0.568,0.565,0.473,0.565,0.571,0.564,0.592,0.445
"No",0.445,0.437,0.451,0.528,0.426,0.432,0.435,0.527,0.435,0.429,0.436,0.408,0.555
