"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Martín Lousteau por Juntos por el Cambio",0.315,0.284,0.34,0.194,0.277,0.356,0.452,0.247,0.326,0.326,0.133,0.509,0.375
"A Ramiro Marra por La Libertad Avanza",0.15,0.209,0.101,0.286,0.148,0.112,0.062,0.237,0.129,0.14,0.083,0.184,0.133
"A Leandro Santoro por el Frente de Todos",0.299,0.294,0.303,0.286,0.343,0.293,0.243,0.268,0.31,0.3,0.629,0.045,0.228
"Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.03,0.031,0.029,0.033,0.046,0.02,0.012,0.033,0.021,0.036,0.017,0.012,0.027
"A Luis Zamora por Autodeterminación y Libertad",0.028,0.03,0.026,0.038,0.032,0.018,0.021,0.012,0.033,0.029,0.029,0.016,0.047
"En blanco",0.071,0.053,0.087,0.061,0.069,0.078,0.078,0.065,0.071,0.073,0.044,0.101,0.05
"No sabe",0.107,0.099,0.114,0.102,0.085,0.123,0.132,0.138,0.11,0.096,0.065,0.133,0.14
