"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P15","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.023,0.045,0.043,0.035
"P15","A Luis Zamora por Autodeterminación y Libertad",0.026,0.019,0.028,0.018
"P15","En blanco",0.012,0.021,0.02,0.055
"P15","No sabe",0.034,0.058,0.065,0.068
"P16","A Leandro Santoro por el Frente de Todos con el apoyo de Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández",0.291,0.296,0.329,0.27
"P16","A María Eugenia Vidal por Juntos por el Cambio con el apoyo de Mauricio Macri, Patricia Bullrich y Horacio Rodríguez Larreta",0.294,0.279,0.241,0.268
"P16","A Martín Lousteau por Juntos por el Cambio el apoyo de la UCR y de Horacio Rodríguez Larreta",0.208,0.18,0.141,0.137
"P16","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.128,0.117,0.131,0.19
"P16","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.018,0.034,0.037,0.02
"P16","A Luis Zamora por Autodeterminación y Libertad",0.026,0.017,0.023,0.01
"P16","En blanco",0.012,0.022,0.029,0.04
"P16","No sabe",0.023,0.055,0.069,0.065
"P17","A Jorge Macri por Juntos por el Cambio con el apoyo de Mauricio Macri y Horacio Rodríguez Larreta",0.266,0.223,0.207,0.157
"P17","A Martín Lousteau por Juntos por el Cambio con el apoyo de la UCR y Horacio Rodríguez Larreta",0.154,0.189,0.122,0.198
"P17","A Ricardo López Murphy por Juntos por el Cambio con el apoyo de Patricia Bullrich",0.138,0.131,0.136,0.101
"P17","A Leandro Santoro por el Frente de Todos con el apoyo de Sergio Massa y Alberto Fernández",0.217,0.186,0.198,0.24
"P17","A Pedro Rosemblat por el Frente de Todos con el apoyo de La Cámpora y Juan Grabois",0.074,0.115,0.121,0.062
"P17","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.107,0.073,0.103,0.124
"P17","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.007,0.026,0.036,0.044
"P17","A Luis Zamora por Autodeterminación y Libertad",0.021,0.032,0.033,0.028
"P17","En blanco",0.004,0.008,0.017,0.005
"P17","No sabe",0.012,0.017,0.027,0.041
"P18","A Leandro Santoro por el Frente de Todos con el apoyo de Sergio Massa y Alberto Fernández",0.227,0.194,0.19,0.21
"P18","A Pedro Rosemblat por el Frente de Todos con el apoyo de La Cámpora y Juan Grabois",0.111,0.116,0.134,0.113
"P18","A María Eugenia Vidal por Juntos por el Cambio con el apoyo de Mauricio Macri, Patricia Bullrich y Horacio Rodríguez Larreta",0.304,0.268,0.259,0.245
"P18","A Martín Lousteau por Juntos por el Cambio con el apoyo de la UCR y Horacio Rodríguez Larreta",0.158,0.178,0.148,0.145
"P18","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.106,0.112,0.135,0.143
"P18","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.046,0.023,0.033,0.054
"P18","A Luis Zamora por Autodeterminación y Libertad",0.008,0.027,0.031,0.036
"P18","En blanco",0.018,0.036,0.028,0.042
"P18","No sabe",0.022,0.046,0.042,0.012
"P19","A Martín Lousteau por Juntos por el Cambio",0.344,0.333,0.281,0.26
"P19","A Ramiro Marra por La Libertad Avanza",0.157,0.145,0.152,0.157
"P19","A Leandro Santoro por el Frente de Todos",0.285,0.297,0.297,0.353
"P19","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.038,0.027,0.032,0.019
"P19","A Luis Zamora por Autodeterminación y Libertad",0.02,0.023,0.043,0.015
"P19","En blanco",0.052,0.07,0.084,0.079
"P19","No sabe",0.104,0.105,0.111,0.117
"P22","A Leandro Santoro por el Frente de Todos",0.266,0.316,0.3,0.304
"P22","A Jorge Macri por Juntos por el Cambio",0.374,0.358,0.297,0.348
"P22","A Ramiro Marra por La Libertad Avanza",0.166,0.119,0.171,0.181
"P22","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.043,0.036,0.048,0.021
"P22","A Luis Zamora por Autodeterminación y Libertad",0.017,0.029,0.033,0.018
"P22","En blanco",0.051,0.05,0.054,0.045
"P22","No sabe",0.083,0.092,0.097,0.083
"P25","A Leandro Santoro por el Frente de Todos",0.263,0.305,0.333,0.381
"P25","A María Eugenia Vidal por Juntos por el Cambio",0.38,0.356,0.286,0.305
"P25","A Ramiro Marra por La Libertad Avanza",0.167,0.131,0.15,0.175
"P25","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.039,0.024,0.046,0.018
"P25","A Luis Zamora por Autodeterminación y Libertad",0.024,0.033,0.043,0.015
"P25","En blanco",0.061,0.061,0.055,0.053
"P25","No sabe",0.066,0.09,0.087,0.053
"P28","A Pedro Rosemblat por el Frente de Todos",0.171,0.232,0.244,0.264
"P28","A María Eugenia Vidal por Juntos por el Cambio",0.378,0.369,0.3,0.263
"P28","A Ramiro Marra por La Libertad Avanza",0.181,0.145,0.166,0.228
"P28","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.054,0.028,0.063,0.026
"P28","A Luis Zamora por Autodeterminación y Libertad",0.046,0.045,0.033,0.104
"P28","En blanco",0.084,0.067,0.071,0.048
"P28","No sabe",0.086,0.114,0.123,0.067
"P31","Lo votaría",0.257,0.28,0.282,0.298
"P31","Puede que lo vote",0.092,0.107,0.136,0.109
"P31","Nunca lo votaría",0.591,0.563,0.514,0.544
"P31","No sabe",0.06,0.05,0.068,0.049
"P32","Lo votaría",0.138,0.159,0.18,0.156
"P32","Puede que lo vote",0.126,0.131,0.135,0.121
"P32","Nunca lo votaría",0.615,0.613,0.599,0.642
"P32","No sabe",0.121,0.097,0.086,0.081
"P33","Lo votaría",0.161,0.123,0.127,0.13
"P33","Puede que lo vote",0.119,0.176,0.171,0.138
"P33","Nunca lo votaría",0.626,0.618,0.619,0.641
"P33","No sabe",0.094,0.083,0.083,0.091
"P34","Lo votaría",0.363,0.266,0.194,0.201
"P34","Puede que lo vote",0.141,0.199,0.204,0.214
"P34","Nunca lo votaría",0.458,0.491,0.552,0.559
"P34","No sabe",0.038,0.044,0.05,0.026
"P35","Lo votaría",0.246,0.215,0.185,0.195
"P35","Puede que lo vote",0.214,0.247,0.212,0.167
"P35","Nunca lo votaría",0.503,0.497,0.563,0.618
"P35","No sabe",0.037,0.041,0.04,0.02
"P36","Lo votaría",0.263,0.276,0.199,0.216
"P36","Puede que lo vote",0.252,0.235,0.206,0.27
"P36","Nunca lo votaría",0.44,0.446,0.553,0.479
"P36","No sabe",0.045,0.043,0.042,0.035
"P37","Lo votaría",0.13,0.091,0.071,0.135
"P37","Puede que lo vote",0.156,0.2,0.216,0.183
"P37","Nunca lo votaría",0.666,0.631,0.663,0.62
"P37","No sabe",0.048,0.078,0.05,0.062
"P38","Lo votaría",0.304,0.245,0.191,0.288
"P38","Puede que lo vote",0.174,0.209,0.159,0.121
"P38","Nunca lo votaría",0.477,0.507,0.615,0.553
"P38","No sabe",0.045,0.039,0.035,0.038
"P39","Si",0.705,0.601,0.424,0.328
"P39","No",0.295,0.399,0.576,0.672
