"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.075,0.07,0.018,0.027
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.033,0.006,0.024,0.015
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0,0,0.014,0.007
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0,0.006,0.006,0.011
"P14","No sabe",0.008,0.057,0.093,0.166
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.299,0.368,0.243,0.188
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.256,0.133,0.094,0.089
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.195,0.158,0.252,0.257
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.096,0.138,0.137,0.154
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.051,0.061,0.078,0.08
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.012,0.011,0.021,0.019
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.076,0.058,0.081,0.057
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0.004,0.004,0.013,0.015
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0,0.007,0.006,0
"P17","No sabe",0.011,0.062,0.075,0.141
"P20","Lo votaría",0.508,0.518,0.339,0.285
"P20","Puede que lo vote",0.176,0.156,0.116,0.145
"P20","Nunca lo votaría",0.145,0.231,0.491,0.362
"P20","No sabe",0.171,0.095,0.054,0.208
"P21","Lo votaría",0.514,0.238,0.165,0.159
"P21","Puede que lo vote",0.131,0.468,0.174,0.219
"P21","Nunca lo votaría",0.211,0.188,0.588,0.277
"P21","No sabe",0.144,0.106,0.073,0.345
"P22","Lo votaría",0.135,0.17,0.181,0.149
"P22","Puede que lo vote",0.1,0.227,0.184,0.227
"P22","Nunca lo votaría",0.566,0.507,0.571,0.28
"P22","No sabe",0.199,0.096,0.064,0.344
"P23","Lo votaría",0.025,0.091,0.123,0.089
"P23","Puede que lo vote",0.048,0.218,0.113,0.135
"P23","Nunca lo votaría",0.744,0.616,0.697,0.336
"P23","No sabe",0.183,0.075,0.067,0.44
"P24","Lo votaría",0.058,0.071,0.097,0.079
"P24","Puede que lo vote",0.032,0.171,0.126,0.141
"P24","Nunca lo votaría",0.647,0.664,0.726,0.345
"P24","No sabe",0.263,0.094,0.051,0.435
"P25","Lo votaría",0.061,0.059,0.02,0.015
"P25","Puede que lo vote",0.005,0.154,0.078,0.061
"P25","Nunca lo votaría",0.681,0.673,0.819,0.335
"P25","No sabe",0.253,0.114,0.083,0.589
"P26","Lo votaría",0.045,0.019,0.035,0.022
"P26","Puede que lo vote",0.026,0.201,0.053,0.073
"P26","Nunca lo votaría",0.676,0.662,0.85,0.316
"P26","No sabe",0.253,0.118,0.062,0.589
"P27","Lo votaría",0.049,0.002,0.022,0.023
"P27","Puede que lo vote",0.027,0.145,0.051,0.043
"P27","Nunca lo votaría",0.66,0.702,0.87,0.3
"P27","No sabe",0.264,0.151,0.057,0.634
"P28","Lo votaría",0.044,0.012,0.012,0
"P28","Puede que lo vote",0.102,0.128,0.042,0.045
"P28","Nunca lo votaría",0.661,0.671,0.879,0.316
"P28","No sabe",0.193,0.189,0.067,0.639
"P29","La votaría",0.42,0.268,0.096,0.035
"P29","Puede que la vote",0.126,0.376,0.056,0.064
"P29","Nunca la votaría",0.296,0.222,0.792,0.165
"P29","No sabe",0.158,0.134,0.056,0.736
"P31","Lo votaría",0.191,0.044,0.099,0.059
"P31","Puede que lo vote",0.108,0.421,0.119,0.108
"P31","Nunca lo votaría",0.566,0.473,0.746,0.2
"P31","No sabe",0.135,0.062,0.036,0.633
"P32","Lo votaría",0.096,0.048,0.085,0.081
"P32","Puede que lo vote",0.042,0.17,0.096,0.06
"P32","Nunca lo votaría",0.752,0.638,0.775,0.221
"P32","No sabe",0.11,0.144,0.044,0.638
"P33","La votaría",0.051,0.025,0.062,0.036
"P33","Puede que la vote",0.041,0.272,0.063,0.034
"P33","Nunca la votaría",0.795,0.573,0.788,0.15
"P33","No sabe",0.113,0.13,0.087,0.78
"P34","La votaría",0.1,0.012,0.044,0.008
"P34","Puede que la vote",0.026,0.184,0.041,0.032
"P34","Nunca la votaría",0.801,0.593,0.775,0.178
"P34","No sabe",0.073,0.211,0.14,0.782
"P35","La votaría",0.036,0,0.024,0.017
"P35","Puede que la vote",0.049,0.25,0.04,0.042
"P35","Nunca la votaría",0.704,0.564,0.79,0.172
"P35","No sabe",0.211,0.186,0.146,0.769
"P36","La votaría",0.049,0.017,0.055,0.032
"P36","Puede que la vote",0.044,0.204,0.043,0.121
"P36","Nunca la votaría",0.73,0.667,0.853,0.408
"P36","No sabe",0.177,0.112,0.049,0.439
"P37","La votaría",0.032,0.007,0.007,0.014
"P37","Puede que la vote",0.027,0.175,0.03,0.01
"P37","Nunca la votaría",0.747,0.63,0.852,0.24
"P37","No sabe",0.194,0.188,0.111,0.736
"P38","Muy buena",0.423,0.314,0.217,0.17
"P38","Buena",0.241,0.291,0.127,0.137
"P38","Ni buena ni mala",0.203,0.125,0.193,0.214
"P38","Mala",0.043,0.162,0.168,0.213
"P38","Muy mala",0.09,0.108,0.282,0.194
"P38","No sabe",0,0,0.013,0.072
"P39","Muy buena",0.407,0.271,0.153,0.152
"P39","Buena",0.342,0.362,0.172,0.128
"P39","Ni buena ni mala",0.233,0.241,0.316,0.3
"P39","Mala",0.013,0.064,0.122,0.153
"P39","Muy mala",0.005,0.044,0.18,0.081
"P39","No sabe",0,0.018,0.057,0.186
"P40","Muy buena",0.068,0.11,0.146,0.104
"P40","Buena",0.195,0.206,0.156,0.19
"P40","Ni buena ni mala",0.335,0.274,0.298,0.325
"P40","Mala",0.245,0.234,0.161,0.13
"P40","Muy mala",0.157,0.123,0.209,0.106
"P40","No sabe",0,0.053,0.03,0.145
"P41","Muy buena",0.031,0.033,0.076,0.065
"P41","Buena",0.1,0.143,0.098,0.081
"P41","Ni buena ni mala",0.258,0.219,0.326,0.385
"P41","Mala",0.302,0.3,0.199,0.119
"P41","Muy mala",0.261,0.205,0.215,0.06
"P41","No sabe",0.048,0.1,0.086,0.29
"P42","Muy buena",0.111,0.047,0.088,0.06
"P42","Buena",0.043,0.167,0.095,0.131
"P42","Ni buena ni mala",0.244,0.144,0.26,0.28
"P42","Mala",0.234,0.274,0.252,0.15
"P42","Muy mala",0.364,0.274,0.238,0.089
"P42","No sabe",0.004,0.094,0.067,0.29
"P43","Muy buena",0.096,0.023,0.023,0.011
"P43","Buena",0.035,0.121,0.046,0.018
"P43","Ni buena ni mala",0.276,0.257,0.349,0.363
"P43","Mala",0.18,0.21,0.192,0.116
"P43","Muy mala",0.25,0.128,0.214,0.042
"P43","No sabe",0.163,0.261,0.176,0.45
"P44","Muy buena",0.024,0.02,0.044,0.022
"P44","Buena",0.076,0.06,0.049,0.038
"P44","Ni buena ni mala",0.241,0.253,0.302,0.283
"P44","Mala",0.23,0.23,0.186,0.109
"P44","Muy mala",0.309,0.188,0.246,0.064
"P44","No sabe",0.12,0.249,0.173,0.484
"P45","Muy buena",0.025,0.016,0.04,0.01
"P45","Buena",0.046,0.09,0.023,0.048
"P45","Ni buena ni mala",0.386,0.214,0.326,0.301
"P45","Mala",0.204,0.209,0.185,0.103
"P45","Muy mala",0.241,0.15,0.239,0.059
"P45","No sabe",0.098,0.321,0.187,0.479
"P46","Muy buena",0.024,0.003,0.021,0.014
"P46","Buena",0.021,0.052,0.025,0.02
"P46","Ni buena ni mala",0.34,0.27,0.323,0.298
"P46","Mala",0.179,0.164,0.172,0.081
"P46","Muy mala",0.237,0.139,0.222,0.037
"P46","No sabe",0.199,0.372,0.237,0.55
"P47","Muy buena",0.117,0.186,0.04,0.039
"P47","Buena",0.186,0.239,0.054,0.063
"P47","Ni buena ni mala",0.338,0.265,0.314,0.256
"P47","Mala",0.164,0.074,0.132,0.098
"P47","Muy mala",0.06,0.094,0.293,0.07
"P47","No sabe",0.135,0.142,0.167,0.474
"P48","Muy buena",0.281,0.023,0.008,0.001
"P48","Buena",0.189,0.24,0.018,0.011
"P48","Ni buena ni mala",0.291,0.382,0.383,0.312
"P48","Mala",0.128,0.077,0.154,0.093
"P48","Muy mala",0.016,0.037,0.243,0.032
"P48","No sabe",0.095,0.241,0.194,0.551
"P49","Muy buena",0.092,0.044,0.082,0.055
"P49","Buena",0.203,0.158,0.095,0.071
"P49","Ni buena ni mala",0.216,0.328,0.315,0.292
"P49","Mala",0.248,0.197,0.153,0.117
"P49","Muy mala",0.127,0.198,0.25,0.093
"P49","No sabe",0.114,0.075,0.105,0.372
"P50","Muy buena",0.037,0.043,0.109,0.083
"P50","Buena",0.089,0.06,0.06,0.065
"P50","Ni buena ni mala",0.202,0.194,0.261,0.235
"P50","Mala",0.248,0.192,0.182,0.118
"P50","Muy mala",0.307,0.342,0.265,0.091
"P50","No sabe",0.117,0.169,0.123,0.408
"P51","Muy buena",0.026,0.051,0.047,0.017
"P51","Buena",0.19,0.029,0.061,0.047
"P51","Ni buena ni mala",0.241,0.356,0.33,0.281
"P51","Mala",0.155,0.137,0.166,0.069
"P51","Muy mala",0.241,0.148,0.208,0.063
"P51","No sabe",0.147,0.279,0.188,0.523
"P52","Muy buena",0.1,0.058,0.041,0.009
"P52","Buena",0,0.015,0.026,0.008
"P52","Ni buena ni mala",0.274,0.32,0.329,0.308
"P52","Mala",0.181,0.121,0.148,0.077
"P52","Muy mala",0.228,0.126,0.204,0.025
"P52","No sabe",0.217,0.36,0.252,0.573
"P53","Muy buena",0.026,0.012,0.014,0.012
"P53","Buena",0.099,0.006,0.051,0.012
"P53","Ni buena ni mala",0.272,0.3,0.337,0.317
"P53","Mala",0.171,0.136,0.13,0.068
"P53","Muy mala",0.225,0.133,0.227,0.018
"P53","No sabe",0.207,0.413,0.241,0.573
"P54","Muy buena",0.036,0.017,0.051,0.013
"P54","Buena",0.034,0.088,0.08,0.095
"P54","Ni buena ni mala",0.226,0.224,0.22,0.279
"P54","Mala",0.354,0.2,0.205,0.184
"P54","Muy mala",0.279,0.339,0.338,0.123
"P54","No sabe",0.071,0.132,0.106,0.306
"P55","Muy buena",0.026,0.008,0.015,0.001
"P55","Buena",0.032,0.015,0.036,0.015
"P55","Ni buena ni mala",0.243,0.366,0.314,0.292
"P55","Mala",0.238,0.049,0.161,0.09
"P55","Muy mala",0.216,0.138,0.235,0.036
"P55","No sabe",0.245,0.424,0.239,0.566
"P56","Si",0.42,0.65,0.495,0.516
"P56","No",0.58,0.35,0.505,0.484
