"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08","Del Frente de Todos y el peronismo",0.148,0.173,0.314,0.187
"P08","De Juntos por el cambio",0.299,0.366,0.366,0.148
"P08","De los Liberales libertarios",0.359,0.275,0.183,0.287
"P08","De la Izquierda",0.026,0.007,0.044,0.008
"P08","No sabe",0.168,0.179,0.093,0.37
"P09","A Sergio Massa",0.492,0.385,0.201,0.326
"P09","A Daniel Scioli",0.142,0.121,0.134,0.117
"P09","A algún candidato del peronismo",0.135,0.167,0.117,0.229
"P09","A algún candidato del kirchnerismo",0.231,0.327,0.548,0.328
"P10","A Horacio Rodriguez Larreta",0.326,0.124,0.139,0.113
"P10","A Patricia Bullrich",0.588,0.707,0.719,0.841
"P10","A Facundo Manes",0.072,0.145,0.054,0.046
"P10","A Gerardo Morales",0.014,0.024,0.088,0
"P11","Alfredo Cornejo por Cambia Mendoza",0.099,0.306,0.374,0.174
"P11","Luis Petri por Cambia Mendoza",0.074,0.21,0.141,0.103
"P11","Omar De Marchi por La Unión Mendocina",0.61,0.151,0.051,0.088
"P11","Omar Parisi por Elegí Mendoza",0.063,0.064,0.119,0.046
"P11","Guillermo Carmona por Elegí Mendoza",0.031,0.094,0.095,0.052
"P11","Nicolás Guillén por Elegí Mendoza",0.026,0.008,0.013,0.018
"P11","Alfredo Guevara por Elegí Mendoza",0.005,0.018,0.04,0.022
"P11","Lautaro Giménez por el Frente de Izquierda",0,0,0.044,0
"P11","Victor da Vila por el Frente de Izquierda",0,0.012,0.01,0.02
"P11","No sabe",0.092,0.137,0.113,0.477
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.166,0.248,0.306,0.201
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.158,0.297,0.22,0.143
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.437,0.193,0.103,0.084
