"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Del Frente de Todos y el peronismo",0.422,0.379,0.268,0.203,0.174,0.261
"P08","De Juntos por el cambio",0.231,0.224,0.285,0.364,0.4,0.363
"P08","De los Liberales libertarios",0.108,0.032,0.241,0.342,0.347,0.213
"P08","De la Izquierda",0.199,0.039,0.016,0.014,0.027,0.004
"P08","No sabe",0.04,0.326,0.19,0.077,0.052,0.159
"P09","A Sergio Massa",0.227,0.117,0.422,0.257,0.22,0.225
"P09","A Daniel Scioli",0.296,0.249,0.034,0.258,0.124,0.078
"P09","A algún candidato del peronismo",0.128,0.041,0.112,0.077,0.202,0.147
"P09","A algún candidato del kirchnerismo",0.349,0.593,0.432,0.408,0.454,0.55
"P10","A Horacio Rodriguez Larreta",0,0.086,0.216,0.103,0.041,0.197
"P10","A Patricia Bullrich",0.933,0.876,0.649,0.849,0.799,0.713
"P10","A Facundo Manes",0,0.038,0.075,0.023,0.042,0.041
"P10","A Gerardo Morales",0.067,0,0.06,0.025,0.118,0.049
"P11","Alfredo Cornejo por Cambia Mendoza",0,0.159,0.284,0.388,0.327,0.266
"P11","Luis Petri por Cambia Mendoza",0.211,0.139,0.123,0.131,0.128,0.185
"P11","Omar De Marchi por La Unión Mendocina",0.248,0.052,0.181,0.147,0.232,0.128
"P11","Omar Parisi por Elegí Mendoza",0,0.209,0.111,0.07,0.042,0.091
"P11","Guillermo Carmona por Elegí Mendoza",0.149,0.041,0.076,0.099,0.1,0.077
"P11","Nicolás Guillén por Elegí Mendoza",0.046,0.02,0.016,0.007,0.034,0.008
"P11","Alfredo Guevara por Elegí Mendoza",0.193,0.054,0.047,0.013,0.004,0.023
"P11","Lautaro Giménez por el Frente de Izquierda",0,0.039,0.009,0,0.014,0.007
"P11","Victor da Vila por el Frente de Izquierda",0.153,0.066,0.009,0.032,0.013,0
"P11","No sabe",0,0.221,0.144,0.113,0.106,0.215
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0,0.12,0.235,0.225,0.176,0.275
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.211,0.169,0.225,0.232,0.25,0.237
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.321,0.144,0.268,0.166,0.166,0.146
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.221,0.083,0.094,0.119,0.128,0.108
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.028,0.041,0.041,0.107,0.095,0.062
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0,0.064,0.045,0.051,0.023,0.005
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0,0.069,0.039,0.022,0.006,0.008
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.046,0,0.002,0,0.018,0.006
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0.173,0,0.012,0.005,0.004,0
"P14","No sabe",0,0.31,0.039,0.073,0.134,0.153
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0,0.099,0.238,0.253,0.287,0.24
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.02,0.226,0.122,0.098,0.093,0.135
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.148,0.1,0.21,0.213,0.281,0.236
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.311,0.193,0.162,0.198,0.082,0.135
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.028,0,0.065,0.059,0.125,0.086
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.101,0.02,0.03,0.007,0.009,0.005
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.193,0.07,0.09,0.08,0.028,0.052
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0.179,0.023,0.006,0,0.019,0.007
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0.02,0,0,0.017,0.004,0.003
"P17","No sabe",0,0.269,0.077,0.075,0.072,0.101
"P20","Lo votaría",0.228,0.21,0.329,0.405,0.37,0.355
"P20","Puede que lo vote",0.231,0.336,0.128,0.092,0.056,0.139
"P20","Nunca lo votaría",0.541,0.388,0.432,0.413,0.537,0.363
"P20","No sabe",0,0.066,0.111,0.09,0.037,0.143
