"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P26","No sabe",0.385,0.111,0.07,0.563
"P27","Lo votaría",0.644,0.048,0.006,0.012
"P27","Puede que lo vote",0,0.497,0.031,0.067
"P27","Nunca lo votaría",0.198,0.309,0.889,0.295
"P27","No sabe",0.158,0.146,0.074,0.626
"P28","Lo votaría",0.442,0.027,0.007,0.002
"P28","Puede que lo vote",0.021,0.457,0.011,0.076
"P28","Nunca lo votaría",0.146,0.225,0.908,0.322
"P28","No sabe",0.391,0.291,0.074,0.6
"P29","La votaría",0.229,0.157,0.146,0.045
"P29","Puede que la vote",0.021,0.412,0.098,0.081
"P29","Nunca la votaría",0.358,0.375,0.651,0.237
"P29","No sabe",0.392,0.056,0.105,0.637
"P30","La votaría",0.191,0.044,0.076,0.041
"P30","Puede que la vote",0.069,0.493,0.111,0.068
"P30","Nunca la votaría",0.348,0.387,0.702,0.189
"P30","No sabe",0.392,0.076,0.111,0.702
"P31","Lo votaría",0.251,0.116,0.1,0.057
"P31","Puede que lo vote",0.108,0.469,0.114,0.156
"P31","Nunca lo votaría",0.28,0.285,0.704,0.274
"P31","No sabe",0.361,0.13,0.082,0.513
"P32","Lo votaría",0.285,0.115,0.076,0.077
"P32","Puede que lo vote",0.096,0.383,0.065,0.114
"P32","Nunca lo votaría",0.258,0.353,0.785,0.241
"P32","No sabe",0.361,0.149,0.074,0.568
"P33","La votaría",0.351,0.064,0.041,0.056
"P33","Puede que la vote",0,0.57,0.05,0.067
"P33","Nunca la votaría",0.209,0.266,0.813,0.137
"P33","No sabe",0.44,0.1,0.096,0.74
"P34","La votaría",0.33,0.014,0.026,0.03
"P34","Puede que la vote",0.021,0.575,0.029,0.028
"P34","Nunca la votaría",0.16,0.266,0.831,0.133
"P34","No sabe",0.489,0.145,0.114,0.809
"P35","La votaría",0.41,0.026,0.013,0.016
"P35","Puede que la vote",0,0.561,0.042,0.049
"P35","Nunca la votaría",0.462,0.282,0.839,0.08
"P35","No sabe",0.128,0.131,0.106,0.855
"P36","La votaría",0.79,0.113,0.033,0.026
"P36","Puede que la vote",0,0.605,0.032,0.132
"P36","Nunca la votaría",0.082,0.225,0.911,0.32
"P36","No sabe",0.128,0.057,0.024,0.522
"P38","Muy buena",0.656,0.068,0.276,0.133
"P38","Buena",0,0.376,0.176,0.092
"P38","Ni buena ni mala",0.055,0.088,0.207,0.179
"P38","Mala",0.082,0.133,0.133,0.26
"P38","Muy mala",0.207,0.335,0.196,0.269
"P38","No sabe",0,0,0.012,0.067
"P39","Muy buena",0.451,0.092,0.213,0.125
"P39","Buena",0.069,0.259,0.214,0.142
"P39","Ni buena ni mala",0.146,0.241,0.321,0.258
"P39","Mala",0.127,0.086,0.102,0.153
"P39","Muy mala",0.207,0.28,0.108,0.136
"P39","No sabe",0,0.042,0.042,0.186
"P40","Muy buena",0.519,0.131,0.134,0.093
"P40","Buena",0.045,0.231,0.183,0.151
"P40","Ni buena ni mala",0.11,0.337,0.3,0.317
"P40","Mala",0.119,0.054,0.176,0.161
"P40","Muy mala",0.207,0.183,0.172,0.151
"P40","No sabe",0,0.064,0.035,0.127
"P41","Muy buena",0.308,0.116,0.06,0.064
"P41","Buena",0.155,0.391,0.073,0.112
"P41","Ni buena ni mala",0.43,0.229,0.323,0.345
"P41","Mala",0.036,0.153,0.217,0.156
"P41","Muy mala",0.071,0.054,0.237,0.051
"P41","No sabe",0,0.057,0.09,0.272
"P42","Muy buena",0.307,0.133,0.058,0.103
"P42","Buena",0.281,0.431,0.063,0.163
"P42","Ni buena ni mala",0.072,0.188,0.263,0.239
"P42","Mala",0.122,0.041,0.279,0.133
"P42","Muy mala",0.218,0.152,0.265,0.093
"P42","No sabe",0,0.055,0.072,0.269
"P43","Muy buena",0.447,0.045,0.016,0.028
"P43","Buena",0.103,0.339,0.037,0.026
"P43","Ni buena ni mala",0.042,0.257,0.333,0.365
"P43","Mala",0.036,0.129,0.193,0.133
"P43","Muy mala",0.219,0.077,0.221,0.026
"P43","No sabe",0.153,0.153,0.2,0.422
"P44","Muy buena",0.405,0.113,0.016,0.051
"P44","Buena",0,0.221,0.035,0.057
"P44","Ni buena ni mala",0,0.207,0.296,0.283
"P44","Mala",0.037,0.213,0.189,0.133
"P44","Muy mala",0.173,0.121,0.257,0.06
"P44","No sabe",0.385,0.125,0.207,0.416
"P45","Muy buena",0.406,0.127,0.013,0.035
"P45","Buena",0.075,0.263,0.021,0.05
"P45","Ni buena ni mala",0.076,0.183,0.309,0.333
"P45","Mala",0.233,0.25,0.189,0.102
"P45","Muy mala",0.055,0.091,0.245,0.044
"P45","No sabe",0.155,0.086,0.223,0.436
"P46","Muy buena",0.457,0.062,0.01,0.014
"P46","Buena",0.077,0.26,0.014,0.022
"P46","Ni buena ni mala",0.037,0.261,0.31,0.325
"P46","Mala",0.19,0.225,0.162,0.098
"P46","Muy mala",0.131,0.055,0.23,0.028
"P46","No sabe",0.108,0.137,0.274,0.513
"P47","Muy buena",0.263,0,0.08,0.029
"P47","Buena",0,0.366,0.089,0.051
"P47","Ni buena ni mala",0.116,0.151,0.314,0.272
"P47","Mala",0.037,0.08,0.117,0.126
"P47","Muy mala",0.278,0.308,0.222,0.096
"P47","No sabe",0.306,0.095,0.178,0.426
"P48","Muy buena",0.269,0.059,0.034,0.004
"P48","Buena",0.038,0.072,0.062,0.035
"P48","Ni buena ni mala",0.22,0.413,0.379,0.303
"P48","Mala",0.113,0.091,0.131,0.117
"P48","Muy mala",0.052,0.215,0.186,0.039
"P48","No sabe",0.308,0.15,0.208,0.502
"P49","Muy buena",0.269,0.092,0.089,0.023
"P49","Buena",0.132,0.247,0.098,0.095
"P49","Ni buena ni mala",0.144,0.369,0.301,0.302
"P49","Mala",0.116,0.081,0.17,0.132
"P49","Muy mala",0.076,0.133,0.235,0.1
"P49","No sabe",0.263,0.078,0.107,0.348
"P50","Muy buena",0.349,0.199,0.076,0.096
"P50","Buena",0.038,0.158,0.044,0.095
"P50","Ni buena ni mala",0.143,0.146,0.241,0.255
"P50","Mala",0.089,0.215,0.195,0.112
"P50","Muy mala",0.118,0.211,0.296,0.08
"P50","No sabe",0.263,0.071,0.148,0.362
"P51","Muy buena",0.322,0.007,0.033,0.041
"P51","Buena",0.1,0.176,0.048,0.08
"P51","Ni buena ni mala",0.144,0.511,0.32,0.276
"P51","Mala",0.037,0.043,0.17,0.069
"P51","Muy mala",0.155,0.155,0.217,0.042
"P51","No sabe",0.242,0.108,0.212,0.492
"P52","Muy buena",0.419,0.155,0.03,0.031
"P52","Buena",0.039,0.143,0.014,0.01
"P52","Ni buena ni mala",0,0.224,0.329,0.312
"P52","Mala",0.037,0.06,0.159,0.068
"P52","Muy mala",0.076,0.156,0.204,0.017
"P52","No sabe",0.429,0.262,0.264,0.562
"P53","Muy buena",0.526,0.055,0.007,0.009
"P53","Buena",0.039,0.054,0.041,0.029
"P53","Ni buena ni mala",0.078,0.297,0.323,0.33
"P53","Mala",0.037,0.184,0.138,0.063
"P53","Muy mala",0.076,0.145,0.222,0.018
"P53","No sabe",0.244,0.265,0.269,0.551
"P54","Muy buena",0.497,0.115,0.028,0.029
"P54","Buena",0.229,0.274,0.056,0.112
"P54","Ni buena ni mala",0.181,0.119,0.217,0.298
"P54","Mala",0.044,0.111,0.228,0.184
"P54","Muy mala",0.049,0.265,0.367,0.072
"P54","No sabe",0,0.116,0.104,0.305
"P55","Muy buena",0.55,0.138,0.001,0.003
"P55","Buena",0.139,0.149,0.024,0.018
"P55","Ni buena ni mala",0.047,0.377,0.31,0.301
"P55","Mala",0.044,0.117,0.157,0.086
"P55","Muy mala",0,0.059,0.237,0.025
"P55","No sabe",0.22,0.16,0.271,0.567
"P56","Si",0.757,0.616,0.514,0.492
"P56","No",0.243,0.384,0.486,0.508
