"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P08","Del Frente de Todos y el peronismo",0.018,0.151,0.262,0.281
"P08","De Juntos por el cambio",0.725,0.426,0.287,0.219
"P08","De los Liberales libertarios",0.102,0.201,0.3,0.255
"P08","De la Izquierda",0.059,0.014,0.033,0.012
"P08","No sabe",0.096,0.208,0.118,0.233
"P09","A Sergio Massa",0,0.353,0.341,0.174
"P09","A Daniel Scioli",0.742,0.087,0.078,0.177
"P09","A algún candidato del peronismo",0,0.083,0.131,0.158
"P09","A algún candidato del kirchnerismo",0.258,0.477,0.45,0.491
"P10","A Horacio Rodriguez Larreta",0.141,0.254,0.136,0.195
"P10","A Patricia Bullrich",0.612,0.612,0.732,0.745
"P10","A Facundo Manes",0.121,0.04,0.072,0.052
"P10","A Gerardo Morales",0.126,0.094,0.06,0.008
"P11","Alfredo Cornejo por Cambia Mendoza",0.711,0.416,0.233,0.171
"P11","Luis Petri por Cambia Mendoza",0.079,0.22,0.144,0.142
"P11","Omar De Marchi por La Unión Mendocina",0.074,0.112,0.21,0.129
"P11","Omar Parisi por Elegí Mendoza",0.011,0.088,0.115,0.075
"P11","Guillermo Carmona por Elegí Mendoza",0.007,0.02,0.083,0.122
"P11","Nicolás Guillén por Elegí Mendoza",0.002,0.015,0.018,0.021
"P11","Alfredo Guevara por Elegí Mendoza",0.01,0.013,0.034,0.025
"P11","Lautaro Giménez por el Frente de Izquierda",0.036,0.002,0.023,0.019
"P11","Victor da Vila por el Frente de Izquierda",0.018,0.006,0.004,0.026
"P11","No sabe",0.052,0.108,0.136,0.27
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.54,0.3,0.213,0.164
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.186,0.308,0.226,0.222
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.051,0.168,0.223,0.154
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.075,0.062,0.121,0.13
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.009,0.023,0.063,0.091
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.08,0.038,0.018,0.026
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.006,0.037,0.025,0.012
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.036,0,0.019,0.006
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0.015,0.006,0.003,0.012
"P14","No sabe",0.002,0.058,0.089,0.183
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.529,0.34,0.208,0.15
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.062,0.19,0.109,0.085
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.141,0.156,0.27,0.243
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.051,0.118,0.134,0.201
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.028,0.016,0.082,0.098
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.004,0.036,0.017,0.022
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.127,0.083,0.077,0.048
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0.053,0,0.013,0.017
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0,0.013,0.006,0
"P17","No sabe",0.005,0.048,0.084,0.136
"P20","Lo votaría",0.746,0.409,0.289,0.269
"P20","Puede que lo vote",0.082,0.354,0.103,0.128
"P20","Nunca lo votaría",0.093,0.186,0.547,0.365
"P20","No sabe",0.079,0.051,0.061,0.238
"P21","Lo votaría",0.254,0.264,0.187,0.165
"P21","Puede que lo vote",0.3,0.326,0.197,0.172
"P21","Nunca lo votaría",0.343,0.259,0.546,0.287
"P21","No sabe",0.103,0.151,0.07,0.376
"P22","Lo votaría",0.11,0.175,0.197,0.128
"P22","Puede que lo vote",0.154,0.28,0.193,0.194
"P22","Nunca lo votaría",0.629,0.456,0.536,0.332
"P22","No sabe",0.107,0.089,0.074,0.346
"P23","Lo votaría",0.055,0.05,0.132,0.096
"P23","Puede que lo vote",0.034,0.202,0.13,0.12
"P23","Nunca lo votaría",0.809,0.651,0.675,0.318
"P23","No sabe",0.102,0.097,0.063,0.466
"P24","Lo votaría",0.035,0.043,0.112,0.071
"P24","Puede que lo vote",0.015,0.19,0.133,0.139
"P24","Nunca lo votaría",0.856,0.656,0.702,0.315
"P24","No sabe",0.094,0.111,0.053,0.475
"P25","Lo votaría",0.064,0.025,0.025,0.012
"P25","Puede que lo vote",0.012,0.176,0.074,0.067
"P25","Nunca lo votaría",0.806,0.667,0.8,0.328
"P25","No sabe",0.118,0.132,0.101,0.593
"P26","Lo votaría",0.03,0.012,0.035,0.025
"P26","Puede que lo vote",0.047,0.236,0.063,0.042
"P26","Nunca lo votaría",0.823,0.657,0.837,0.285
"P26","No sabe",0.1,0.095,0.065,0.648
"P27","Lo votaría",0.079,0.005,0.024,0.02
"P27","Puede que lo vote",0.009,0.177,0.052,0.042
"P27","Nunca lo votaría",0.789,0.658,0.855,0.274
"P27","No sabe",0.123,0.16,0.069,0.664
"P28","Lo votaría",0.047,0.01,0.006,0.005
"P28","Puede que lo vote",0.103,0.162,0.036,0.044
"P28","Nunca lo votaría",0.73,0.692,0.872,0.292
"P28","No sabe",0.12,0.136,0.086,0.659
"P30","La votaría",0.236,0.087,0.038,0.038
"P30","Puede que la vote",0.236,0.405,0.044,0.05
"P30","Nunca la votaría",0.438,0.309,0.822,0.109
"P30","No sabe",0.09,0.199,0.096,0.803
"P31","Lo votaría",0.062,0.059,0.111,0.063
"P31","Puede que lo vote",0.142,0.328,0.144,0.09
"P31","Nunca lo votaría",0.705,0.451,0.679,0.251
"P31","No sabe",0.091,0.162,0.066,0.596
"P32","Lo votaría",0.037,0.059,0.107,0.058
"P32","Puede que lo vote",0.017,0.162,0.095,0.084
"P32","Nunca lo votaría",0.873,0.606,0.726,0.224
"P32","No sabe",0.073,0.173,0.072,0.634
"P33","La votaría",0.031,0.034,0.063,0.038
"P33","Puede que la vote",0.065,0.152,0.07,0.061
"P33","Nunca la votaría",0.784,0.601,0.734,0.181
"P33","No sabe",0.12,0.213,0.133,0.72
"P34","La votaría",0.093,0.054,0.026,0.012
"P34","Puede que la vote",0.054,0.196,0.044,0.015
"P34","Nunca la votaría",0.742,0.528,0.757,0.198
"P34","No sabe",0.111,0.222,0.173,0.775
"P35","La votaría",0.037,0.011,0.022,0.012
"P35","Puede que la vote",0.055,0.198,0.048,0.049
"P35","Nunca la votaría",0.751,0.598,0.758,0.152
"P35","No sabe",0.157,0.193,0.172,0.787
"P36","La votaría",0.049,0.025,0.05,0.035
"P36","Puede que la vote",0.05,0.222,0.057,0.097
"P36","Nunca la votaría",0.828,0.618,0.829,0.407
"P36","No sabe",0.073,0.135,0.064,0.461
"P37","La votaría",0.022,0.002,0.008,0.016
"P37","Puede que la vote",0.054,0.158,0.03,0.008
"P37","Nunca la votaría",0.804,0.599,0.818,0.247
"P37","No sabe",0.12,0.241,0.144,0.729
"P38","Muy buena",0.675,0.18,0.172,0.158
"P38","Buena",0.192,0.435,0.116,0.108
"P38","Ni buena ni mala",0.034,0.167,0.216,0.224
"P38","Mala",0.015,0.116,0.195,0.218
"P38","Muy mala",0.084,0.102,0.286,0.216
"P38","No sabe",0,0,0.015,0.076
"P39","Muy buena",0.327,0.23,0.164,0.136
"P39","Buena",0.314,0.305,0.163,0.148
"P39","Ni buena ni mala",0.306,0.296,0.299,0.29
"P39","Mala",0.015,0.058,0.132,0.159
"P39","Muy mala",0.031,0.048,0.181,0.087
"P39","No sabe",0.007,0.063,0.061,0.18
"P40","Muy buena",0.077,0.133,0.15,0.093
"P40","Buena",0.136,0.294,0.177,0.137
"P40","Ni buena ni mala",0.329,0.285,0.274,0.365
"P40","Mala",0.26,0.138,0.175,0.117
"P40","Muy mala",0.189,0.136,0.196,0.109
"P40","No sabe",0.009,0.014,0.028,0.179
"P41","Muy buena",0.032,0.05,0.075,0.068
"P41","Buena",0.052,0.133,0.108,0.084
"P41","Ni buena ni mala",0.169,0.382,0.341,0.349
"P41","Mala",0.389,0.204,0.187,0.116
"P41","Muy mala",0.308,0.17,0.2,0.055
"P41","No sabe",0.05,0.061,0.089,0.328
"P42","Muy buena",0.026,0.033,0.096,0.079
"P42","Buena",0.059,0.142,0.111,0.119
"P42","Ni buena ni mala",0.133,0.289,0.274,0.243
"P42","Mala",0.315,0.262,0.251,0.112
"P42","Muy mala",0.436,0.212,0.206,0.108
"P42","No sabe",0.031,0.062,0.062,0.339
"P43","Muy buena",0.023,0.022,0.021,0.034
"P43","Buena",0.055,0.108,0.038,0.03
"P43","Ni buena ni mala",0.243,0.365,0.355,0.333
"P43","Mala",0.215,0.137,0.196,0.117
"P43","Muy mala",0.291,0.111,0.192,0.043
"P43","No sabe",0.173,0.257,0.198,0.443
"P44","Muy buena",0.03,0.022,0.038,0.031
"P44","Buena",0,0.09,0.053,0.046
"P44","Ni buena ni mala",0.222,0.361,0.292,0.272
"P44","Mala",0.246,0.122,0.193,0.116
