"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08","Del Frente de Todos y el peronismo",0.065,0.138,0.434,0.127
"P08","De Juntos por el cambio",0.64,0.378,0.077,0.111
"P08","De los Liberales libertarios",0.194,0.278,0.259,0.323
"P08","De la Izquierda",0.013,0.014,0.056,0.043
"P08","No sabe",0.088,0.192,0.174,0.396
"P09","A Sergio Massa",0.43,0.079,0.266,0.348
"P09","A Daniel Scioli",0.164,0.209,0.114,0.134
"P09","A algún candidato del peronismo",0.207,0.273,0.131,0.168
"P09","A algún candidato del kirchnerismo",0.199,0.439,0.489,0.35
"P10","A Horacio Rodriguez Larreta",0.153,0.12,0.315,0.111
"P10","A Patricia Bullrich",0.693,0.757,0.634,0.836
"P10","A Facundo Manes",0.078,0.123,0.027,0.053
"P10","A Gerardo Morales",0.076,0,0.024,0
"P11","Alfredo Cornejo por Cambia Mendoza",0.664,0.206,0.026,0.172
"P11","Luis Petri por Cambia Mendoza",0.111,0.261,0.102,0.139
"P11","Omar De Marchi por La Unión Mendocina",0.055,0.28,0.234,0.113
"P11","Omar Parisi por Elegí Mendoza",0.039,0.057,0.148,0.033
"P11","Guillermo Carmona por Elegí Mendoza",0.033,0.023,0.141,0.028
"P11","Nicolás Guillén por Elegí Mendoza",0.013,0,0.023,0.004
"P11","Alfredo Guevara por Elegí Mendoza",0.004,0.024,0.054,0.038
"P11","Lautaro Giménez por el Frente de Izquierda",0.015,0.004,0.048,0.013
"P11","Victor da Vila por el Frente de Izquierda",0.005,0.007,0.013,0.015
"P11","No sabe",0.061,0.138,0.211,0.445
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.505,0.194,0.092,0.116
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.264,0.308,0.146,0.194
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.078,0.237,0.24,0.102
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.069,0.081,0.155,0.137
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.017,0.029,0.12,0.025
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.018,0.022,0.029,0.078
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.009,0.014,0.03,0.039
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.003,0.006,0.031,0.013
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0.005,0.002,0.017,0.005
"P14","No sabe",0.032,0.107,0.14,0.291
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.577,0.205,0.019,0.034
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.078,0.213,0.076,0.103
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.126,0.28,0.284,0.294
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.059,0.107,0.236,0.14
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.006,0.023,0.133,0.079
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.006,0.016,0.035,0.01
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.116,0.059,0.052,0.067
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0,0.006,0.037,0.013
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0.001,0.004,0.004,0.002
"P17","No sabe",0.031,0.087,0.124,0.258
"P21","Lo votaría",0.291,0.226,0.111,0.128
"P21","Puede que lo vote",0.295,0.351,0.127,0.109
"P21","Nunca lo votaría",0.311,0.303,0.642,0.075
"P21","No sabe",0.103,0.12,0.12,0.688
"P22","Lo votaría",0.135,0.196,0.221,0.049
"P22","Puede que lo vote",0.188,0.332,0.174,0.101
"P22","Nunca lo votaría",0.598,0.349,0.5,0.205
"P22","No sabe",0.079,0.123,0.105,0.645
"P23","Lo votaría",0.064,0.061,0.191,0.021
"P23","Puede que lo vote",0.053,0.149,0.18,0.032
"P23","Nunca lo votaría",0.758,0.6,0.488,0.261
"P23","No sabe",0.125,0.19,0.141,0.686
"P24","Lo votaría",0.06,0.029,0.162,0.038
"P24","Puede que lo vote",0.046,0.132,0.201,0.059
"P24","Nunca lo votaría",0.786,0.674,0.485,0.281
"P24","No sabe",0.108,0.165,0.152,0.622
"P25","Lo votaría",0.041,0.02,0.038,0.015
"P25","Puede que lo vote",0.026,0.08,0.119,0.026
"P25","Nunca lo votaría",0.773,0.688,0.623,0.289
"P25","No sabe",0.16,0.212,0.22,0.67
"P26","Lo votaría",0.022,0.019,0.047,0.015
"P26","Puede que lo vote",0.025,0.083,0.121,0.023
"P26","Nunca lo votaría",0.807,0.711,0.62,0.292
"P26","No sabe",0.146,0.187,0.212,0.67
"P27","Lo votaría",0.035,0.013,0.043,0.016
"P27","Puede que lo vote",0.011,0.086,0.089,0.039
"P27","Nunca lo votaría",0.793,0.685,0.638,0.299
"P27","No sabe",0.161,0.216,0.23,0.646
"P28","Lo votaría",0.017,0.019,0.018,0
"P28","Puede que lo vote",0.033,0.093,0.059,0.089
"P28","Nunca lo votaría",0.782,0.678,0.671,0.321
"P28","No sabe",0.168,0.21,0.252,0.59
"P29","La votaría",0.254,0.074,0.027,0.085
"P29","Puede que la vote",0.111,0.257,0.043,0.044
"P29","Nunca la votaría",0.425,0.403,0.686,0.282
"P29","No sabe",0.21,0.266,0.244,0.589
"P30","La votaría",0.095,0.087,0.024,0.1
"P30","Puede que la vote",0.151,0.121,0.059,0.087
"P30","Nunca la votaría",0.513,0.466,0.649,0.258
"P30","No sabe",0.241,0.326,0.268,0.555
"P31","Lo votaría",0.084,0.063,0.118,0.009
"P31","Puede que lo vote",0.145,0.254,0.129,0.09
"P31","Nunca lo votaría",0.613,0.447,0.578,0.288
"P31","No sabe",0.158,0.236,0.175,0.613
"P32","Lo votaría",0.026,0.031,0.162,0.017
"P32","Puede que lo vote",0.029,0.124,0.141,0.055
