"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.341,0.323,0.357,0.406,0.279,0.338,0.385,0.362,0.309,0.373,0.634,0.068,0.208
"Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.305,0.348,0.265,0.334,0.253,0.331,0.342,0.37,0.27,0.286,0.109,0.62,0.29
"Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.127,0.144,0.111,0.096,0.193,0.111,0.053,0.072,0.172,0.114,0.06,0.149,0.24
"Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.043,0.043,0.043,0.042,0.071,0.014,0.023,0.064,0.034,0.032,0.024,0.025,0.004
"En blanco",0.067,0.057,0.077,0.02,0.094,0.082,0.056,0.037,0.083,0.078,0.091,0.028,0.087
"No sabe",0.117,0.085,0.147,0.102,0.11,0.124,0.141,0.095,0.132,0.117,0.082,0.11,0.171
