"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.219,0.402,0.463,0.258
"P05","Bastante",0.436,0.309,0.298,0.29
"P05","Poco",0.238,0.214,0.184,0.322
"P05","Nada",0.097,0.034,0.047,0.102
"P05","No sabe",0.01,0.041,0.008,0.028
"P06","Siempre",0.25,0.233,0.202,0.284
"P06","Casi siempre",0.35,0.447,0.435,0.304
"P06","Casi nunca",0.296,0.151,0.271,0.24
"P06","Nunca, pero esta es una excepción",0.104,0.169,0.092,0.172
"P08","Unión por la Patria y el peronismo",0.176,0.224,0.605,0.384
"P08","Juntos por el Cambio",0.619,0.389,0.097,0.08
"P08","De los Liberales libertarios",0.098,0.238,0.126,0.03
"P08","De la Izquierda",0.023,0.003,0.023,0.066
"P08","No sabe",0.084,0.146,0.149,0.44
"P09","A Sergio Massa",0.751,0.32,0.266,0.396
"P09","A Daniel Scioli",0.044,0.195,0.124,0.147
"P09","A algún candidato del peronismo",0.188,0.154,0.072,0.272
"P09","Wado de Pedro",0.017,0.331,0.538,0.185
"P10","A Horacio Rodriguez Larreta",0.333,0.076,0.113,0.322
"P10","A Patricia Bullrich",0.645,0.914,0.718,0.678
"P10","A Facundo Manes",0.021,0,0.136,0
"P10","A Gerardo Morales",0.001,0.01,0.033,0
"P11","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.107,0.218,0.228,0.196
"P11","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.03,0.13,0.373,0.11
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.494,0.245,0.106,0.111
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.242,0.06,0.036,0.039
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.079,0.236,0.145,0.051
