"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.369,0.372,0.366,0.474,0.312,0.322,0.409,0.412,0.327,0.392,0.64,0.084,0.253
"Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.302,0.319,0.285,0.304,0.239,0.35,0.371,0.352,0.267,0.303,0.119,0.621,0.338
"Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.124,0.137,0.111,0.119,0.191,0.076,0.049,0.06,0.161,0.134,0.058,0.15,0.17
"Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.035,0.036,0.035,0.011,0.072,0.019,0.012,0.037,0.027,0.049,0.033,0.014,0.004
"En blanco",0.068,0.063,0.073,0.011,0.088,0.097,0.065,0.057,0.082,0.058,0.083,0.04,0.128
"No sabe",0.102,0.073,0.13,0.081,0.098,0.136,0.094,0.082,0.136,0.064,0.067,0.091,0.107
