"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.305,0.374,0.408,0.322
"P05","Bastante",0.38,0.329,0.344,0.249
"P05","Poco",0.207,0.259,0.192,0.264
"P05","Nada",0.1,0.03,0.049,0.078
"P05","No sabe",0.008,0.008,0.007,0.087
"P06","Siempre",0.307,0.25,0.2,0.129
"P06","Casi siempre",0.299,0.333,0.466,0.491
"P06","Casi nunca",0.263,0.252,0.246,0.247
"P06","Nunca, pero esta es una excepción",0.131,0.165,0.088,0.133
"P08","Unión por la Patria y el peronismo",0.24,0.249,0.546,0.277
"P08","Juntos por el Cambio",0.55,0.306,0.201,0.197
"P08","De los Liberales libertarios",0.119,0.264,0.12,0.05
"P08","De la Izquierda",0.013,0.02,0.025,0.029
"P08","No sabe",0.078,0.161,0.108,0.447
"P09","A Sergio Massa",0.782,0.269,0.268,0.235
"P09","A Daniel Scioli",0.085,0.082,0.109,0.344
"P09","A algún candidato del peronismo",0.063,0.213,0.085,0.243
"P09","Wado de Pedro",0.07,0.436,0.538,0.178
"P10","A Horacio Rodriguez Larreta",0.153,0.328,0.321,0.172
"P10","A Patricia Bullrich",0.838,0.638,0.599,0.75
"P10","A Facundo Manes",0.009,0.011,0.064,0.078
"P10","A Gerardo Morales",0,0.023,0.016,0
"P11","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.216,0.13,0.205,0.143
"P11","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.053,0.131,0.341,0.116
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.47,0.311,0.134,0.118
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.1,0.107,0.097,0.112
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.109,0.255,0.12,0.114
"P11","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.007,0.006,0.01,0.013
"P11","En blanco",0,0.002,0.027,0
"P11","No sabe",0.045,0.058,0.066,0.384
"P13","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.16,0.238,0.381,0.101
"P13","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.043,0.109,0.203,0.124
"P13","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y su candidato a intendente por Unión por la Patria",0.095,0.089,0.031,0.072
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.456,0.197,0.087,0.159
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.142,0.116,0.106,0.082
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.058,0.188,0.098,0.101
"P13","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.021,0.006,0.01,0.008
"P13","En blanco",0.014,0.043,0.049,0.084
"P13","No sabe",0.011,0.014,0.035,0.269
"P14","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.256,0.245,0.461,0.246
"P14","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.549,0.268,0.131,0.261
"P14","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.104,0.303,0.135,0.122
"P14","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.032,0.006,0.018,0.017
"P14","En blanco",0.014,0.067,0.079,0.079
"P14","No sabe",0.045,0.111,0.176,0.275
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.282,0.236,0.495,0.199
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.511,0.293,0.169,0.167
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.109,0.326,0.119,0.164
"P15","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.013,0.008,0.019,0.025
"P15"," En blanco",0.032,0.081,0.088,0.06
"P15","No sabe",0.053,0.056,0.11,0.385
"P16","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.258,0.278,0.494,0.168
"P16","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.589,0.269,0.159,0.215
"P16","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.085,0.318,0.139,0.136
"P16","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.01,0.007,0.023,0.032
"P16","En blanco",0.024,0.086,0.096,0.089
"P16","No sabe",0.034,0.042,0.089,0.36
"P17","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.269,0.28,0.503,0.185
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.513,0.271,0.178,0.176
"P17","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.117,0.315,0.131,0.194
"P17","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.032,0.006,0.012,0.056
"P17","En blanco",0.035,0.113,0.102,0.115
"P17","No sabe",0.034,0.015,0.074,0.274
"P18","Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.266,0.21,0.517,0.258
"P18","Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.616,0.339,0.13,0.102
"P18","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.045,0.236,0.12,0.118
"P18","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.047,0.018,0.015,0.024
"P18","En blanco",0.017,0.064,0.087,0.052
"P18","No sabe",0.009,0.133,0.131,0.446
"P19","Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.249,0.272,0.521,0.198
"P19","Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.578,0.286,0.155,0.166
"P19","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.071,0.244,0.118,0.123
"P19","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.032,0.006,0.012,0.028
"P19","En blanco",0.051,0.082,0.079,0.046
"P19","No sabe",0.019,0.11,0.115,0.439
"P20","Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.2,0.251,0.499,0.143
"P20","Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.638,0.338,0.15,0.177
"P20","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.043,0.24,0.151,0.132
"P20","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.079,0.014,0.015,0.067
"P20","En blanco",0.018,0.086,0.076,0.092
"P20","No sabe",0.022,0.071,0.109,0.389
"P21","Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.275,0.264,0.508,0.172
"P21","Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.559,0.33,0.165,0.276
"P21","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.069,0.226,0.143,0.081
"P21","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.045,0.043,0.022,0.068
"P21","En blanco",0.019,0.083,0.074,0.082
"P21","No sabe",0.033,0.054,0.088,0.321
"P22","Lo votaría",0.393,0.265,0.368,0.238
"P22","Puede que lo vote",0.173,0.291,0.278,0.294
"P22","Nunca lo votaría",0.27,0.376,0.301,0.179
"P22","No sabe",0.164,0.068,0.053,0.289
"P23","Lo votaría",0.321,0.295,0.396,0.078
"P23","Puede que lo vote",0.235,0.266,0.177,0.204
"P23","Nunca lo votaría",0.397,0.391,0.326,0.2
"P23","No sabe",0.047,0.048,0.101,0.518
"P24","La votaría",0.636,0.114,0.107,0.082
"P24","Puede que la vote",0.166,0.492,0.139,0.255
"P24","Nunca la votaría",0.112,0.319,0.68,0.245
"P24","No sabe",0.086,0.075,0.074,0.418
"P25","Lo votaría",0.519,0.272,0.108,0.087
"P25","Puede que lo vote",0.186,0.361,0.163,0.24
"P25","Nunca lo votaría",0.229,0.274,0.653,0.305
"P25","No sabe",0.066,0.093,0.076,0.368
"P26","Lo votaría",0.377,0.189,0.067,0.109
"P26","Puede que lo vote",0.124,0.361,0.15,0.21
"P26","Nunca lo votaría",0.366,0.364,0.678,0.232
"P26","No sabe",0.133,0.086,0.105,0.449
"P27","Lo votaría",0.268,0.067,0.026,0.049
"P27","Puede que lo vote",0.156,0.289,0.122,0.14
"P27","Nunca lo votaría",0.479,0.533,0.741,0.284
"P27","No sabe",0.097,0.111,0.111,0.527
"P28","Lo votaría",0.35,0.276,0.5,0.251
"P28","Puede que lo vote",0.055,0.255,0.122,0.11
"P28","Nunca lo votaría",0.541,0.455,0.365,0.366
"P28","No sabe",0.054,0.014,0.013,0.273
"P29","La votaría",0.359,0.13,0.15,0.093
"P29","Puede que la vote",0.101,0.422,0.28,0.169
"P29","Nunca la votaría",0.483,0.42,0.547,0.234
"P29","No sabe",0.057,0.028,0.023,0.504
"P31","Lo votaría",0.645,0.275,0.123,0.189
"P31","Puede que lo vote",0.224,0.522,0.067,0.277
"P31","Nunca lo votaría",0.078,0.185,0.792,0.183
"P31","No sabe",0.053,0.018,0.018,0.351
"P32","La votaría",0.373,0.179,0.105,0.07
