"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.187,0.181,0.192,0.177,0.19,0.185,0.196,0.213,0.171,0.183,0.32,0.103,0.111
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.15,0.116,0.181,0.161,0.132,0.169,0.147,0.128,0.152,0.173,0.282,0.035,0.093
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.244,0.275,0.214,0.199,0.189,0.302,0.345,0.254,0.229,0.259,0.115,0.488,0.214
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.099,0.081,0.116,0.069,0.103,0.107,0.122,0.109,0.094,0.095,0.063,0.154,0.191
"Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.146,0.193,0.103,0.197,0.177,0.102,0.066,0.129,0.163,0.135,0.089,0.131,0.155
"Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.016,0.011,0.021,0.022,0.018,0.011,0.009,0.01,0.013,0.029,0.012,0.004,0.031
"En blanco",0.035,0.03,0.04,0.052,0.033,0.039,0.013,0.04,0.036,0.028,0.028,0.014,0.019
"No sabe",0.123,0.113,0.133,0.123,0.158,0.085,0.102,0.117,0.142,0.098,0.091,0.071,0.186
