"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.226,0.203,0.248,0.239,0.199,0.243,0.245,0.277,0.191,0.226,0.403,0.07,0.076
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.142,0.14,0.143,0.177,0.149,0.119,0.106,0.131,0.143,0.155,0.226,0.059,0.204
"Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y su candidato a intendente por Unión por la Patria",0.067,0.098,0.039,0.091,0.074,0.052,0.041,0.057,0.073,0.069,0.083,0.027,0.058
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.215,0.227,0.203,0.142,0.162,0.305,0.308,0.195,0.22,0.23,0.09,0.48,0.14
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.105,0.095,0.114,0.12,0.099,0.09,0.116,0.094,0.108,0.113,0.041,0.198,0.12
"Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.09,0.107,0.073,0.093,0.125,0.066,0.042,0.074,0.099,0.093,0.036,0.09,0.194
"Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.021,0.008,0.033,0.013,0.028,0.023,0.015,0.019,0.022,0.022,0.021,0.005,0.023
"En blanco",0.058,0.06,0.056,0.078,0.065,0.045,0.032,0.046,0.072,0.047,0.051,0.035,0.077
"No sabe",0.076,0.062,0.091,0.047,0.099,0.057,0.095,0.107,0.072,0.045,0.049,0.036,0.108
