"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P13","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.041,0.115,0.183,0.107
"P13","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y su candidato a intendente por Unión por la Patria",0.081,0.052,0.066,0.028
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.213,0.297,0.19,0.197
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.114,0.169,0.106,0.088
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.305,0.084,0.044,0.08
"P13","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.03,0,0.006,0.019
"P13","En blanco",0.08,0.014,0.037,0.049
"P13","No sabe",0.007,0.002,0.035,0.239
"P14","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.21,0.302,0.41,0.323
"P14","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.229,0.368,0.265,0.307
"P14","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.374,0.164,0.088,0.102
"P14","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.046,0.003,0.013,0.024
"P14","En blanco",0.061,0.067,0.066,0.033
"P14","No sabe",0.08,0.096,0.158,0.211
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.263,0.234,0.449,0.283
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.229,0.432,0.279,0.188
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.367,0.186,0.072,0.169
"P15","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.034,0,0.012,0.024
"P15"," En blanco",0.071,0.057,0.078,0.041
"P15","No sabe",0.036,0.091,0.11,0.295
"P16","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.246,0.245,0.448,0.274
"P16","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.281,0.424,0.275,0.266
"P16","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.375,0.225,0.07,0.113
"P16","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.015,0.002,0.019,0.039
"P16","En blanco",0.048,0.08,0.092,0.036
"P16","No sabe",0.035,0.024,0.096,0.272
"P17","Wado de Pedro a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.256,0.276,0.453,0.279
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.215,0.394,0.296,0.188
"P17","Javier Milei a presidente, Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.379,0.225,0.073,0.178
"P17","Al candidato a presidente, a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda ",0.046,0,0.009,0.061
"P17","En blanco",0.104,0.076,0.083,0.096
"P17","No sabe",0,0.029,0.086,0.198
"P18","Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.258,0.275,0.443,0.339
"P18","Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.292,0.414,0.274,0.204
"P18","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.345,0.123,0.052,0.074
"P18","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.046,0.014,0.019,0.034
"P18","En blanco",0,0.063,0.087,0.038
"P18","No sabe",0.059,0.111,0.125,0.311
"P19","Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.228,0.312,0.454,0.299
"P19","Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.27,0.402,0.282,0.219
"P19","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.326,0.147,0.06,0.104
"P19","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.045,0,0.009,0.037
"P19","En blanco",0.094,0.042,0.075,0.033
"P19","No sabe",0.037,0.097,0.12,0.308
"P20","Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.222,0.254,0.44,0.19
"P20","Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.294,0.417,0.299,0.275
"P20","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.339,0.186,0.063,0.093
"P20","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.114,0.019,0.008,0.071
"P20","En blanco",0.014,0.075,0.077,0.07
"P20","No sabe",0.017,0.049,0.113,0.301
"P21","Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.256,0.268,0.455,0.28
"P21","Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.276,0.468,0.29,0.261
"P21","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.351,0.172,0.063,0.058
"P21","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.072,0.016,0.023,0.064
"P21","En blanco",0.025,0.076,0.074,0.05
"P21","No sabe",0.02,0,0.095,0.287
"P22","Lo votaría",0.512,0.344,0.329,0.176
"P22","Puede que lo vote",0.116,0.255,0.254,0.442
"P22","Nunca lo votaría",0.318,0.318,0.311,0.139
"P22","No sabe",0.054,0.083,0.106,0.243
"P23","Lo votaría",0.408,0.342,0.359,0.053
"P23","Puede que lo vote",0.173,0.272,0.182,0.302
"P23","Nunca lo votaría",0.286,0.292,0.402,0.213
"P23","No sabe",0.133,0.094,0.057,0.432
"P24","La votaría",0.52,0.226,0.185,0.127
"P24","Puede que la vote",0.193,0.472,0.162,0.207
"P24","Nunca la votaría",0.183,0.214,0.624,0.158
"P24","No sabe",0.104,0.088,0.029,0.508
"P25","Lo votaría",0.459,0.213,0.191,0.16
"P25","Puede que lo vote",0.219,0.382,0.153,0.252
"P25","Nunca lo votaría",0.276,0.3,0.592,0.204
"P25","No sabe",0.046,0.105,0.064,0.384
"P26","Lo votaría",0.681,0.153,0.042,0.031
"P26","Puede que lo vote",0.127,0.386,0.149,0.195
"P26","Nunca lo votaría",0.147,0.351,0.723,0.193
"P26","No sabe",0.045,0.11,0.086,0.581
"P27","Lo votaría",0.395,0.051,0.029,0.028
"P27","Puede que lo vote",0.189,0.319,0.102,0.191
"P27","Nunca lo votaría",0.311,0.517,0.794,0.192
"P27","No sabe",0.105,0.113,0.075,0.589
"P28","Lo votaría",0.412,0.274,0.446,0.3
"P28","Puede que lo vote",0.15,0.259,0.092,0.08
"P28","Nunca lo votaría",0.41,0.463,0.439,0.353
"P28","No sabe",0.028,0.004,0.023,0.267
"P29","La votaría",0.422,0.161,0.152,0.098
"P29","Puede que la vote",0.139,0.38,0.245,0.234
"P29","Nunca la votaría",0.411,0.457,0.548,0.274
"P29","No sabe",0.028,0.002,0.055,0.394
"P30","Lo votaría",0.534,0.249,0.183,0.223
"P30","Puede que lo vote",0.156,0.423,0.109,0.099
"P30","Nunca lo votaría",0.264,0.252,0.66,0.145
"P30","No sabe",0.046,0.076,0.048,0.533
"P31","Lo votaría",0.546,0.25,0.24,0.205
"P31","Puede que lo vote",0.247,0.608,0.066,0.298
"P31","Nunca lo votaría",0.2,0.134,0.679,0.101
"P31","No sabe",0.007,0.008,0.015,0.396
"P33","Lo votaría",0.471,0.17,0.188,0.202
"P33","Puede que lo vote",0.2,0.355,0.233,0.183
"P33","Nunca lo votaría",0.261,0.426,0.556,0.307
"P33","No sabe",0.068,0.049,0.023,0.308
"P34","Lo votaría",0.383,0.248,0.364,0.207
"P34","Puede que lo vote",0.169,0.311,0.146,0.099
"P34","Nunca lo votaría",0.448,0.412,0.484,0.326
"P34","No sabe",0,0.029,0.006,0.368
"P35","Lo votaría",0.349,0.206,0.114,0.275
"P35","Puede que lo vote",0.242,0.41,0.317,0.181
"P35","Nunca lo votaría",0.409,0.365,0.506,0.302
"P35","No sabe",0,0.019,0.063,0.242
"P36","La votaría",0.635,0.45,0.262,0.387
"P36","Puede que la vote",0.199,0.388,0.094,0.172
"P36","Nunca la votaría",0.142,0.157,0.637,0.189
"P36","No sabe",0.024,0.005,0.007,0.252
"P37","Lo votaría",0.507,0.272,0.25,0.177
"P37","Puede que lo vote",0.22,0.472,0.11,0.239
"P37","Nunca lo votaría",0.273,0.239,0.639,0.267
"P37","No sabe",0,0.017,0.001,0.317
"P38","Lo votaría",0.719,0.293,0.068,0.262
"P38","Puede que lo vote",0.215,0.541,0.124,0.19
"P38","Nunca lo votaría",0.066,0.14,0.761,0.24
"P38","No sabe",0,0.026,0.047,0.308
"P39","Si",0.421,0.421,0.374,0.405
"P39","No",0.579,0.579,0.626,0.595
