"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Siempre",0.18,0.198,0.164,0.143,0.179,0.185,0.237,0.234,0.142,0.184,0.193,0.23,0.146
"Casi siempre",0.311,0.304,0.318,0.262,0.277,0.378,0.373,0.25,0.326,0.369,0.375,0.347,0.177
"Casi nunca",0.309,0.304,0.313,0.298,0.358,0.291,0.241,0.284,0.326,0.306,0.294,0.265,0.595
"Nunca, pero esta es una excepción",0.2,0.194,0.205,0.297,0.186,0.146,0.149,0.232,0.206,0.141,0.138,0.158,0.082
