"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.343,0.338,0.348,0.41,0.334,0.302,0.323,0.379,0.313,0.353,0.62,0.07,0.202
"Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.282,0.316,0.249,0.302,0.191,0.331,0.381,0.321,0.248,0.295,0.103,0.594,0.218
"Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.128,0.141,0.115,0.139,0.174,0.104,0.042,0.064,0.176,0.12,0.048,0.176,0.206
"Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.031,0.02,0.041,0.008,0.061,0.021,0.01,0.033,0.027,0.034,0.01,0.028,0.006
"En blanco",0.071,0.07,0.073,0.009,0.089,0.104,0.081,0.082,0.068,0.064,0.086,0.029,0.134
"No sabe",0.145,0.115,0.174,0.132,0.151,0.138,0.163,0.121,0.168,0.134,0.133,0.103,0.234
