"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.54,0.407,0.532,0.291
"P06","Bastante",0.256,0.375,0.289,0.397
"P06","Poco",0.116,0.164,0.156,0.218
"P06","Nada",0.024,0.052,0.019,0.036
"P06","No sabe",0.064,0.002,0.004,0.058
"P07","Siempre",0.272,0.224,0.276,0.263
"P07","Casi siempre",0.352,0.425,0.43,0.396
"P07","Casi nunca",0.198,0.276,0.215,0.175
"P07","Nunca, pero esta es una excepción",0.178,0.075,0.079,0.166
"P08","Tiene Decidido que va a ir a votar",0.819,0.904,0.919,0.871
"P08","Tiene dudas sobre si va a ir a  votar",0.122,0.082,0.056,0.107
"P08","Tiene Decidido que no va a ir a votar",0.059,0.014,0.025,0.022
"P11","Unión por la Patria",0.366,0.392,0.367,0.32
"P11","Juntos por el Cambio",0.278,0.211,0.276,0.152
"P11","Liberales",0.128,0.256,0.263,0.164
"P11","Izquierda",0.105,0.043,0.017,0.009
"P11","Otro",0.023,0.015,0.039,0.037
"P11","No sabe",0.1,0.083,0.038,0.318
"P20","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Union por la Patria",0.391,0.431,0.355,0.386
"P20","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.235,0.192,0.311,0.133
"P20","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.236,0.267,0.287,0.18
"P20","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.035,0.043,0.013,0.015
"P20","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.064,0.002,0.008,0.004
"P20","Otros",0.006,0.03,0.01,0.099
"P20","En blanco",0,0.014,0.004,0.002
"P20","No sabe",0.033,0.021,0.012,0.181
"P23","Totalmente seguro",0.604,0.728,0.757,0.478
"P23","Bastante seguro",0.18,0.143,0.141,0.245
"P23","Algo seguro",0.143,0.086,0.073,0.111
"P23","Para nada seguro",0.073,0.043,0.029,0.166
"P30","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Union por la Patria",0.235,0.311,0.283,0.334
"P30","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.25,0.251,0.285,0.172
"P30","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.188,0.181,0.245,0.116
"P30","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.141,0.066,0.045,0.026
"P30","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.105,0.099,0.013,0.087
"P30","Otros",0.017,0.054,0.041,0.052
"P30","En blanco",0.029,0.019,0.058,0.032
"P30","No sabe",0.035,0.019,0.03,0.181
"P31","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.449,0.47,0.38,0.368
"P31","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.321,0.42,0.441,0.262
"P31","En blanco",0.127,0.054,0.104,0.045
"P31","No sabe",0.103,0.056,0.075,0.325
"P32","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.395,0.355,0.341,0.212
