"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"En juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.135,0.123,0.146,0.098,0.129,0.139,0.193,0.101,0.156,0.141,0.037,0.295,0.106
"En Juntos por el cambio, A Andrés Petrillo con el apoyo de Jorge Macri",0.128,0.14,0.117,0.138,0.1,0.137,0.161,0.139,0.125,0.119,0.102,0.192,0.075
"En juntos por el Cambio,a Mauricio D’alessandro",0.055,0.053,0.056,0.038,0.045,0.061,0.088,0.054,0.047,0.071,0.036,0.084,0.075
"En el frente de todos, a Gabriel Katopodis con el apoyo de Alberto Fernández",0.286,0.279,0.292,0.338,0.283,0.249,0.267,0.293,0.288,0.273,0.432,0.17,0.043
"En el frente de todos, a Juan Esleiman con el apoyo de Sergio Massa",0.086,0.087,0.086,0.073,0.075,0.127,0.076,0.107,0.083,0.062,0.135,0.027,0.106
"En el frente de todos, a Leonardo Grosso",0.042,0.045,0.039,0.033,0.047,0.048,0.037,0.023,0.048,0.056,0.056,0.012,0.154
"Al candidato de Javier Milei",0.113,0.163,0.07,0.14,0.144,0.075,0.06,0.113,0.105,0.13,0.066,0.119,0.169
"Al Candidato de la izquierda",0.022,0.017,0.026,0.021,0.024,0.027,0.012,0.022,0.015,0.034,0.019,0.002,0.104
"No sabe",0.133,0.093,0.168,0.121,0.153,0.137,0.106,0.148,0.133,0.114,0.117,0.099,0.168
