"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Que continúe el intendente Fernando Moreira",0.154,0.108,0.194,0.275,0.151,0.1,0.143,0.134,0.196,0.111,0.187,0.101,0.086
"Que continúe Fernando Moreira pero con mejoras",0.197,0.232,0.166,0.141,0.213,0.208,0.19,0.227,0.132,0.262,0.297,0.119,0.023
"Que cambie Fernando Moreira pero que se mantengan los avances",0.185,0.169,0.199,0.226,0.172,0.186,0.183,0.16,0.237,0.134,0.202,0.178,0.18
"Que cambie el intendente Fernando Moreira",0.464,0.491,0.441,0.358,0.464,0.506,0.484,0.479,0.435,0.493,0.314,0.602,0.711
